---
season: 2021-22
division: d2
gender: women
description: schedule/scoreboard from conference websites
updated: 2022-01-21
past: 83 (9%)
today: 1 (0%)
future: 779 (88%)
completed: 82 (98%)
postponed: 1 (1%)
unreported: 1 (1%)
total: 882
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	domain	dateGMT	tournament	timeZone	timeDisplay	location	facility	tv	radio	links
  LSC	 99252	2022-02-18	11:00am	W		UTPB 	vs		UTRGV	 	   	N	 	d2/d1  		2022-02-18T16:00Z		CT	10 a.m.   	Stephenville, TX                    				
G-MAC	 35441	2022-02-18	12:00pm	W		FIND 	at		WSU  	 	   	 	 	d2     		2022-02-18T17:00Z		  	12:00 P.M.	Detroit, MI                         				
  GSC	 59755	2022-02-18	 1:00pm	W		VAL  	at		EMBR 	 	   	 	 	d2     		2022-02-18T18:00Z		ET	1:00 P.M. 	Daytona Beach, FL                   				
  LSC	 99336	2022-02-18	 1:00pm	W		WNMU 	at		HSIMM	 	   	 	 	d2/d3  		2022-02-18T18:00Z		MT	11 a.m.   	Abilene, TX                         				
  PBC	 60686	2022-02-18	 2:00pm	W		A&MKN	at		GCSU 	 	   	 	 	d2     		2022-02-18T19:00Z		  	2:00 P.M. 	Macon, GA                           				
 GLVC	132830	2022-02-18	 2:00pm	W		NWMO 	at		WJC  	 	   	 	 	d2     		2022-02-18T19:00Z		CT	1:00 P.M. 	Liberty, MO                         				
 GLVC	132651	2022-02-18	 3:00pm	W		UMSL 	at		MCK  	 	   	 	 	d2     		2022-02-18T20:00Z		CT	2:00 P.M. 	Belleville, IL                      				
  GSC	 59133	2022-02-18	 3:00pm	W		WGA  	at		MON  	 	   	 	C	d2     		2022-02-18T20:00Z		CT	2:00 P.M. 	Montevallo, AL                      				
  GSC	 59509	2022-02-18	 3:30pm	W		SHO  	at		RHDES	 	   	 	C	d2/d3  		2022-02-18T20:30Z		ET	3:30 P.M. 	Memphis, TN                         				
  LSC	 99253	2022-02-18	 5:00pm	W		UTPB 	at		TARL 	 	   	 	 	d2/d1  		2022-02-18T22:00Z		CT	4 p.m.    	Stephenville, TX                    				
  LSC	 99337	2022-02-18	 6:00pm	W		MCMUR	vs		WNMU 	 	   	N	 	d3/d2  		2022-02-18T23:00Z		MT	4 p.m.    	Abilene, TX                         				
 PSAC	112249	2022-02-18	 6:00pm	W		SALEM	at		MERCY	 	   	 	 	d2     		2022-02-18T23:00Z		ET	6:00 P.M. 	Erie, PA                            				
 GLVC	132536	2022-02-18	 9:00pm	W		MUSL 	at		DRU  	 	   	 	 	d2     		2022-02-19T02:00Z		CT	8:00 P.M. 	Springfield, MO                     				
 PSAC	112255	2022-02-19	    TBA	W		MILL 	at		FMARS	 	   	 	 	d2/d3  		                 		ET	TBA       	Lancaster, PA (Hempfield Rec Center)				
 GLVC	132560	2022-02-19	    TBA	W		MTU  	at		UIS  	 	   	 	 	d2     		                 		CT	TBA       	Springfield, IL                     				
 GLVC	132638	2022-02-19	    TBA	W		MUSL 	vs		NEWM 	 	   	N	 	d2     		                 		CT	TBA       	Springfield, MO                     				
  PBC	 60279	2022-02-19	10:00am	W		LAN  	at		NEW  	 	   	 	 	d2     		2022-02-19T15:00Z		ET	10:00 A.M.	Newberry, SC                        				
  GSC	 59508	2022-02-19	10:00am	W		SHO  	at		CHRBR	 	   	 	 	d2     		2022-02-19T15:00Z		CT	9:00 A.M. 	Memphis, TN                         				
  LSC	 99117	2022-02-19	11:00am	W		HAR  	at		DBAP 	 	   	 	 	d2     		2022-02-19T16:00Z		CT	10 a.m.   	Arlington, TX                       				
  GSC	 59212	2022-02-19	11:00am	W		WGA  	at		W AL 	 	   	 	C	d2     		2022-02-19T16:00Z		ET	11:00 A.M.	Livingston, AL                      				
G-MAC	 35442	2022-02-19	12:00pm	W		FIND 	at		NWOOD	 	   	 	 	d2/??? 		2022-02-19T17:00Z		  	12:00 P.M.	Midland, MI                         				
  LSC	 99338	2022-02-19	 1:00pm	W		WNMU 	at		HOWPN	 	   	 	 	d2/d3  		2022-02-19T18:00Z		MT	11 a.m.   	Brownwood, TX                       				
  PBC	 60337	2022-02-19	 2:00pm	W		ANDSC	at		YOUNG	 	   	 	 	d2     		2022-02-19T19:00Z		ET	2:00 P.M. 	Young Harris, GA                    				
   CC	 68417	2022-02-19	 2:00pm	W		CAT  	at		FMU  	 	   	 	 	d2     		2022-02-19T19:00Z		ET	2:00 p.m. 	                                    				
  PBC	 60687	2022-02-19	 2:00pm	W		GCSU 	at		NGC  	 	   	 	 	d2     		2022-02-19T19:00Z		  	2:00 P.M. 	Tigerville, SC                      				
  GSC	 59134	2022-02-19	 2:00pm	W		GSWS 	vs		MON  	 	   	N	 	d2     		2022-02-19T19:00Z		CT	1:00 P.M. 	Montgomery, AL                      				
  LSC	 99188	2022-02-19	 2:00pm	W		HSIMM	at		SMTX 	 	   	 	 	d3/d2  		2022-02-19T19:00Z		CT	1 p.m.    	San Antonio, TX                     				
 GLVC	132609	2022-02-19	 2:00pm	W		LEWIS	at		CHICG	 	   	 	 	d3     		2022-02-19T19:00Z		CT	1:00 P.M. 	Chicago, IL                         				
  LSC	 99223	2022-02-19	 2:00pm	W		SWB  	at		FSMTH	 	   	 	 	d2     		2022-02-19T19:00Z		CT	1 p.m.    	Fort Smith, AR                      				
  LSC	 99120	2022-02-19	 4:00pm	W		NESU 	at		DBAP 	 	   	 	 	d2     		2022-02-19T21:00Z		CT	3 p.m.    	Arlington, TX                       				
 GLVC	132756	2022-02-19	 4:30pm	W		BRESC	at		USI  	 	   	 	 	naia/d2		2022-02-19T21:30Z		CT	3:30 P.M. 	Evansville, IN                      				
  LSC	 99137	2022-02-19	 6:00pm	W		MSUTX	at		UCO  	 	   	 	 	d3/d2  		2022-02-19T23:00Z		CT	5 p.m.    	Edmond, OK                          				
   CC	 68419	2022-02-20	11:00am	W		LMRC 	at		FMU  	 	   	 	C	d2     		2022-02-20T16:00Z		ET	11:00 a.m.	                                    				
   CC	 72934	2022-02-20	12:00pm	W		CHOW 	at		VAWES	 	   	 	 	d2/d3  		2022-02-20T17:00Z		ET	12:00 p.m.	Virginia Beach, VA                  				
 GLVC	132537	2022-02-20	12:00pm	W		NEWM 	at		DRU  	 	   	 	 	d2     		2022-02-20T17:00Z		CT	11:00 A.M.	Springfield, MO                     				
  GSC	 59122	2022-02-20	12:30pm	W		LEE  	at		LMU  	 	   	 	 	d2     		2022-02-20T17:30Z		ET	12:30 P.M.	Harrogate, TN                       				[Live Stats](https://twitter.com/LeeUTennisLive)
 PSAC	112341	2022-02-20	 1:00pm	W		SRU  	at		SBU  	 	   	 	 	d2/d1  		2022-02-20T18:00Z		ET	1:00 P.M. 	Olean, NY                           				
G-MAC	 35402	2022-02-20	 4:00pm	W		HIL  	at		FERR 	 	   	 	 	d2     		2022-02-20T21:00Z		  	4:00 P.M. 	Big Rapids, MI                      				
  PBC	 60361	2022-02-21	    TBA	W		MIDGA	at		AGSTA	 	   	 	 	naia/d2		                 		ET	TBA       	Augusta, GA                         				
  PBC	 60280	2022-02-21	 4:00pm	W		LAN  	at		BAC  	 	   	 	 	d2     		2022-02-21T21:00Z		ET	4:00 P.M. 	Belmont, NC                         				
   CC	 68372	2022-02-22	12:00pm	W		CONV 	at		MARS 	 	   	 	 	d2     		2022-02-22T17:00Z		ET	12:00 p.m.	Mars Hill, NC                       				
  PBC	 60362	2022-02-23	    TBA	W		UNG  	at		AGSTA	 	   	 	C	d2     		                 		ET	TBA       	Augusta, GA                         				
   CC	 68418	2022-02-23	 1:00pm	W		FMU  	at		COK  	 	   	 	 	d2     		2022-02-23T18:00Z		ET	1:00 p.m. 	Hartsville, SC                      				
  GSC	 59116	2022-02-23	 1:00pm	W		WGA  	at		LEE  	 	   	 	 	d2     		2022-02-23T18:00Z		ET	1:00 P.M. 	Cleveland, TN                       				[Live Stats](https://twitter.com/LeeUTennisLive)
  PBC	 60281	2022-02-23	 3:00pm	W		LAN  	at		EMM  	 	   	 	 	d2     		2022-02-23T20:00Z		ET	3:00 P.M. 	Franklin Springs, GA                				
  LSC	 99084	2022-02-24	    TBA	W		CAM  	vs		COL  	 	   	N	 	d2     		                 		CT	TBA       	Oklahoma City, OK                   				
  PBC	 60201	2022-02-24	    TBA	W		COL  	at		CAM  	 	   	 	 	d2     		                 		ET	TBA       	Lawton, OK                          				
  GSC	 59756	2022-02-24	 1:00pm	W		KEISR	at		VAL  	 	   	 	 	naia/d2		2022-02-24T18:00Z		ET	1:00 P.M. 	Valdosta, GA                        				
  PBC	 60688	2022-02-24	 2:00pm	W		BRENA	at		GCSU 	 	   	 	 	naia/d2		2022-02-24T19:00Z		  	2:00 P.M. 	Tigerville, SC                      				
   CC	 68937	2022-02-24	 2:00pm	W		ERSK 	at		LIME 	 	   	 	 	d2     		2022-02-24T19:00Z		ET	2:00 p.m. 	Gaffney, SC                         				
 GLVC	132738	2022-02-25	    TBA	W		MIDLN	at		ROCKH	 	   	 	 	naia/d2		                 		CT	TBA       	Kansas City, MO                     				
 GLVC	132809	2022-02-25	    TBA	W		MOBAP	vs		TRU  	 	   	N	 	naia/d2		                 		CT	TBA       	St. Louis, MO                       				
 GLVC	132811	2022-02-25	    TBA	W		TRU  	at		PRI  	 	   	 	 	d2/d3  		                 		CT	TBA       	St. Louis, MO                       				
  LSC	 99254	2022-02-25	    TBA	W		UTPB 	at		SAU  	 	   	 	 	d2     		                 		CT	TBA       	Magnolia, AR                        				
  GSC	 59740	2022-02-25	 1:30pm	W		DLST 	at		CHRBR	 	   	 	C	d2     		2022-02-25T18:30Z		CT	12:30 P.M.	Memphis, TN                         				
  PBC	 60543	2022-02-25	 2:00pm	W		GSWS 	vs		MON  	 	   	N	 	d2     		2022-02-25T19:00Z		ET	2:00 P.M. 	Montgomery, AL                      				
  GSC	 59003	2022-02-25	 3:00pm	W		SHO  	at		AUBM 	 	   	 	C	d2     		2022-02-25T20:00Z		CT	2:00 P.M. 	Montgomery, AL                      				[Live Stats](https://docs.google.com/document/d/1roC1PGNBL8QQMCGiFpKMGZ1TlpYylTHRMmNtutvhOQ8/edit)
  GSC	 59214	2022-02-25	 3:00pm	W		WGA  	at		RHDES	 	   	 	 	d2/d3  		2022-02-25T20:00Z		ET	3:00 P.M. 	Memphis, TN                         				
  LSC	 99053	2022-02-25	 4:00pm	W		ANG  	at		NESU 	 	   	 	 	d2     		2022-02-25T21:00Z		CT	3 p.m.    	Tahlequah, OK                       				
 GLVC	132620	2022-02-25	 5:00pm	W		LEWIS	at		WAL  	 	   	 	 	d3/d2  		2022-02-25T22:00Z		CT	4:00 P.M. 	North Canton, OH                    				
 PSAC	112228	2022-02-25	 6:00pm	W		UC   	at		MERCY	 	   	 	 	d2     		2022-02-25T23:00Z		ET	6:00 P.M. 	Erie, PA                            				
 GLVC	132538	2022-02-25	 9:00pm	W		UIS  	at		DRU  	 	   	 	 	d2     		2022-02-26T02:00Z		CT	8:00 P.M. 	Springfield, MO                     				
 PSAC	112342	2022-02-26	    TBA	W		ASH  	at		SRU  	 	   	 	 	d2     		                 		ET	TBA       	Wexford, PA                         				
  LSC	 99255	2022-02-26	    TBA	W		OUA  	vs		UTPB 	 	   	N	 	d2     		                 		CT	TBA       	Magnolia, AR                        				
 GLVC	132735	2022-02-26	    TBA	W		ROCKH	at		BAKER	 	   	 	 	d2/naia		                 		CT	TBA       	Lawrence, KS                        				
  PBC	 60308	2022-02-26	    TBA	W		UNG  	at		QUC  	 	   	 	 	d2     		                 		ET	TBA       	Charlotte, NC                       				
  GSC	 59159	2022-02-26	 9:00am	W		SHO  	at		HUNTC	 	   	 	 	d2/d3  		2022-02-26T14:00Z		ET	9:00 A.M. 	Montgomery, AL                      				
  GSC	 59135	2022-02-26	10:00am	W		MON  	at		CHRBR	 	   	 	C	d2     		2022-02-26T15:00Z		CT	9:00 A.M. 	Memphis, TN                         				
  GSC	 59215	2022-02-26	10:00am	W		WGA  	at		CHRBR	 	   	 	C	d2     		2022-02-26T15:00Z		ET	10:00 A.M.	Jackson, TN                         				
   CC	 68459	2022-02-26	10:00am	W		YOUNG	at		NGC  	 	   	 	 	d2     		2022-02-26T15:00Z		ET	10:00 a.m.	Tigerville, SC                      				
  PBC	 60282	2022-02-26	11:00am	W		ERSK 	at		LAN  	 	   	 	 	d2     		2022-02-26T16:00Z		ET	11:00 A.M.	Greenwood, SC                       				
  GSC	 59172	2022-02-26	12:00pm	W		SHO  	at		CEACC	 	   	 	 	d2/juco		2022-02-26T17:00Z		ET	12:00 P.M.	Alexander City, AL                  				
 PSAC	112186	2022-02-26	 1:00pm	W		KUTZ 	at		MORAV	 	   	 	 	d2/d3  		2022-02-26T18:00Z		ET	1:00 P.M. 	Bethlehem, PA                       				
 GLVC	132612	2022-02-26	 1:00pm	W		LEWIS	at		TU   	 	   	 	 	d3/d2  		2022-02-26T18:00Z		CT	12:00 P.M.	Tiffin, OH                          				
   CC	 68373	2022-02-26	 1:00pm	W		SUM  	at		CONV 	 	   	 	 	juco/d2		2022-02-26T18:00Z		ET	1:00 p.m. 	Spartanburg, SC                     				
  PBC	 60338	2022-02-26	 1:00pm	W		YOUNG	at		NGC  	 	   	 	 	d2     		2022-02-26T18:00Z		ET	1:00 P.M. 	Tigerville, SC                      				
  LSC	 99224	2022-02-26	 2:00pm	W		FSMTH	at		HAR  	 	   	 	 	d2     		2022-02-26T19:00Z		CT	1 p.m.    	Searcy, AR                          				
 GLVC	132832	2022-02-26	 2:00pm	W		MOVAL	at		WJC  	 	   	 	 	naia/d2		2022-02-26T19:00Z		CT	1:00 P.M. 	Liberty, MO                         				
 GLVC	132563	2022-02-26	 2:00pm	W		UIS  	vs		WUT  	 	   	N	 	d2     		2022-02-26T19:00Z		CT	1:00 P.M. 	Springfield, MO                     				
  GSC	 59124	2022-02-26	 2:30pm	W		LEE  	at		BAC  	 	   	 	 	d2     		2022-02-26T19:30Z		ET	2:30 P.M. 	Knoxville, TN                       				[Live Stats](https://twitter.com/LeeUTennisLive)
   CC	 68457	2022-02-26	 3:00pm	W		BEN  	at		NGC  	 	   	 	 	d2     		2022-02-26T20:00Z		ET	3:00 p.m. 	Tigerville, SC                      				
  PBC	 60283	2022-02-26	 3:00pm	W		JCSU 	at		LAN  	 	   	 	 	d2     		2022-02-26T20:00Z		ET	3:00 P.M. 	Greenwood, SC                       				
  LSC	 99115	2022-02-26	 3:00pm	W		TXDAL	at		DBAP 	 	   	 	 	d3/d2  		2022-02-26T20:00Z		CT	2 p.m.    	Arlington, TX                       				
 GLVC	132749	2022-02-26	 4:30pm	W		BELL 	at		USI  	 	   	 	 	d1/d2  		2022-02-26T21:30Z		CT	3:30 P.M. 	Evansville, IN                      				
  GSC	 59118	2022-02-26	 6:30pm	W		LEE  	at		CNC  	 	   	 	 	d2     		2022-02-26T23:30Z		ET	6:30 P.M. 	Knoxville, TN                       				[Live Stats](https://twitter.com/LeeUTennisLive)
  LSC	 99203	2022-02-27	       	W		A&MKN	at		UTRGV	 	   	 	 	d2/d1  		                 		CT	          	Edinburg, TX                        				
 PSAC	112159	2022-02-27	    TBA	W		IUP  	at		BUCK 	 	   	 	 	d2/d1  		                 		ET	TBA       	Lewisburg, PA                       				
  PBC	 60309	2022-02-27	11:00am	W		UNG  	at		WING 	 	   	 	 	d2     		2022-02-27T16:00Z		ET	11:00 A.M.	Wingate, NC                         				
 GLVC	132833	2022-02-27	12:00pm	W		MUSL 	at		WJC  	 	   	 	 	d2     		2022-02-27T17:00Z		CT	11:00 A.M.	Liberty, MO                         				
 GLVC	132539	2022-02-27	12:00pm	W		WUT  	at		DRU  	 	   	 	 	d2     		2022-02-27T17:00Z		CT	11:00 A.M.	Springfield, MO                     				
  PBC	 60689	2022-02-27	 2:00pm	W		GCSU 	at		AUBM 	 	   	 	 	d2     		2022-02-27T19:00Z		  	2:00 P.M. 	Montgomery, AL                      				
 GLVC	132695	2022-02-27	 2:00pm	W		UMSL 	at		HAR  	 	   	 	 	d2     		2022-02-27T19:00Z		CT	1:00 P.M. 	Searcy, AR                          				
G-MAC	 35403	2022-02-27	 4:00pm	W		NWOOD	at		HIL  	 	   	 	 	???/d2 		2022-02-27T21:00Z		  	4:00 P.M. 	Big Rapids, MI                      				
 GLVC	132810	2022-02-27	 4:00pm	W		TRU  	at		GVIEW	 	   	 	 	d2/naia		2022-02-27T21:00Z		CT	3:00 P.M. 	Des Moines, IA                      				
 PSAC	112229	2022-02-27	 6:00pm	W		MERCY	at		SBU  	 	   	 	 	d2/d1  		2022-02-27T23:00Z		ET	6:00 P.M. 	Olean, NY                           				
 GLVC	132664	2022-02-27	 9:30pm	W		WEBST	at		MCK  	 	   	 	 	d3/d2  		2022-02-28T02:30Z		CT	8:30 P.M. 	Belleville, IL                      				
  PBC	 60363	2022-02-28	    TBA	W		AGSTA	at		NGC  	 	   	 	 	d2     		                 		ET	TBA       	Greenville, SC                      				
   CC	 69239	2022-02-28	 3:00pm	W		AGSTA	at		NGC  	 	   	 	 	d2     		2022-02-28T20:00Z		ET	3:00 p.m. 	Tigerville, SC                      				
 PSAC	112230	2022-03-01	11:00am	W		MERCY	at		SFU  	 	   	 	 	d2/d1  		2022-03-01T16:00Z		ET	11:00 A.M.	Loretto, PA                         				
  GSC	 59757	2022-03-01	 2:00pm	W		VAL  	at		LEO  	 	   	 	 	d2     		2022-03-01T19:00Z		ET	2:00 P.M. 	Saint Leo, FL                       				
  PBC	 60364	2022-03-02	    TBA	W		EMM  	at		AGSTA	 	   	 	 	d2     		                 		ET	TBA       	Augusta, GA                         				
   CC	 68402	2022-03-02	 1:00pm	W		EMM  	at		AGSTA	 	   	 	 	d2     		2022-03-02T18:00Z		ET	1:00 p.m. 	Augusta, GA                         				
  GSC	 59107	2022-03-02	 1:00pm	W		YOUNG	at		LEE  	 	   	 	 	d2     		2022-03-02T18:00Z		ET	1:00 P.M. 	Cleveland, TN                       				[Live Stats](https://twitter.com/LeeUTennisLive)
  PBC	 60339	2022-03-02	 2:00pm	W		YOUNG	at		LEE  	 	   	 	 	d2     		2022-03-02T19:00Z		ET	2:00 P.M. 	Cleveland, TN                       				
  GSC	 59402	2022-03-02	 3:00pm	W		DLST 	at		MC   	 	   	 	C	d2     		2022-03-02T20:00Z		CT	2:00 P.M. 	Clinton, MS                         				
   CC	 68939	2022-03-02	 3:00pm	W		NGC  	at		ERSK 	 	   	 	 	d2     		2022-03-02T20:00Z		ET	3:00 p.m. 	Due West, SC                        				
  GSC	 59160	2022-03-03	12:00pm	W		SHO  	at		GSWS 	 	   	 	 	d2     		2022-03-03T17:00Z		ET	12:00 P.M.	Americus, GA                        				
  PBC	 60544	2022-03-03	 1:00pm	W		SHO  	at		GSWS 	 	   	 	 	d2     		2022-03-03T18:00Z		ET	1:00 P.M. 	Americus, GA                        				
  GSC	 59519	2022-03-03	 3:00pm	W		W AL 	at		UNO  	 	   	 	 	d2/d1  		2022-03-03T20:00Z		CT	2:00 P.M. 	New Orleans, LA                     				
  LSC	 99054	2022-03-03	 4:00pm	W		UTPB 	at		ANG  	 	   	 	C	d2     		2022-03-03T21:00Z		CT	3 p.m.    	San Angelo, TX                      				
 GLVC	132640	2022-03-04	    TBA	W		PNW  	at		MUSL 	 	   	 	 	d2     		                 		CT	TBA       	St. Louis, Mo. (Dwight Davis)       				
  GSC	 59758	2022-03-04	 1:00pm	W		SHO  	at		VAL  	 	   	 	C	d2     		2022-03-04T18:00Z		ET	1:00 P.M. 	Valdosta, GA                        				
  PBC	 60690	2022-03-04	 2:00pm	W		GCSU 	at		SWU  	 	   	 	 	d2     		2022-03-04T19:00Z		  	2:00 P.M. 	Central, SC                         				
  LSC	 99145	2022-03-04	 3:00pm	W		SWB  	at		MSUTX	 	   	 	 	d2/d3  		2022-03-04T20:00Z		CT	2 p.m.    	Wichita Falls, TX                   				
 GLVC	132754	2022-03-04	 4:00pm	W		OC   	at		USI  	 	   	 	 	d2     		2022-03-04T21:00Z		CT	3:00 P.M. 	Evansville, IN                      				
 PSAC	112290	2022-03-04	 7:00pm	W		SHEP 	at		SHEN 	 	   	 	 	d2/d3  		2022-03-05T00:00Z		ET	7:00 P.M. 	Winchester, VA                      				
 GLVC	132540	2022-03-04	 9:00pm	W		NWMO 	at		DRU  	 	   	 	 	d2     		2022-03-05T02:00Z		CT	8:00 P.M. 	Springfield, MO                     				
  LSC	 99055	2022-03-05	    TBA	W		ANG  	vs		SWB  	 	   	N	 	d2     		                 		CT	TBA       	Wichita Falls, TX                   				
 PSAC	112160	2022-03-05	    TBA	W		IUP  	at		OBRL 	 	   	 	 	d2/d3  		                 		ET	TBA       	Oberlin, OH                         				
 GLVC	132722	2022-03-05	    TBA	W		NEWM 	at		ROCKH	 	   	 	 	d2     		                 		CT	TBA       	Kansas City, MO                     				
 GLVC	132778	2022-03-05	    TBA	W		SWB  	vs		TXTYL	 	   	N	 	d2     		                 		CT	TBA       	Wichita Falls, TX                   				
  GSC	 59759	2022-03-05	 9:00am	W		LEE  	at		VAL  	 	   	 	C	d2     		2022-03-05T14:00Z		ET	9:00 A.M. 	Valdosta, GA                        				[Live Stats](https://twitter.com/LeeUTennisLive)
  PBC	 60340	2022-03-05	10:00am	W		YOUNG	at		BAC  	 	   	 	 	d2     		2022-03-05T15:00Z		ET	10:00 A.M.	Belmont, NC                         				
  LSC	 99310	2022-03-05	11:00am	W		SWB  	vs		TXTYL	 	   	N	 	d2     		2022-03-05T16:00Z		CT	10 a.m.   	Wichita Falls, TX                   				
  GSC	 59136	2022-03-05	11:00am	W		UWF  	at		MON  	 	   	 	C	d2     		2022-03-05T16:00Z		CT	10:00 A.M.	Montevallo, AL                      				
  LSC	 99150	2022-03-05	11:00am	W		WUT  	at		MSUTX	 	   	 	 	d2/d3  		2022-03-05T16:00Z		CT	10 a.m.   	Wichita Falls, TX                   				
 PSAC	112187	2022-03-05	 1:00pm	W		KUTZ 	at		SCRAN	 	   	 	 	d2/d3  		2022-03-05T18:00Z		ET	1:00 P.M. 	Scranton, PA                        				
   CC	 68940	2022-03-05	 1:00pm	W		LRC  	at		ERSK 	 	   	 	 	d2     		2022-03-05T18:00Z		ET	1:00 p.m. 	Due West, SC                        				
 GLVC	132834	2022-03-05	 2:00pm	W		DOANE	at		WJC  	 	   	 	 	naia/d2		2022-03-05T19:00Z		CT	1:00 P.M. 	Liberty, MO                         				
  PBC	 60341	2022-03-05	 2:00pm	W		YOUNG	at		BAC  	 	   	 	 	d2     		2022-03-05T19:00Z		ET	2:00 P.M. 	Belmont, NC                         				
  LSC	 99140	2022-03-05	 4:00pm	W		NESU 	at		MSUTX	 	   	 	 	d2/d3  		2022-03-05T21:00Z		CT	3 p.m.    	Wichita Falls, TX                   				
 GLVC	132656	2022-03-05	 6:00pm	W		KAS  	vs		MCK  	 	   	N	 	juco/d2		2022-03-05T23:00Z		CT	5:00 P.M. 	Belleville, IL                      				
 PSAC	112101	2022-03-06	    TBA	W		BUP  	at		RIT  	 	   	 	 	d2/d3  		                 		ET	TBA       	Rochester, NY                       				
 GLVC	132607	2022-03-06	    TBA	W		FSC  	vs		LEWIS	 	   	N	 	d2/d3  		                 		CT	TBA       	Hilton Head, SC                     				
 PSAC	112276	2022-03-06	    TBA	W		MILL 	vs		SCSU 	 	   	N	 	d2     		                 		ET	TBA       	Orlando, FL                         				
 GLVC	132723	2022-03-06	    TBA	W		MSUD 	at		ROCKH	 	   	 	 	d2     		                 		CT	TBA       	Kansas City, MO                     				
 PSAC	113573	2022-03-06	    TBA	W		SHL  	vs		WINST	 	   	N	 	d2     		                 		ET	TBA       	Orlando, FL                         				
  PBC	 60205	2022-03-06	11:00am	W		COL  	at		BAR  	 	   	 	 	d2     		2022-03-06T16:00Z		ET	11:00 A.M.	Orlando, FL                         				
 GLVC	132835	2022-03-06	11:00am	W		NEWM 	at		WJC  	 	   	 	 	d2     		2022-03-06T16:00Z		CT	10:00 A.M.	Liberty, MO                         				
  GSC	 59184	2022-03-06	11:00am	W		UWF  	at		W AL 	 	   	 	C	d2     		2022-03-06T16:00Z		CT	10:00 A.M.	Livingston, AL                      				
  PBC	 60342	2022-03-06	11:00am	W		YOUNG	at		JCSU 	 	   	 	 	d2     		2022-03-06T16:00Z		ET	11:00 A.M.	Charlotte, NC                       				
 GLVC	132541	2022-03-06	12:00pm	W		ATU  	at		DRU  	 	   	 	 	d2     		2022-03-06T17:00Z		CT	11:00 A.M.	Springfield, MO                     				
 PSAC	112329	2022-03-06	12:00pm	W		OTTER	vs		SHIP 	 	   	N	 	d3/d2  		2022-03-06T17:00Z		ET	12:00 P.M.	Orlando, FL                         				
  LSC	 99204	2022-03-06	 1:00pm	W		A&MKN	at		PVA&M	 	   	 	 	d2/d1  		2022-03-06T18:00Z		CT	12 p.m.   	Prairie View, TX                    				
  LSC	 99086	2022-03-06	 1:00pm	W		SWB  	at		CAM  	 	   	 	 	d2     		2022-03-06T18:00Z		CT	12 p.m.   	Lawton, OK                          				
 GLVC	132600	2022-03-06	 1:00pm	W		UMSL 	at		INDI 	 	   	 	 	d2     		2022-03-06T18:00Z		ET	1:00 P.M. 	Indianapolis, IN                    				
  PBC	 60382	2022-03-06	 1:00pm	W		UNG  	at		GCSU 	 	   	 	C	d2     		2022-03-06T18:00Z		  	1:00 P.M. 	Milledgeville, GA                   				
  LSC	 99182	2022-03-06	 2:30pm	W		UTRGV	at		SMTX 	 	   	 	 	d1/d2  		2022-03-06T19:30Z		CT	1:30 p.m. 	San Antonio, TX                     				
  LSC	 99322	2022-03-06	 3:00pm	W		TXTYL	at		GGC  	 	   	 	 	d2/naia		2022-03-06T20:00Z		CT	2 p.m.    	Lawrenceville, GA                   				
  GSC	 59760	2022-03-07	    TBA	W		BAR  	vs		VAL  	 	   	N	 	d2     		                 		ET	TBA       	Orlando, FL                         				
 PSAC	112277	2022-03-07	    TBA	W		CED  	vs		MILL 	 	   	N	 	d2     		                 		ET	TBA       	Orlando, FL                         				
 GLVC	132627	2022-03-07	    TBA	W		LEWIS	vs		WLU  	 	   	N	 	d3/d2  		                 		CT	TBA       	Hilton Head, SC                     				
 GLVC	132836	2022-03-07	11:00am	W		MSUD 	at		WJC  	 	   	 	 	d2     		2022-03-07T16:00Z		CT	10:00 A.M.	Liberty, MO                         				
 PSAC	112328	2022-03-07	11:00am	W		SHIP 	vs		SHL  	 	   	N	 	d2     		2022-03-07T16:00Z		ET	11:00 A.M.	Orlando, FL                         				
 PSAC	112231	2022-03-08	    TBA	W		BAR  	vs		MERCY	 	   	N	 	d2     		                 		ET	TBA       	Orlando, FL                         				
  PBC	 60366	2022-03-08	    TBA	W		ERSK 	at		AGSTA	 	   	 	 	d2     		                 		ET	TBA       	Augusta, GA                         				
 PSAC	113576	2022-03-08	    TBA	W		JUDIL	vs		SHL  	 	   	N	 	naia/d2		                 		ET	TBA       	Orlando, FL                         				
 PSAC	112278	2022-03-08	    TBA	W		MILL 	vs		WINST	 	   	N	 	d2     		                 		ET	TBA       	Orlando, FL                         				
 PSAC	113575	2022-03-08	    TBA	W		SCSU 	vs		SHL  	 	   	N	 	d2     		                 		ET	TBA       	Orlando, FL                         				
   CC	 68439	2022-03-08	    TBA	W		USI  	at		FMU  	 	   	 	 	d2     		                 		ET	TBA       	                                    				
 PSAC	112330	2022-03-08	11:00am	W		SFSD 	vs		SHIP 	 	   	N	 	d2     		2022-03-08T16:00Z		ET	11:00 A.M.	Orlando, FL                         				
  PBC	 60343	2022-03-08	 1:00pm	W		CAT  	at		YOUNG	 	   	 	 	d2     		2022-03-08T18:00Z		ET	1:00 P.M. 	Young Harris, GA                    				
