---
season: 2021-22
division: d3
gender: men
description: schedule/scoreboard from conference websites
updated: 2022-01-21
past: 53 (9%)
future: 519 (90%)
completed: 53 (100%)
total: 576
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	domain	dateGMT	tournament	timeZone	timeDisplay	location	facility	tv	radio	links
  NJAC	86523	2022-03-12	11:00am	M		NYU  	at		TCNJ 	 	   	 	 	d3     		2022-03-12T16:00Z		ET	11:00 A.M.	Ewing, NJ                                				
    E8	50122	2022-03-12	12:00pm	M		ALGNY	at		HOUGH	 	   	 	 	d3     		2022-03-12T17:00Z		ET	12:00 P.M.	Houghton, NY                             				
 Lbrty	43744	2022-03-12	 1:00pm	M		DENIS	at		HOBWS	 	   	 	 	d3     		2022-03-12T18:00Z		ET	1:00 P.M. 	Geneva, NY                               				
NESCAC	85243	2022-03-12	 2:00pm	M		TUFTS	at		MIDD 	 	   	 	C	d3     		2022-03-12T19:00Z		ET	2:00 P.M. 	Middlebury, VT                           				
   ASC	95389	2022-03-12	 3:00pm	M		HSIMM	at		REDL 	 	   	 	 	d3     		2022-03-12T20:00Z		  	2:00 P.M. 	Redlands, CA                             				
NESCAC	85245	2022-03-13	       	M		TUFTS	at		WILL 	 	   	 	C	d3     		                 		  	          	Williamstown, MA                         				
 Lbrty	45357	2022-03-13	       	M		YESH 	at		BARD 	 	   	 	 	d3     		                 		ET	          	Annandale-on-Hudson, NY                  				
   ASC	95467	2022-03-13	10:00am	M		UMHB 	at		HNDRX	 	   	 	 	d3     		2022-03-13T14:00Z		  	9:00 A.M. 	Conway, AR                               				
  CCIW	56111	2022-03-13	 1:00pm	M		AUGIL	at		WIWHI	 	   	 	 	d3     		2022-03-13T17:00Z		CT	12:00 P.M.	Whitewater, WI                           				
  NJAC	82327	2022-03-13	 2:00pm	M		AUGIL	at		WIWHI	 	   	 	 	d3     		2022-03-13T18:00Z		CT	1:00 P.M. 	Lake Geneva, WI                          				
NESCAC	85530	2022-03-13	 2:00pm	M		BATES	at		MIDD 	 	   	 	 	d3     		2022-03-13T18:00Z		ET	2:00 P.M. 	Middlebury, VT                           				
   ASC	95390	2022-03-13	 2:30pm	M		HSIMM	at		WHITT	 	   	 	 	d3     		2022-03-13T18:30Z		  	1:30 P.M. 	Whittier, CA                             				
  CCIW	56226	2022-03-13	 3:00pm	M		BETHL	vs		NCENT	 	   	N	 	d3     		2022-03-13T19:00Z		CT	2:00 P.M. 	Orlando, FL                              				
   ASC	94597	2022-03-13	 3:00pm	M		UMHB 	at		OZARK	 	   	 	 	d3     		2022-03-13T19:00Z		  	2:00 P.M. 	Clarksville, AR                          				
   PAC	35931	2022-03-14	    TBA	M		FRANC	vs		HAML 	 	   	N	 	d3     		                 		ET	TBA       	USTA - Orlando, FL                       				
   PAC	35932	2022-03-14	    TBA	M		FRANC	vs		USFIN	 	   	N	 	d3/naia		                 		ET	TBA       	USTA - Orlando, FL                       				
  UMAC	74981	2022-03-14	       	M		NCENT	vs		SUPER	 	   	N	 	d3     		                 		  	          	Orlando, FL                              				
   ASC	95468	2022-03-14	       	M		OKWES	vs		UMHB 	 	   	N	 	naia/d3		                 		  	          	McKinney, TX                             				
  UMAC	74967	2022-03-14	       	M		RWIL 	vs		SUPER	 	   	N	 	d3     		                 		  	          	Orlando, FL                              				
  CCIW	56136	2022-03-14	10:00am	M		CARTH	vs		COE  	 	   	N	 	d3     		2022-03-14T14:00Z		CT	9:00 A.M. 	Orlando, FL                              				
   ASC	95391	2022-03-14	 1:00pm	M		HSIMM	at		CALUT	 	   	 	 	d3     		2022-03-14T17:00Z		  	12:00 P.M.	Thousand Oaks, CA                        				
 Lbrty	45370	2022-03-14	 2:00pm	M		SKID 	at		POM  	 	   	 	 	d3     		2022-03-14T18:00Z		ET	2:00 P.M. 	Claremont, CA                            				
  CCIW	56156	2022-03-14	 5:00pm	M		CARTH	vs		STEV 	 	   	N	 	d3     		2022-03-14T21:00Z		CT	4:00 P.M. 	Orlando, FL                              				
  CCIW	56224	2022-03-14	 6:00pm	M		NCENT	vs		SUPER	 	   	N	 	d3     		2022-03-14T22:00Z		CT	5:00 P.M. 	Orlando, FL                              				
  NJAC	82292	2022-03-15	    TBA	M		BARUC	at		NJCU 	 	   	 	 	d3     		                 		ET	TBA       	Jersey City, NJ                          				
 Lbrty	43776	2022-03-15	 4:00pm	M		HOUGH	at		RIT  	 	   	 	 	d3     		2022-03-15T20:00Z		ET	4:00 P.M. 	Rochester, NY                            				
 Lbrty	45371	2022-03-16	       	M		BOWD 	vs		SKID 	 	   	N	 	d3     		                 		ET	          	                                         				
  UMAC	74968	2022-03-16	       	M		CARTH	vs		SUPER	 	   	N	 	d3     		                 		  	          	Orlando, FL                              				
   PAC	35918	2022-03-16	    TBA	M		FRANC	vs		SPRG 	 	   	N	 	d3     		                 		ET	TBA       	USTA - Orlando, FL                       				
   PAC	35919	2022-03-16	    TBA	M		FRANC	vs		TRANS	 	   	N	 	d3     		                 		ET	TBA       	USTA - Orlando, FL                       				
  CCIW	56215	2022-03-16	    TBA	M		NCENT	vs		WILAC	 	   	N	 	d3     		                 		CT	TBA       	Orlando, FL                              				
  UMAC	74969	2022-03-16	       	M		SUPER	vs		WILAC	 	   	N	 	d3     		                 		  	          	Orlando, FL                              				
  CCIW	56227	2022-03-16	 9:00am	M		MSAPS	vs		NCENT	 	   	N	 	d3     		2022-03-16T13:00Z		CT	8:00 A.M. 	Orlando, FL                              				
  CCIW	56137	2022-03-16	10:00am	M		BETHL	vs		CARTH	 	   	N	 	d3     		2022-03-16T14:00Z		CT	9:00 A.M. 	Orlando, FL                              				
  CCIW	56158	2022-03-16	 5:00pm	M		CARTH	vs		SUPER	 	   	N	 	d3     		2022-03-16T21:00Z		CT	4:00 P.M. 	Orlando, FL                              				
  NJAC	86498	2022-03-17	    TBA	M		ONEO 	at		ALF  	 	   	 	 	d3     		                 		ET	TBA       	Alfred, NY                               				
 Lbrty	45372	2022-03-17	 6:00pm	M		SKID 	at		OCC  	 	   	 	 	d3     		2022-03-17T22:00Z		ET	6:00 P.M. 	Los Angeles, CA                          				
   PAC	35921	2022-03-18	    TBA	M		FRANC	vs		SUPER	 	   	N	 	d3     		                 		ET	TBA       	USTA - Orlando, FL                       				
  UMAC	74970	2022-03-18	       	M		FRANC	vs		SUPER	 	   	N	 	d3     		                 		  	          	Orlando, FL                              				
  CCIW	56150	2022-03-18	10:00am	M		CARTH	vs		TRANS	 	   	N	 	d3     		2022-03-18T14:00Z		CT	9:00 A.M. 	Orlando, FL                              				
 Lbrty	45373	2022-03-18	 1:00pm	M		SKID 	at		CTECH	 	   	 	 	d3     		2022-03-18T17:00Z		ET	1:00 P.M. 	Pasadena, CA                             				
  NJAC	86497	2022-03-18	 4:00pm	M		ONEO 	at		SJFSH	 	   	 	 	d3     		2022-03-18T20:00Z		ET	4:00 P.M. 	Rochester, NY                            				
  UMAC	75069	2022-03-19	       	M		BTHLU	at		COR  	 	   	 	 	d3/d1  		                 		  	          	Mount Vernon, IA                         				
 Lbrty	45358	2022-03-19	       	M		MANH 	at		BARD 	 	   	 	 	d3     		                 		ET	          	Annandale-on-Hudson, NY                  				
   ASC	94519	2022-03-19	10:00am	M		ETXBP	at		HNDRX	 	   	 	 	d3     		2022-03-19T14:00Z		  	9:00 A.M. 	Conway, AR                               				
 Lbrty	43777	2022-03-19	11:00am	M		ALGNY	at		RIT  	 	   	 	 	d3     		2022-03-19T15:00Z		ET	11:00 A.M.	Rochester, NY                            				
   AEC	 7495	2022-03-19	11:00am	M		MISER	at		MARYW	 	   	 	 	d3     		2022-03-19T15:00Z		ET	11:00 A.M.	Scranton, PA                             				
   AEC	 7566	2022-03-19	11:30am	M		GWYN 	at		ALBRT	 	   	 	 	d3     		2022-03-19T15:30Z		ET	11:30 A.M.	Reading, PA                              				
  UMAC	74945	2022-03-19	12:00pm	M		NW   	vs		WARTB	 	   	N	 	d1/d3  		2022-03-19T16:00Z		  	11:00 A.M.	Lakeville, Minn.                         				
NESCAC	86147	2022-03-19	 1:00pm	M		DENIS	at		WESL 	 	   	 	 	d3     		2022-03-19T17:00Z		ET	1:00 P.M. 	Middletown, CT                           				
   AEC	 9236	2022-03-19	 1:00pm	M		PSUBW	at		NEUM 	 	   	 	 	juco/d3		2022-03-19T17:00Z		ET	1:00 P.M. 	Aston, Pa.                               				
  UMAC	75071	2022-03-19	 3:00pm	M		MLUTH	at		DOANE	 	   	 	 	d3/naia		2022-03-19T19:00Z		  	2:00 P.M. 	Crete, NE                                				
   ASC	94520	2022-03-19	 4:00pm	M		ETXBP	vs		EVANG	 	   	N	 	d3/naia		2022-03-19T20:00Z		  	3:00 P.M. 	Conway, AR                               				
  UMAC	74946	2022-03-19	 8:00pm	M		NW   	vs		RIPON	 	   	N	 	d1/d3  		2022-03-20T00:00Z		  	7:00 P.M. 	Lakeville, Minn.                         				
  NJAC	82293	2022-03-20	    TBA	M		NJCU 	at		LOY  	 	   	 	 	d3/d1  		                 		ET	TBA       	Baltimore, MD                            				
   AEC	 7567	2022-03-21	 4:00pm	M		CAIRN	at		GWYN 	 	   	 	 	d3     		2022-03-21T20:00Z		ET	4:00 P.M. 	Gwynedd Valley, PA                       				
   ASC	95479	2022-03-22	 6:00pm	M		OZARK	at		SWEST	 	   	 	 	d3     		2022-03-22T22:00Z		  	5:00 P.M. 	Georgetown, TX                           				
 Lbrty	43705	2022-03-23	       	M		ITHCA	at		ROCH 	 	   	 	C	d3     		                 		ET	          	Rochester, NY                            				
   ASC	94599	2022-03-23	 3:00pm	M		OZARK	at		SCHR 	 	   	 	 	d3     		2022-03-23T19:00Z		  	2:00 P.M. 	Kerrville, TX                            				
   AEC	 9237	2022-03-23	 4:00pm	M		PSUAB	at		NEUM 	 	   	 	 	d3     		2022-03-23T20:00Z		ET	4:00 P.M. 	Aston, Pa.                               				
   ASC	94600	2022-03-24	11:00am	M		OZARK	at		TXLUT	 	   	 	 	d3     		2022-03-24T15:00Z		  	10:00 A.M.	Seguin, TX                               				
  NJAC	82308	2022-03-24	 4:00pm	M		PURCH	at		RAMAP	 	   	 	 	d3     		2022-03-24T20:00Z		ET	4:00 P.M. 	Mahwah, NJ                               				
 Lbrty	45374	2022-03-24	 5:00pm	M		BATES	at		SKID 	 	   	 	 	d3     		2022-03-24T21:00Z		ET	5:00 P.M. 	Saratoga Springs, NY                     				
  UMAC	75070	2022-03-25	       	M		BTHLU	at		UMC  	 	   	 	 	d3/d2  		                 		  	          	Crookston, Minn.                         				
  CCIW	56122	2022-03-25	    TBA	M		CARTH	at		CARRL	 	   	 	C	d3     		                 		CT	TBA       	                                         				
   ASC	95469	2022-03-25	 3:00pm	M		SW   	vs		UMHB 	 	   	N	 	naia/d3		2022-03-25T19:00Z		  	2:00 P.M. 	Alpine, TX                               				
   ASC	94521	2022-03-25	 3:00pm	M		TXDAL	at		ETXBP	 	   	 	C	d3     		2022-03-25T19:00Z		  	2:00 P.M. 	Marshall, TX                             				
   AEC	 7568	2022-03-25	 4:00pm	M		PSUAB	at		GWYN 	 	   	 	 	d3     		2022-03-25T20:00Z		ET	4:00 P.M. 	Gwynedd Valley, PA                       				
  NJAC	86495	2022-03-26	    TBA	M		ONEO 	at		HOUGH	 	   	 	 	d3     		                 		ET	TBA       	Caneadea, NY                             				
 Lbrty	43731	2022-03-26	       	M		VASSR	at		USCG 	 	   	 	 	d3     		                 		ET	          	New London, CT                           				
NESCAC	85249	2022-03-26	       	M		WESL 	at		HAMIL	 	   	 	C	d3     		                 		  	          	Clinton, NY                              				
  CCIW	56240	2022-03-26	    TBA	M		WHEAT	at		LAKEF	 	   	 	 	d3     		                 		CT	TBA       	Lake Forest, IL                          				
   ASC	95393	2022-03-26	10:00am	M		HOWPN	at		HSIMM	 	   	 	C	d3     		2022-03-26T14:00Z		  	9:00 A.M. 	Abilene, TX                              				
   ASC	95471	2022-03-26	10:00am	M		UMHB 	at		SULRS	 	   	 	C	d3     		2022-03-26T14:00Z		  	9:00 A.M. 	Alpine, TX                               				
   ASC	95418	2022-03-26	11:00am	M		BHVN 	at		LETOU	 	   	 	C	d3     		2022-03-26T15:00Z		  	10:00 A.M.	Longview, TX                             				
   ASC	96533	2022-03-26	11:00am	M		CNCTX	at		MCMUR	 	   	 	C	d3     		2022-03-26T15:00Z		  	10:00 A.M.	Abilene, TX                              				
   AEC	 9208	2022-03-26	12:00pm	M		CABR 	at		ARCAD	 	   	 	 	d3     		2022-03-26T16:00Z		ET	12:00 P.M.	Glenside, PA                             				
   UEC	52355	2022-03-26	12:00pm	M		YRKPA	at		SMCMD	 	   	 	 	d3     		2022-03-26T16:00Z		ET	12:00 P.M.	St. Mary's City, MD                      				
   AEC	 7569	2022-03-26	 1:00pm	M		GWYN 	at		PSUBW	 	   	 	 	d3/juco		2022-03-26T17:00Z		ET	1:00 P.M. 	Media, PA                                				
    E8	50125	2022-03-26	 1:00pm	M		ONEO 	at		HOUGH	 	   	 	 	d3     		2022-03-26T17:00Z		ET	1:00 P.M. 	Houghton, NY                             				
 Lbrty	43704	2022-03-26	 1:00pm	M		SKID 	at		ITHCA	 	   	 	C	d3     		2022-03-26T17:00Z		ET	1:00 P.M. 	Ithaca, NY                               				
  NJAC	86524	2022-03-26	 1:00pm	M		TCNJ 	at		HVFRD	 	   	 	 	d3     		2022-03-26T17:00Z		ET	1:00 P.M. 	Haverford, PA                            				
  CCIW	56228	2022-03-26	 2:00pm	M		CNCWI	at		NCENT	 	   	 	 	d3     		2022-03-26T18:00Z		CT	1:00 P.M. 	Naperville, IL                           				
   ASC	95395	2022-03-26	 4:00pm	M		AUSTN	at		HSIMM	 	   	 	 	d3     		2022-03-26T20:00Z		  	3:00 P.M. 	Abilene, TX                              				
  UMAC	74979	2022-03-27	       	M		HAML 	vs		MNMOR	 	   	N	 	d3     		                 		  	          	Fargo, ND                                				
  CCIW	56193	2022-03-27	    TBA	M		ILLCO	at		MILIK	 	   	 	 	d3     		                 		CT	TBA       	Decatur, IL                              				
 Lbrty	43745	2022-03-27	       	M		NYU  	at		HOBWS	 	   	 	 	d3     		                 		ET	          	Geneva, NY                               				
NESCAC	85254	2022-03-27	       	M		WESL 	at		AMH  	 	   	 	C	d3     		                 		  	          	Amherst, MA                              				
   ASC	96535	2022-03-27	11:00am	M		AUSTN	at		MCMUR	 	   	 	 	d3     		2022-03-27T15:00Z		  	10:00 A.M.	Abilene, TX                              				
  CCIW	56194	2022-03-27	11:00am	M		GVILL	at		MILIK	 	   	 	 	d3     		2022-03-27T15:00Z		CT	10:00 A.M.	Decatur, IL                              				
  NJAC	86525	2022-03-27	12:00pm	M		DCK  	at		TCNJ 	 	   	 	 	d3     		2022-03-27T16:00Z		ET	12:00 P.M.	Ewing, NJ                                				
 Lbrty	45376	2022-03-27	 1:00pm	M		RIT  	at		SKID 	 	   	 	C	d3     		2022-03-27T17:00Z		ET	1:00 P.M. 	Saratoga Springs, NY                     				
   PAC	35920	2022-03-27	 2:00pm	M		FRANC	at		WITT 	 	   	 	 	d3     		2022-03-27T18:00Z		ET	2 P.M.    	Springfield, OH                          				
  UMAC	74923	2022-03-27	 2:00pm	M		MLUTH	at		SUPER	 	   	 	C	d3     		2022-03-27T18:00Z		  	1:00 P.M. 	Superior, WI                             				
  NJAC	82295	2022-03-28	 3:30pm	M		NJCU 	at		RTGC 	 	   	 	C	d3     		2022-03-28T19:30Z		ET	3:30 P.M. 	Camden, NJ                               				
    E8	50120	2022-03-29	 3:00pm	M		HOUGH	at		ITHCA	 	   	 	 	d3     		2022-03-29T19:00Z		ET	3:00 P.M. 	Ithaca, NY                               				
 Lbrty	43779	2022-03-29	 3:00pm	M		NIA  	at		RIT  	 	   	 	 	d1/d3  		2022-03-29T19:00Z		ET	3:00 P.M. 	Rochester, NY                            				
 Lbrty	43686	2022-03-29	 4:00pm	M		BARD 	at		DELHI	 	   	 	 	d3     		2022-03-29T20:00Z		ET	4:00 P.M. 	Delhi, NY                                				
  CCIW	56241	2022-03-30	    TBA	M		LEW  	at		WHEAT	 	   	 	 	d2/d3  		                 		CT	TBA       	Wheaton, IL                              				
   ASC	95472	2022-03-30	 2:00pm	M		SCHR 	at		UMHB 	 	   	 	 	d3     		2022-03-30T18:00Z		  	1:00 P.M. 	Belton, TX                               				
   PAC	35923	2022-03-30	 3:00pm	M		W&J  	at		FRANC	 	   	 	C	d3     		2022-03-30T19:00Z		ET	3 P.M.    	Steubenville, OH                         				[Video](https://pacathletics.org/watch/default.aspx?Live=1813&path=fra)
   AEC	 9209	2022-03-30	 3:30pm	M		CABR 	at		LEBAN	 	   	 	 	d3     		2022-03-30T19:30Z		ET	3:30 P.M. 	Annville, PA                             				
  NJAC	82294	2022-03-31	 1:00pm	M		ONEO 	at		NJCU 	 	   	 	 	d3     		2022-03-31T17:00Z		ET	1:00 P.M. 	Jersey City, NJ                          				
  UMAC	74925	2022-03-31	 2:00pm	M		MLUTH	at		COR  	 	   	 	 	d3/d1  		2022-03-31T18:00Z		  	1:00 P.M. 	Mount Vernon, IA                         				
   AEC	 9224	2022-03-31	 3:00pm	M		IMMAC	at		LBC  	 	   	 	 	d3     		2022-03-31T19:00Z		ET	3:00 P.M. 	Lancaster, PA                            				
   AEC	 9238	2022-04-01	 2:30pm	M		CAIRN	at		NEUM 	 	   	 	 	d3     		2022-04-01T18:30Z		ET	2:30 P.M. 	Aston, Pa.                               				
 Lbrty	43780	2022-04-01	 3:00pm	M		ROCH 	at		RIT  	 	   	 	 	d3     		2022-04-01T19:00Z		ET	3:00 P.M. 	Rochester, NY                            				
   PAC	35972	2022-04-01	 3:30pm	M		FRANC	at		GROVE	 	   	 	C	d3     		2022-04-01T19:30Z		  	3:30 P.M. 	Grove City, PA                           				
  CCIW	56195	2022-04-01	 3:30pm	M		NCENT	at		MILIK	 	   	 	 	d3     		2022-04-01T19:30Z		CT	2:30 P.M. 	Decatur, IL                              				
  NJAC	86503	2022-04-01	 4:00pm	M		ONEO 	at		RTGC 	 	   	 	 	d3     		2022-04-01T20:00Z		ET	4:00 P.M. 	Camden, NJ                               				
 Lbrty	43807	2022-04-01	 4:00pm	M		SKID 	at		UNION	 	   	 	C	d3     		2022-04-01T20:00Z		ET	4:00 P.M. 	Schenectady, NY                          				[Video](https://unionathletics.com/sports/2021/4/18/union-mens-tennis-live-video.aspx) [Live Stats](https://unionathletics.com/sports/2021/2/26/union-tennis-live-stats.aspx)
  NJAC	86526	2022-04-01	 4:30pm	M		RTGC 	at		TCNJ 	 	   	 	C	d3     		2022-04-01T20:30Z		ET	4:30 P.M. 	Ewing, NJ                                				
   ASC	95420	2022-04-01	 5:00pm	M		WNMU 	at		LETOU	 	   	 	 	d2/d3  		2022-04-01T21:00Z		  	4:00 P.M. 	Longview, TX                             				
NESCAC	85259	2022-04-02	       	M		AMH  	at		BOWD 	 	   	 	C	d3     		                 		  	          	Brunswick, ME                            				
NESCAC	85261	2022-04-02	10:00am	M		HAMIL	at		COLB 	 	   	 	C	d3     		2022-04-02T14:00Z		ET	10:00 A.M.	Waterville, ME                           				
  CCIW	56170	2022-04-02	10:00am	M		NCENT	at		ILWES	 	   	 	C	d3     		2022-04-02T14:00Z		CT	9:00 A.M. 	Bloomington, IL                          				
 Lbrty	43687	2022-04-02	10:00am	M		SLAW 	at		BARD 	 	   	 	C	d3     		2022-04-02T14:00Z		ET	10:00 A.M.	Annandale-on-Hudson, NY                  				
NESCAC	85255	2022-04-02	10:00am	M		TUFTS	at		TRICT	 	   	 	C	d3     		2022-04-02T14:00Z		ET	10:00 A.M.	Hartford, CT                             				
  UMAC	74947	2022-04-02	11:00am	M		DUBQ 	at		NW   	 	   	 	 	d3/d1  		2022-04-02T15:00Z		  	10:00 A.M.	St. Paul, Minn.                          				
   ASC	95473	2022-04-02	11:00am	M		HOWPN	at		UMHB 	 	   	 	 	d3     		2022-04-02T15:00Z		  	10:00 A.M.	Belton, TX                               				
   ASC	94524	2022-04-02	12:00pm	M		ETXBP	at		BHVN 	 	   	 	C	d3     		2022-04-02T16:00Z		  	11:00 A.M.	Jackson, MS                              				
 Lbrty	43746	2022-04-02	12:00pm	M		HOBWS	at		RPI  	 	   	 	C	d3     		2022-04-02T16:00Z		ET	12:00 P.M.	Troy, NY                                 				
  NJAC	82302	2022-04-02	12:00pm	M		ONEO 	at		RAMAP	 	   	 	 	d3     		2022-04-02T16:00Z		ET	12:00 P.M.	Ramapo, NJ                               				
   AEC	 9210	2022-04-02	 1:00pm	M		CABR 	at		PSUBK	 	   	 	 	d3     		2022-04-02T17:00Z		ET	1:00 P.M. 	Reading, PA                              				
    E8	50134	2022-04-02	 1:00pm	M		UTICA	at		SJFSH	 	   	 	C	d3     		2022-04-02T17:00Z		ET	1:00 P.M. 	Pittsford, NY                            				
  CCIW	56225	2022-04-02	 1:30pm	M		NCENT	vs		PRI  	 	   	N	 	d3     		2022-04-02T17:30Z		CT	12:30 P.M.	Bloomington, IL                          				
  CCIW	56112	2022-04-02	 2:00pm	M		CARTH	at		AUGIL	 	   	 	C	d3     		2022-04-02T18:00Z		CT	1:00 P.M. 	HOME                                     				
  UMAC	74926	2022-04-02	 2:00pm	M		SUPER	at		MLUTH	 	   	 	C	d3     		2022-04-02T18:00Z		  	1:00 P.M. 	New Ulm, Minn.                           				
   ASC	95397	2022-04-02	 3:00pm	M		HSIMM	at		CNCTX	 	   	 	C	d3     		2022-04-02T19:00Z		  	2:00 P.M. 	Austin, TX                               				
   ASC	95422	2022-04-02	 3:00pm	M		LETOU	at		TXDAL	 	   	 	C	d3     		2022-04-02T19:00Z		  	2:00 P.M. 	Richardson, TX                           				
   ASC	96537	2022-04-02	 3:00pm	M		MCMUR	at		SULRS	 	   	 	C	d3     		2022-04-02T19:00Z		  	2:00 P.M. 	Alpine, TX                               				
  CCIW	56171	2022-04-02	 4:00pm	M		PRI  	at		ILWES	 	   	 	 	d3     		2022-04-02T20:00Z		CT	3:00 P.M. 	Bloomington, IL                          				
  UMAC	74903	2022-04-02	 5:00pm	M		NW   	at		BTHLU	 	   	 	C	d1/d3  		2022-04-02T21:00Z		  	4:00 P.M. 	Mankato, Minn.                           				
NESCAC	85271	2022-04-03	       	M		HAMIL	at		BOWD 	 	   	 	C	d3     		                 		  	          	Brunswick, ME                            				
 Lbrty	43706	2022-04-03	       	M		UNION	at		ITHCA	 	   	 	C	d3     		                 		ET	          	Ithaca, NY                               				
 Lbrty	43711	2022-04-03	       	M		VASSR	at		RPI  	 	   	 	C	d3     		                 		ET	          	Troy, NY                                 				
NESCAC	85273	2022-04-03	       	M		WILL 	at		WESL 	 	   	 	C	d3     		                 		  	          	Middletown, CT                           				
NESCAC	85269	2022-04-03	10:00am	M		AMH  	at		COLB 	 	   	 	C	d3     		2022-04-03T14:00Z		ET	10:00 A.M.	Waterville, ME                           				
 Lbrty	43688	2022-04-03	10:00am	M		BARD 	at		SARAH	 	   	 	 	d3     		2022-04-03T14:00Z		ET	10:00 A.M.	Bronxville, NY                           				
NESCAC	85267	2022-04-03	10:00am	M		BATES	at		TRICT	 	   	 	C	d3     		2022-04-03T14:00Z		ET	10:00 A.M.	Hartford, CT                             				
  CCIW	56113	2022-04-03	 1:00pm	M		CARRL	at		AUGIL	 	   	 	C	d3     		2022-04-03T17:00Z		CT	12:00 P.M.	HOME                                     				
   AEC	 7499	2022-04-03	 1:00pm	M		IMMAC	at		MARYW	 	   	 	C	d3     		2022-04-03T17:00Z		ET	1:00 P.M. 	Scranton, PA                             				
 Lbrty	45378	2022-04-03	 1:00pm	M		LMC  	at		SKID 	 	   	 	C	d2/d3  		2022-04-03T17:00Z		ET	1:00 P.M. 	Saratoga Springs, NY                     				
    E8	50135	2022-04-03	 1:00pm	M		SJFSH	at		NAZ  	 	   	 	C	d3     		2022-04-03T17:00Z		ET	1:00 P.M. 	Rochester, NY                            				
  NJAC	86527	2022-04-03	 1:00pm	M		SWAT 	at		TCNJ 	 	   	 	 	d3     		2022-04-03T17:00Z		ET	1:00 P.M. 	Ewing, NJ                                				
  UMAC	74905	2022-04-03	 3:00pm	M		BTHLU	at		MNMOR	 	   	 	C	d3     		2022-04-03T19:00Z		  	2:00 P.M. 	Morris, Minn.                            				
  CCIW	56252	2022-04-04	 5:00pm	M		WHEAT	at		ELMH 	 	   	 	C	d3     		2022-04-04T21:00Z		  	4:00 P.M. 	Elmhurst, IL                             				
   UEC	52379	2022-04-05	    TBA	M		PSUAB	at		PSUBK	 	   	 	C	d3     		                 		ET	TBA       	Reading, PA                              				
  UMAC	74907	2022-04-05	 3:30pm	M		BTHLU	at		MLUTH	 	   	 	C	d3     		2022-04-05T19:30Z		  	2:30 P.M. 	New Ulm, Minn.                           				
   UEC	52356	2022-04-05	 4:00pm	M		LBC  	at		SMCMD	 	   	 	C	d3     		2022-04-05T20:00Z		ET	4:00 P.M. 	St. Mary's City, MD                      				
  NJAC	86496	2022-04-05	 4:00pm	M		ONEO 	at		RIT  	 	   	 	 	d3     		2022-04-05T20:00Z		ET	4:00 P.M. 	Rochester, NY                            				
  UMAC	74948	2022-04-05	 4:30pm	M		NW   	at		SIMP 	 	   	 	 	d1/d3  		2022-04-05T20:30Z		  	3:30 P.M. 	Indianola, IA                            				
 Lbrty	43747	2022-04-06	       	M		HOBWS	at		ROCH 	 	   	 	 	d3     		                 		ET	          	Rochester, NY                            				
   PAC	35925	2022-04-06	 3:00pm	M		GENEV	at		FRANC	 	   	 	C	d3     		2022-04-06T19:00Z		ET	3 P.M.    	Steubenville, OH                         				[Video](https://pacathletics.org/watch/default.aspx?Live=1817&path=fra)
  NJAC	86528	2022-04-06	 3:30pm	M		DREW 	at		TCNJ 	 	   	 	 	d3     		2022-04-06T19:30Z		ET	3:30 P.M. 	Ewing, NJ                                				
   AEC	 7570	2022-04-06	 3:30pm	M		GWYN 	at		CABR 	 	   	 	C	d3     		2022-04-06T19:30Z		ET	3:30 P.M. 	Radnor, PA                               				
  UMAC	74928	2022-04-06	 3:30pm	M		MLUTH	at		MNMOR	 	   	 	C	d3     		2022-04-06T19:30Z		  	2:30 P.M. 	Morris, Minn.                            				
   AEC	 9239	2022-04-06	 3:30pm	M		MRYMT	at		NEUM 	 	   	 	C	d3     		2022-04-06T19:30Z		ET	3:30 P.M. 	Aston, Pa.                               				
  NJAC	82303	2022-04-06	 4:00pm	M		HTR  	at		RAMAP	 	   	 	 	d3     		2022-04-06T20:00Z		ET	4:00 P.M. 	Mahwah, NJ                               				
  NJAC	82296	2022-04-07	 1:00pm	M		USMM 	at		NJCU 	 	   	 	 	d3     		2022-04-07T17:00Z		ET	1:00 P.M. 	Jersey City, NJ                          				
   AEC	 9226	2022-04-07	 2:30pm	M		IMMAC	at		HRTCC	 	   	 	 	d3/juco		2022-04-07T18:30Z		ET	2:30 P.M. 	Bel Air, MD                              				
  CCIW	56124	2022-04-08	    TBA	M		ILWES	at		CARRL	 	   	 	C	d3     		                 		CT	TBA       	                                         				
  CCIW	56172	2022-04-08	    TBA	M		ILWES	at		CARTH	 	   	 	C	d3     		                 		CT	TBA       	Kenosha, WI                              				
  NJAC	86506	2022-04-08	 1:00pm	M		DELHI	at		ONEO 	 	   	 	 	d3     		2022-04-08T17:00Z		ET	1:00 P.M. 	Oneonta, NY                              				
   PAC	35926	2022-04-08	 1:00pm	M		STVIN	at		FRANC	 	   	 	C	d3     		2022-04-08T17:00Z		ET	1 P.M.    	Steubenville, OH                         				[Video](https://pacathletics.org/watch/default.aspx?Live=1819&path=fra)
   ASC	94602	2022-04-08	 3:00pm	M		OZARK	at		LETOU	 	   	 	C	d3     		2022-04-08T19:00Z		  	2:00 P.M. 	Longview, TX                             				
