---
schools: 251
version: 2
---
division	conference	name	itaRegion	rankingAwardRegion	city	state	zipCode	teamType	schoolId	manId	womanId	webRoot
DIV_I  	American_Athletic_Conference      	East Carolina University               	Carolina     	Unknown  	             	NC	     	Men_And_Women	5f3ec5cd1de4a073ac089aff	7d2e95cb-2819-46cc-a068-1e1c01ac6062	91fd613d-1fa4-4ced-885b-cd37ae8aa7d3	EastCarolinaUniversity            
DIV_I  	American_Athletic_Conference      	Southern Methodist University          	Texas        	Unknown  	             	TX	     	Men_And_Women	5f3ec63a1de4a073ac089d21	3fde9a8e-f5d6-49d8-bdc2-18852c5a8e25	f5f9323e-d50e-4fde-89a3-9ed947b21c93	SouthernMethodistUniv             
DIV_I  	American_Athletic_Conference      	Temple University                      	Atlantic     	Unknown  	             	PA	     	Men_And_Women	5f3ec6421de4a073ac089d56	9206c498-1f17-4a78-ac21-42ca7319faa9	164d470a-0af3-49bb-a132-11220dd2812d	TempleUniversity                  
DIV_I  	American_Athletic_Conference      	Tulane University                      	Southern     	Unknown  	             	LA	     	Men_And_Women	5f3ec6471de4a073ac089d75	f02eef55-0142-475c-a01e-4d4f94735285	4dcb42eb-6029-42bf-b047-2c2a1092e5b3	TulaneUniversity                  
DIV_I  	American_Athletic_Conference      	University Of Central Florida          	Southeast    	Unknown  	             	FL	     	Men_And_Women	5f3ec6571de4a073ac089dd5	554755e6-c18c-4936-9cae-3e20507dbbe5	c468ccb0-0eb0-471c-91ff-df81fc79a7bd	UniversityOfCentralFlorida        
DIV_I  	American_Athletic_Conference      	University Of Connecticut              	Northeast    	Unknown  	             	CT	     	Men_And_Women	5f3ec64b1de4a073ac089d90	750d3787-6702-4a09-a0c5-74df5cd8c9f8	dd646065-b4e6-4927-9885-ad7b4fac91ec	UnivOfConnecticut                 
DIV_I  	American_Athletic_Conference      	University Of Memphis                  	Ohio_Valley  	Unknown  	             	TN	     	Men_And_Women	5f3ec65b1de4a073ac089dee	2c645dc8-b625-479e-8cb3-cdcd76cf90ca	73905425-3667-404f-8bdf-ff5bfcdd338e	UniversityOfMemphis               
DIV_I  	American_Athletic_Conference      	University Of South Florida            	Southeast    	Unknown  	             	FL	     	Men_And_Women	5f3ec6511de4a073ac089db4	193a4fb2-4a26-4724-ad0b-188cb862c8b4	c19fa2ba-e94f-4a8d-91b5-0c094b9ab74c	UnivOfSouthFlorida                
DIV_I  	American_Athletic_Conference      	University Of Tulsa                    	Central      	Unknown  	             	OK	     	Men_And_Women	5f3ec6621de4a073ac089e1e	c45e9ee0-09e1-4acd-8fbc-056f21ba43ee	967734dc-da8e-43e9-bf4e-355569c93441	UniversityOfTulsa                 
DIV_I  	American_Athletic_Conference      	Wichita State University               	Central      	Unknown  	             	KS	     	Men_And_Women	5f3ec66e1de4a073ac089e68	59cd7fa7-ac23-49f3-aea1-6b0eb434d55e	a49124d0-7326-497c-b9d1-49daaa75578e	WichitaStateUniversity            
DIV_I  	Atlantic_10_Conference            	Davidson College                       	Carolina     	Unknown  	             	NC	     	Men_And_Women	5f3ec5c91de4a073ac089ae5	89e5371a-c936-4f5b-94b6-55ddcc8009ce	285c51f2-c66f-41c0-ae54-c44057c8de1a	DavidsonCollege                   
DIV_I  	Atlantic_10_Conference            	Duquesne University                    	Atlantic     	Unknown  	             	PA	     	Men_And_Women	5f3ec5cd1de4a073ac089afc	917e7cf5-6f73-4bd8-ad40-fd85ac05e66d	654c0aab-ee2a-4667-83fe-f11b4e18964a	DuquesneUniversity                
DIV_I  	Atlantic_10_Conference            	Fordham University                     	Northeast    	Unknown  	             	NY	     	Men_And_Women	5f3ec5d51de4a073ac089b31	833d05eb-0bc8-4444-99b5-36d23037d74d	839b4430-43e1-4b78-aec5-f3d55888afe6	FordhamUniversity                 
DIV_I  	Atlantic_10_Conference            	George Mason University                	Atlantic     	Unknown  	             	VA	     	Men_And_Women	5f3ec5d81de4a073ac089b44	dc6c3807-278e-4207-8406-e84a46dea6de	215eb18a-bb19-486e-a9b5-a70ad1790a04	GeorgeMasonUniversity             
DIV_I  	Atlantic_10_Conference            	George Washington University           	Atlantic     	Unknown  	             	DC	     	Men_And_Women	5f3ec5d81de4a073ac089b45	4b10fd3a-53a2-4d81-b499-88b88eee7d00	1bb8e55c-2106-4715-8378-7d1b62d016a9	GeorgeWashingtonUniversity        
DIV_I  	Atlantic_10_Conference            	Saint Bonaventure University           	Northeast    	Unknown  	             	NY	     	Men_And_Women	5f3ec62e1de4a073ac089cd6	3ec0edd9-2076-4ef3-93f9-b00dd3138b57	2531aeec-a8dc-405a-be7a-e522a0e5d5dc	SaintBonaventureUniversity        
DIV_I  	Atlantic_10_Conference            	Saint Joseph's University              	Atlantic     	Unknown  	             	PA	     	Men_And_Women	5f3ec6301de4a073ac089ce0	4b0560a2-5de5-4807-9756-55d2e6814828	f92575f4-84c1-43dd-b5a5-04ad01dbc681	SaintJosephsUniversity            
DIV_I  	Atlantic_10_Conference            	Saint Louis University                 	Central      	Unknown  	             	MO	     	Men_And_Women	5f3ec6301de4a073ac089ce2	12ee6f9b-504d-4012-aa05-046bed0d49e6	b3436eb7-6272-4e7e-945f-d57d226cb238	SaintLouisUniversity              
DIV_I  	Atlantic_10_Conference            	Stanford University                    	Northwest    	Unknown  	             	CA	     	Men_And_Women	5f3ec63e1de4a073ac089d39	28e9c099-0f9e-4c8e-b8a6-374479b1c04e	d2db8999-a9cc-4cc5-8aa5-5bc0b37ffd6b	StanfordUniversity                
DIV_I  	Atlantic_10_Conference            	University Of Dayton                   	Ohio_Valley  	Unknown  	             	OH	     	Men_And_Women	5f3ec6571de4a073ac089dda	9e412a6f-09f8-48ea-b983-560e9b99d993	70ac3e0b-fdf5-4230-b118-b7b6d2f0b2e2	UniversityOfDayton                
DIV_I  	Atlantic_10_Conference            	University Of Richmond                 	Atlantic     	Unknown  	             	VA	     	Men_And_Women	5f3ec65f1de4a073ac089e0c	9db9fc0d-3e90-4735-8780-ba55fb808c97	b1cb36a9-7cbb-4d38-b0fc-d3c5f7c8215d	UniversityOfRichmond              
DIV_I  	Atlantic_10_Conference            	Virginia Commonwealth University       	Atlantic     	Unknown  	             	VA	     	Men_And_Women	5f3ec6661de4a073ac089e36	06471a92-4609-433c-bbb9-cd1cc8b44b31	b5c12112-7f4a-4916-b9d6-da0f9035ccfd	VirginiaCommonwealthUniv          
DIV_I  	Atlantic_Coast_Conference         	Boston College                         	Northeast    	Unknown  	             	MA	     	Men_And_Women	5f3ec5b11de4a073ac089a53	fc92b93f-2d30-4b64-be6b-7cfd8126222d	268b2849-2344-4141-a7fa-3cb022234d03	BostonCollege                     
DIV_I  	Atlantic_Coast_Conference         	Clemson University                     	Carolina     	Unknown  	             	SC	     	Men_And_Women	5f3ec5be1de4a073ac089aa1	24f244b6-deb6-4fab-80fd-7ac5227f4832	faa4ae6c-4724-4176-9a6a-c150313d523c	ClemsonUniversity                 
DIV_I  	Atlantic_Coast_Conference         	Duke University                        	Carolina     	Unknown  	             	NC	     	Men_And_Women	5f3ec5cd1de4a073ac089afb	4b118544-8956-46b9-b4fb-6bf1ee2998e9	893c3e46-d577-45fa-8a1f-aba1e82e4d96	DukeUniversity                    
DIV_I  	Atlantic_Coast_Conference         	Florida State University               	Southeast    	Unknown  	             	FL	     	Men_And_Women	5f3ec5d51de4a073ac089b2d	9c25db90-c2f2-438d-b418-1e31df40e351	72e68ce9-9444-4b4d-8317-adcae20a85bc	FloridaStateUniversity            
DIV_I  	Atlantic_Coast_Conference         	Georgia Tech                           	Southeast    	Unknown  	             	GA	     	Men_And_Women	5f3ec5da1de4a073ac089b4d	8f398642-3995-428a-84be-ce55c55bc5fd	82732dd7-8d60-419f-8e82-6bb925981f39	GeorgiaTech                       
DIV_I  	Atlantic_Coast_Conference         	North Carolina State University        	Carolina     	Carolina 	             	NC	     	Men_And_Women	5f3ec6121de4a073ac089c5c	df9a8e27-9fa3-413b-9028-442efef29ffd	1aadeac1-a252-45ab-9c1a-cf7be007be64	NorthCarolinaStateUniv            
DIV_I  	Atlantic_Coast_Conference         	UNC Chapel Hill                        	Carolina     	Unknown  	             	NC	     	Men_And_Women	5f3ec6491de4a073ac089d80	8544d2ac-773a-409d-b22e-6af0ee807c63	a2239f40-2389-40d5-a03f-ee7aa2ed42f6	UNCChapelHill                     
DIV_I  	Atlantic_Coast_Conference         	University Of Louisville               	Ohio_Valley  	Unknown  	             	KY	     	Men_And_Women	5f3ec65a1de4a073ac089deb	c9ca8b99-867b-4c0f-a57e-3445ef22d5a6	39962526-aae4-488d-9d07-2285fef5e1f3	UniversityOfLouisville            
DIV_I  	Atlantic_Coast_Conference         	University Of Miami                    	Atlantic     	Unknown  	             	FL	     	Men_And_Women	5f3ec65b1de4a073ac089def	f3bfc7c5-86d6-4af3-9377-c84209a35968	74e6c814-91af-4bdc-b116-612d257ecd18	UniversityOfMiami                 
DIV_I  	Atlantic_Coast_Conference         	University Of Notre Dame               	Midwest      	Unknown  	             	IN	     	Men_And_Women	5f3ec65e1de4a073ac089e01	804abb9d-ce89-4455-b47c-5b8b88d8443b	fb1b0ee7-329a-41f5-b7c5-2a4850ec7cb8	UniversityOfNotreDame             
DIV_I  	Atlantic_Coast_Conference         	University Of Virginia                 	Atlantic     	Unknown  	             	VA	     	Men_And_Women	5f3ec6621de4a073ac089e20	ea538604-050f-4d44-9f6b-7cfaef251022	09adfbc6-f4bd-4e9c-8da9-9a14b93a0943	UniversityOfVirginia              
DIV_I  	Atlantic_Coast_Conference         	Virginia Tech                          	Atlantic     	Unknown  	             	VA	     	Men_And_Women	5f3ec6661de4a073ac089e38	326c560b-3bb3-4be7-ba93-35e5c67470fd	c852a4c3-f05e-4dfe-84d7-4ca9dbedb222	VirginiaTech                      
DIV_I  	Atlantic_Coast_Conference         	Wake Forest University                 	Carolina     	Unknown  	             	NC	     	Men_And_Women	5f3ec6671de4a073ac089e3d	0a89a4fe-5bf5-4e60-8708-989d07766f35	643f376e-7351-4df8-bb01-1e19f5ad3e47	WakeForestUniversity              
DIV_I  	Atlantic_Sun_Conference           	Bellarmine University                  	Midwest      	Unknown  	             	KY	     	Men_And_Women	5f3ec5ad1de4a073ac089a3a	822847fc-9ebf-4a65-8cce-3a9455652188	868c9054-233f-4d4d-9fc4-35ec08e877de	BellarmineUniversity              
DIV_I  	Atlantic_Sun_Conference           	Florida Gulf Coast University          	Southeast    	Unknown  	             	FL	     	Men_And_Women	5f3ec5d41de4a073ac089b28	09fa2def-947b-4629-b20b-c7df3f0f5669	5db0a0a5-ec3d-4961-852c-c257900b05e8	FloridaGulfCoastUniversity        
DIV_I  	Atlantic_Sun_Conference           	Kennesaw State University              	Southeast    	Unknown  	             	GA	     	Men_And_Women	5f3ec5eb1de4a073ac089bb6	2a3e1088-184b-4a4f-b220-da2b4f1de0e6	b8b15168-14cd-4243-bc8d-964b7bab21fb	KennesawStateUniversity           
DIV_I  	Atlantic_Sun_Conference           	Liberty University                     	Atlantic     	Unknown  	             	VA	     	Men_And_Women	5f3ec5f01de4a073ac089bd9	8227948e-4130-481f-bbdd-44e9614dd4b9	578ce8c1-8bad-4882-a5dc-5b31a735f3c2	LibertyUniversity                 
DIV_I  	Atlantic_Sun_Conference           	Lipscomb University                    	Ohio_Valley  	Unknown  	             	TN	     	Men_And_Women	5f3ec5f11de4a073ac089be0	a2baf051-4021-4f55-af9c-b2f4adae0076	8503f02e-d0f8-4da0-9073-bcef43507784	LipscombUniversity                
DIV_I  	Atlantic_Sun_Conference           	Stetson University                     	Southeast    	Unknown  	             	FL	     	Men_And_Women	5f3ec63e1de4a073ac089d3d	05c8a8b6-b11b-4cba-b77a-28390bead223	ec042ea2-5e5c-4318-b709-473732daafc9	StetsonUniversity                 
DIV_I  	Atlantic_Sun_Conference           	University Of North Alabama            	Atlantic     	Unknown  	             	AL	     	Men_And_Women	5f3ec65d1de4a073ac089dff	92c30d24-0fa2-4fc1-9133-4b92a703c5ed	38f92389-7cef-475a-8820-7d5071bb866d	UniversityOfNorthAlabama          
DIV_I  	Atlantic_Sun_Conference           	University Of North Florida            	Southeast    	Unknown  	             	FL	     	Men_And_Women	5f3ec64f1de4a073ac089da4	b153fad2-fdf8-4697-a1c4-632576465463	c878c851-321f-48d8-938e-dbe08a94bec5	UnivOfNorthFlorida                
DIV_I  	Big_12_Conference                 	Baylor University                      	Texas        	Unknown  	             	TX	     	Men_And_Women	5f3ec5ad1de4a073ac089a38	c98c90ae-39d9-4a59-a427-6f7414841709	00c18030-9f90-41ec-943c-92e72050028c	BaylorUniversity                  
DIV_I  	Big_12_Conference                 	Indiana University                     	Ohio_Valley  	Unknown  	             	IN	     	Men_And_Women	5f3ec5e61de4a073ac089b96	21baaa68-c3b5-4eab-b424-ea430fe572e3	5a544fc7-995d-4bd1-a8e2-ff3f9b61b00f	IndianaUniversity                 
DIV_I  	Big_12_Conference                 	Oklahoma State University              	Central      	Unknown  	             	OK	     	Men_And_Women	5f3ec6181de4a073ac089c7e	ce99ed51-d0dc-468b-810c-e084f0b8edcd	ff94df62-667e-458e-8e02-782da2281ff3	OklahomaStateUniversity           
DIV_I  	Big_12_Conference                 	Texas Christian University             	Texas        	Unknown  	             	TX	     	Men_And_Women	5f3ec6441de4a073ac089d5e	96f36c2b-99a2-4795-9e32-84a32742fdee	e1b3b09a-bc99-4af8-8887-11f96ce762ce	TexasChristianUniversity          
DIV_I  	Big_12_Conference                 	Texas Tech University                  	Texas        	Unknown  	             	TX	     	Men_And_Women	5f3ec6441de4a073ac089d61	8169af92-629d-4274-964f-efa6320d0b9e	18bd9606-e3db-4a1d-91d1-0f8e48f7951d	TexasTechUniversity               
DIV_I  	Big_12_Conference                 	University Of Oklahoma                 	Central      	Unknown  	             	OK	     	Men_And_Women	5f3ec65e1de4a073ac089e02	1c9c888b-631c-4c23-a1b3-c035f56249b4	420c9573-714b-44ea-91ab-ed4fe98798eb	UniversityOfOklahoma              
DIV_I  	Big_12_Conference                 	University Of Texas, Austin            	Texas        	Unknown  	             	TX	     	Men_And_Women	5f3ec6521de4a073ac089dbb	e71bce99-4132-47ae-8006-5372d54ffda9	fd366e15-2791-4d95-979d-f7df9b11efd1	UnivOfTexasAustin                 
DIV_I  	Big_East_Conference               	Butler University                      	Ohio_Valley  	Unknown  	             	IN	     	Men_And_Women	5f3ec5b51de4a073ac089a6b	f45eb031-245d-4b02-836a-293e7ceb3318	efc20c7c-f68c-4f58-9e48-73226de7b931	ButlerUniversity                  
DIV_I  	Big_East_Conference               	Creighton University                   	Central      	Unknown  	             	NE	     	Men_And_Women	5f3ec5c61de4a073ac089ad5	8f5d16e2-da67-430e-8211-e7131e57aee6	2e026c9f-d8c0-40cb-b054-227c33bb4ed8	CreightonUniversity               
DIV_I  	Big_East_Conference               	DePaul University                      	Midwest      	Unknown  	             	IL	     	Men_And_Women	5f3ec5ca1de4a073ac089aed	c24bc9e5-ebb9-4b64-9075-76f3e7e3780c	413e33e6-d6b7-4f92-b0be-c7de2204dddc	DePaulUniversity                  
DIV_I  	Big_East_Conference               	Georgetown University                  	Atlantic     	Unknown  	             	DC	     	Men_And_Women	5f3ec5d91de4a073ac089b47	ce967c2c-2cf7-4456-8e81-c94a82136e06	acaa27f5-db51-402d-b9d2-5982c3d245fc	GeorgetownUniversity              
DIV_I  	Big_East_Conference               	Marquette University                   	Midwest      	Unknown  	             	WI	     	Men_And_Women	5f3ec5f71de4a073ac089bfa	4d9be433-3ce7-4ac6-9f75-a0000272ee4c	3811b699-a12c-4e01-9e15-b0d6ffa6c9ab	MarquetteUniversity               
DIV_I  	Big_East_Conference               	Saint John's University/NY             	Northeast    	Unknown  	             	NY	     	Men_And_Women	5f3ec62f1de4a073ac089cde	c7ca88a5-8ac0-4476-9af9-c93d9c2dd777	9c142595-402c-4ea3-b358-e9b93b8c81d3	SaintJohnsUniversityNY            
DIV_I  	Big_East_Conference               	Villanova University                   	Atlantic     	Unknown  	             	PA	     	Men_And_Women	5f3ec6661de4a073ac089e35	1d326b18-424c-4af5-b1c7-a3f8ab8adab6	6b6fad2e-2b5d-4169-ae8b-72dbca1c57c9	VillanovaUniversity               
DIV_I  	Big_East_Conference               	Xavier University/OH                   	Ohio_Valley  	Unknown  	             	OH	     	Men_And_Women	5f3ec6711de4a073ac089e7e	8038a51b-cc37-457a-a38a-08026081653e	4b0e137e-e694-4a50-9697-d83d16eb28db	XavierUniversityOH                
DIV_I  	Big_Sky_Conference                	Eastern Washington University          	Northwest    	Unknown  	             	WA	     	Men_And_Women	5f3ec5cf1de4a073ac089b09	2d6889e5-5499-4be4-9739-e40a15a9d8de	c44f5698-19a4-479b-bc61-3c8809b65a35	EasternWashingtonUniv             
DIV_I  	Big_Sky_Conference                	Idaho State University                 	Mountain     	Unknown  	             	ID	     	Men_And_Women	5f3ec5e41de4a073ac089b8a	da33685c-db57-428e-8da8-8ff3c1523306	628f44de-33e5-4f1f-af3f-7f7d0aa7f547	IdahoStateUniversity              
DIV_I  	Big_Sky_Conference                	Montana State U/Bozeman                	Mountain     	Unknown  	             	MT	     	Men_And_Women	5f3ec60d1de4a073ac089c39	0e9c11b8-b7a0-4456-89cf-fa422075d587	17bd624c-b7bf-43e8-b7cf-78ed615738ca	MontanaStateUBozeman              
DIV_I  	Big_Sky_Conference                	Northern Arizona University            	Mountain     	Unknown  	             	AZ	     	Men_And_Women	5f3ec6141de4a073ac089c65	2208dc75-3067-4e1f-9796-d4bc324ce9ad	6f000e19-24cb-459b-8c57-f2afe4e0f7d7	NorthernArizonaUniversity         
DIV_I  	Big_Sky_Conference                	Portland State University              	Northwest    	Unknown  	             	OR	     	Men_And_Women	5f3ec6251de4a073ac089ca3	6f7117af-11d9-4594-9116-fde01c7b2198	6570da12-00bd-43e8-82d0-3d03857dab68	PortlandStateUniversity           
DIV_I  	Big_Sky_Conference                	Sacramento State University            	Northwest    	Unknown  	             	CA	     	Men_And_Women	5f3ec62d1de4a073ac089ccf	44f14f0d-5ba1-4743-8372-2d709304738b	dcedeae6-4aee-484e-8841-eeff49f61dce	SacramentoStateUniversity         
DIV_I  	Big_Sky_Conference                	University Of Idaho                    	Mountain     	Unknown  	             	ID	     	Men_And_Women	5f3ec6591de4a073ac089de5	6323c0ec-c161-4aec-be54-42c46fdc44ee	91249e9c-3170-40c0-a1e7-1893654fa2f4	UniversityOfIdaho                 
DIV_I  	Big_Sky_Conference                	University Of Montana                  	Mountain     	Unknown  	             	MT	     	Men_And_Women	5f3ec65c1de4a073ac089df8	562fbb01-5445-4962-8c24-ba692bfee723	f1d82e86-8013-4811-8490-f2e542f08ffb	UniversityOfMontana               
DIV_I  	Big_Sky_Conference                	University Of North Dakota             	Central      	Unknown  	             	ND	     	Men_And_Women	5f3ec65d1de4a073ac089e00	ad8fc18d-c5f9-442b-b17e-0981a7e5ae4c	aea7e626-650f-46ef-8b94-82b68b46004a	UniversityOfNorthDakota           
DIV_I  	Big_Sky_Conference                	Weber State University                 	Mountain     	Unknown  	             	UT	     	Men_And_Women	5f3ec66a1de4a073ac089e4d	3d7d14f4-b808-4b04-95b5-0852733f5fd4	f31b3628-9d2e-4935-a458-3d8d1726d690	WeberStateUniversity              
DIV_I  	Big_South_Conference              	Campbell University                    	Carolina     	Unknown  	             	NC	     	Men_And_Women	5f3ec5b81de4a073ac089a7c	815e2c01-7a93-46c1-a48e-822e6738739b	fedeb1b3-ae9e-4a75-8257-6ba5ce619905	CampbellUniversity                
DIV_I  	Big_South_Conference              	Charleston Southern University         	Carolina     	Southeast	             	SC	     	Men_And_Women	5f3ec5bc1de4a073ac089a95	0fe45a4b-7d15-4613-b057-8352ea4d32e8	b81cc098-cfcc-48a4-b52f-f07bcc9ca2a3	CharlestonSouthernUniv            
DIV_I  	Big_South_Conference              	Gardner-Webb University                	Carolina     	Unknown  	             	NC	     	Men_And_Women	5f3ec5d81de4a073ac089b41	6f6164dc-ce2a-4008-9e0d-65f8cf093470	07843db8-a465-4c37-a0b1-82d20ac3cc4b	GardnerWebbUniversity             
DIV_I  	Big_South_Conference              	Longwood University                    	Atlantic     	Unknown  	             	VA	     	Men_And_Women	5f3ec5f21de4a073ac089be5	c1d8fe55-db12-4865-8d8b-5a212d7ca16f	3ecb4b55-6c61-486b-92a5-b8fde7f7683c	LongwoodUniversity                
DIV_I  	Big_South_Conference              	Presbyterian College                   	Carolina     	Unknown  	             	SC	     	Men_And_Women	5f3ec6271de4a073ac089ca8	b50dcdbd-a074-4cc5-868f-8608ecd2a56d	ebb63aa8-5adb-43f8-8889-9f98d662eca3	PresbyterianCollege               
DIV_I  	Big_South_Conference              	Radford University                     	Atlantic     	Unknown  	             	VA	     	Men_And_Women	5f3ec6291de4a073ac089cb3	82af3de5-0bb0-4881-bc7b-f20c7c0e232d	7fe17e99-668d-43c0-9912-040b8181c036	RadfordUniversity                 
DIV_I  	Big_South_Conference              	UNC Asheville                          	Carolina     	Unknown  	             	NC	     	Men_And_Women	5f3ec6491de4a073ac089d7f	8025d0af-4520-4d93-9b9e-238075f9e756	74c02b3d-42c8-4efb-b581-18164d59727f	UNCAsheville                      
DIV_I  	Big_Ten_Conference                	Michigan State University              	Midwest      	Unknown  	             	MI	     	Men_And_Women	5f3ec6081de4a073ac089c19	58f0b75c-c78a-4142-aa5d-4683c18e1164	3fdc2837-0ae1-42da-b2e1-9b1b42d3904c	MichiganStateUniversity           
DIV_I  	Big_Ten_Conference                	Northwestern University                	Midwest      	Unknown  	             	IL	     	Men_And_Women	5f3ec6151de4a073ac089c6c	f0f65ff6-3eab-4489-851d-855a9d36b5a4	6ef2a11b-0968-48df-88b9-e7de245d0695	NorthwesternUniversity            
DIV_I  	Big_Ten_Conference                	Ohio State University                  	Midwest      	Unknown  	             	OH	     	Men_And_Women	5f3ec6181de4a073ac089c7b	207d4b1b-1e63-4e78-bb86-ddaf39559295	3ea7dc97-2460-4dd8-a18e-ef98a6741da4	OhioStateUniversity               
DIV_I  	Big_Ten_Conference                	Penn State University                  	Atlantic     	Unknown  	             	PA	     	Men_And_Women	5f3ec61d1de4a073ac089c99	fb7dbb61-bb92-4e5c-9acd-e7415ef014d1	bfc17cf3-58ec-4151-b7d4-a36f97bf6105	PennStateUniversity               
DIV_I  	Big_Ten_Conference                	Purdue University                      	Ohio_Valley  	Unknown  	             	IN	     	Men_And_Women	5f3ec6281de4a073ac089cad	a543fdbb-635e-49f3-9db7-131479ee826e	b21974dd-6c64-489a-8dfe-3b82289ce328	PurdueUniversity                  
DIV_I  	Big_Ten_Conference                	University Of Illinois                 	Midwest      	Unknown  	             	IL	     	Men_And_Women	5f3ec6591de4a073ac089de6	a9d92d42-3f88-4848-9408-52d767937662	e9a154d5-c60d-4c80-ae3f-53f566a0ec48	UniversityOfIllinois              
DIV_I  	Big_Ten_Conference                	University Of Iowa                     	Central      	Unknown  	             	IA	     	Men_And_Women	5f3ec6591de4a073ac089de7	46d409f1-c7ce-45f1-9c78-6ec71a781959	13b755b1-a0e1-4dac-aed1-cf6ad4dca2a0	UniversityOfIowa                  
DIV_I  	Big_Ten_Conference                	University Of Michigan                 	Midwest      	Unknown  	             	MI	     	Men_And_Women	5f3ec65b1de4a073ac089df0	36d44c05-1bb6-4b49-a2d1-b2f00e27821e	87837156-eec6-4df9-91ac-949cce75b2e3	UniversityOfMichigan              
DIV_I  	Big_Ten_Conference                	University Of Minnesota                	Central      	Unknown  	             	MN	     	Men_And_Women	5f3ec65b1de4a073ac089df1	b1415a03-2f8f-4653-9f0a-cb3e532c27f9	f2c85fae-4ff8-4096-9cf2-92bed9a6ec0a	UniversityOfMinnesota             
DIV_I  	Big_Ten_Conference                	University Of Nebraska                 	Central      	Unknown  	             	NE	     	Men_And_Women	5f3ec65d1de4a073ac089dfc	df63a514-e637-4161-9cc6-351d66e2c018	72558fcb-208e-41a6-8f99-f264c4c3161a	UniversityOfNebraska              
DIV_I  	Big_Ten_Conference                	University Of Wisconsin, Madison       	Midwest      	Unknown  	             	WI	     	Men_And_Women	5f3ec6551de4a073ac089dc8	86fe8325-3aa7-4f9c-a2ea-39a0f6b8c5ca	e6fe2b4c-46c8-489d-8778-8926f2ae6fd0	UnivOfWisconsinMadison            
DIV_I  	Big_West_Conference               	Cal Poly                               	Southwest    	Unknown  	             	CA	     	Men_And_Women	5f3ec5b61de4a073ac089a6f	a3edbd1f-7a70-4cdd-94ce-cbceba5a05af	b2f22302-c4b1-4b21-b2c7-69574b7587fc	CalPoly                           
DIV_I  	Big_West_Conference               	University Of California, Davis        	Northwest    	Unknown  	             	CA	     	Men_And_Women	5f3ec64b1de4a073ac089d8c	d5605ec8-ca90-4ff2-9165-7caeaa90593d	c2ef4b53-1385-4d34-be92-f15d5e2137a6	UnivOfCaliforniaDavis             
DIV_I  	Big_West_Conference               	University Of California, Irvine       	Southwest    	Unknown  	             	CA	     	Men_And_Women	5f3ec64b1de4a073ac089d8d	e1b7b68b-58b9-4d19-9761-2e5bc89a816c	212e811d-d379-42ce-b784-7c7524735522	UnivOfCaliforniaIrvine            
DIV_I  	Big_West_Conference               	University Of California, Riverside    	Southwest    	Unknown  	             	CA	     	Men_And_Women	5f3ec6561de4a073ac089dd1	e398ab66-d246-4ba9-96bd-89a7db4f1181	8b7b52be-0b2f-4363-964a-86cc93727d7f	UniversityOfCaliforniaRiverside   
DIV_I  	Big_West_Conference               	University Of California, Santa Barbara	Southwest    	Unknown  	             	CA	     	Men_And_Women	5f3ec6561de4a073ac089dd3	911fc75e-825e-4361-8c2b-eb8d074c3293	43cb3bb1-a5de-4f0b-ab61-0852a45792d1	UniversityOfCaliforniaSantaBarbara
DIV_I  	Big_West_Conference               	University Of Hawaii                   	Southwest    	Unknown  	             	HI	     	Men_And_Women	5f3ec6591de4a073ac089de2	f397dbcc-9ec5-4643-9bfe-401d9659496c	8875e91c-bc50-4841-917d-0870f073a5c0	UniversityOfHawaii                
DIV_I  	Colonial_Athletic_Association     	College Of Charleston                  	Carolina     	Unknown  	             	SC	     	Men_And_Women	5f3ec5c01de4a073ac089aaa	5a824920-fdbc-4379-b89a-f39a69f4f2b1	12488944-d672-49bd-927c-fa3269de75b6	CollegeOfCharleston               
DIV_I  	Colonial_Athletic_Association     	College Of William & Mary              	Atlantic     	Unknown  	             	VA	     	Men_And_Women	5f3ec5c11de4a073ac089ab6	04a904aa-24a6-4c97-9ec3-a47c58f6811e	905633a3-f30c-44d0-a72c-25d8a7cd41fe	CollegeOfWilliamMary              
DIV_I  	Colonial_Athletic_Association     	Drexel University                      	Northeast    	Unknown  	             	PA	     	Men_And_Women	5f3ec5cc1de4a073ac089af9	5bdb61af-3a9c-475b-8724-82cb40339a51	3a45fb3d-415c-444e-a8ea-2adf688ae24c	DrexelUniversity                  
DIV_I  	Colonial_Athletic_Association     	Elon University                        	Carolina     	Unknown  	             	NC	     	Men_And_Women	5f3ec5d01de4a073ac089b13	eec765ae-0eac-40f4-a2b6-749afede93fe	df68282a-9f1e-4bde-8dd2-c288fbdf4994	ElonUniversity                    
DIV_I  	Colonial_Athletic_Association     	Hofstra University                     	Northeast    	Unknown  	             	NY	     	Men_And_Women	5f3ec5e11de4a073ac089b78	c773c087-0eea-41bf-b6c0-cde71bd7fded	bea65d74-22ca-4354-8245-477c7b5eac5f	HofstraUniversity                 
DIV_I  	Colonial_Athletic_Association     	James Madison University               	Atlantic     	Unknown  	             	VA	     	Men_And_Women	5f3ec5e81de4a073ac089ba3	de3fdef6-26af-455a-923a-50c877976d03	5bec78cd-242d-4608-994d-680cd295f1f9	JamesMadisonUniversity            
