---
tournaments: 238
players: 4546
matches: 4652
completed: 4638
scheduled: 14
---
tournamentCode	eventId	drawId	bracketId	roundId	winner	player1	partner1	player2	partner2	round	seed1	line1	seed2	line2	score
21-08096	4	1	1	1	1	q834xi	4c8y4q	7zoj6l	wv6bwx	16	3	Gonzalez Sanchez/Pa…		Reeves/Wolever	81
21-08096	4	1	1	1	1	m8709y	dfb17t	zn2z05	krmng1	16		Shaw-Morris/Heckert		Walder/Winters	80
21-08096	4	1	1	1	1	zikgsk	8pqxwn	40xcvi	cowyge	16		Ostojic/Jahr		Capoferri/Quackenbu…	83
21-08096	4	1	1	1	1	zbezoh	29i943	h1a1wv	hoyemm	16	4	Wallace/Htwar		Aughenbaugh/Strouse	80
21-08096	4	1	1	1	1	2qig6o	z7qfw5	qsxwb6	xwhkr2	16		Alexander/Lee		Makarski/Maher	82
21-08096	4	1	1	1	1	xmlenc	5keq6q	q8qqu2	cac8kc	16	2	Munday/Stralka		Winseck/Duran	82
21-09694	2	1	1	4	1	lsaaem	e6dqvs	hny3op	3v2fkh	R4		Aguilar/Makantasi		Kvapilova/Israel-Le…	63
21-09694	2	1	1	3	1	jpohqf	5fursx	7ur6pc	i2vil4	R3		Fabre/Kauders		Souza/Sasaroga	63
21-09694	2	1	1	3	1	hny3op	3v2fkh	um2o28	7ur6pc	R3		Kvapilova/Israel-Le…		Karren/Souza	62
21-09694	2	1	1	2	1	jpohqf	5fursx	lsaaem	e6dqvs	R2		Fabre/Kauders		Aguilar/Makantasi	63
21-09694	2	1	1	1	1	jpohqf	5fursx	hny3op	3v2fkh	R1		Fabre/Kauders		Kvapilova/Israel-Le…	75
21-09694	2	1	1	1	1	lsaaem	e6dqvs	7ur6pc	i2vil4	R1		Aguilar/Makantasi		Souza/Sasaroga	63
21-09694	2	2	1	4	1	dst0zq	2q3mx0	eupqj4	zg9wzi	R4		Bleicher/Frigout		Malazonia/McCutcheon	62
21-09694	2	2	1	4	1	cq16rs	ocnsde	lsgmwa	669ujc	R4		Cerda/Furness		Palatte/Boisson	64
21-09694	2	2	1	3	1	cq16rs	ocnsde	eupqj4	zg9wzi	R3		Cerda/Furness		Malazonia/McCutcheon	61
21-09694	2	2	1	3	1	lsgmwa	669ujc	7bttx5	5xwpyn	R3		Palatte/Boisson		Montero/Platisa	60
21-09694	2	2	1	2	1	eupqj4	zg9wzi	7bttx5	5xwpyn	R2		Malazonia/McCutcheon		Montero/Platisa	60
21-09694	2	2	1	2	1	y77pb1	oo9cju	lsgmwa	669ujc	R2		Fortuno/Chan		Palatte/Boisson	62
21-09694	2	2	1	1	1	7bttx5	5xwpyn	cq16rs	ocnsde	R1		Montero/Platisa		Cerda/Furness	64
21-09694	2	3	1	6	1	a8muim	nkeq6q	x0zs1q	znj9f1	R6		Komar/Vaudiau		Gonzalez/Shannon	63
21-09694	2	3	1	3	1	9zqzct	n2rm9o	x0zs1q	znj9f1	R3		Watanabe/Hosking		Gonzalez/Shannon	64
21-09694	2	3	1	3	1	dst0zq	2q3mx0	a8muim	nkeq6q	R3		Bleicher/Frigout		Komar/Vaudiau	64
21-09694	2	3	1	3	1	y77pb1	oo9cju	syukqc	i2vil4	R3		Fortuno/Chan		Thal/Sasaroga	61
21-09694	2	3	1	2	1	xkauua	vttbxn	9zqzct	n2rm9o	R2		Israel-Lewis/Lora M…		Watanabe/Hosking	62
21-09694	2	3	1	2	1	dst0zq	2q3mx0	y77pb1	oo9cju	R2		Bleicher/Frigout		Fortuno/Chan	62
21-09694	2	3	1	1	1	xkauua	vttbxn	a8muim	nkeq6q	R1		Israel-Lewis/Lora M…		Komar/Vaudiau	61
21-10883	2	1	1	4	1	xf9l1l	51gdej	c0kys2	m9m5gj	F		Burger/Riedmiller		Pursell/Verden-Ande…	62
21-10883	2	1	1	3	1	c0kys2	m9m5gj	z8kece	1clc76	SF		Pursell/Verden-Ande…		Dittmann/Bland	63
21-10883	2	1	1	3	1	xf9l1l	51gdej	e6sk4g	befmlc	SF		Burger/Riedmiller		Fitch/Glozman	64
21-10883	2	1	1	2	1	c0kys2	m9m5gj	at856b	tydabg	QF		Pursell/Verden-Ande…		Fernandez Villa/Zeh…	61
21-10883	2	1	1	2	1	z8kece	1clc76	m44m8y	sfw7y5	QF		Dittmann/Bland		O Lideadha/O Lidead…	64
21-10883	2	1	1	2	1	e6sk4g	befmlc	95fv33	mjcz2l	QF		Fitch/Glozman		Garcia-Reboredo/Cuq…	62
21-10883	2	1	1	2	1	xf9l1l	51gdej	5eh2rk	vk8eo2	QF		Burger/Riedmiller		Millard/Davis	64
21-10883	2	1	1	1	1	c0kys2	m9m5gj	sys4k4	hzoj6l	16		Pursell/Verden-Ande…		Natal/Richterova	64
21-10883	2	1	1	1	1	at856b	tydabg	euawag	jjibk9	16		Fernandez Villa/Zeh…		Villarejo/Van Baelen	62
21-10883	2	1	1	1	1	m44m8y	sfw7y5	kt856b	3azuhw	16		O Lideadha/O Lidead…		Flodin/Stelse	75
21-10883	2	1	1	1	1	z8kece	1clc76	bb8n6t	ogsmkm	16		Dittmann/Bland		Ecton/Puzak	63
21-10883	2	1	1	1	1	95fv33	mjcz2l	qdj7zv	egoq86	16		Garcia-Reboredo/Cuq…		Guo/Dalla-Bona	61
21-10883	2	1	1	1	1	e6sk4g	befmlc	l9x3dr	2yqoew	16		Fitch/Glozman		Cho/Lang Gould	75
21-10883	2	1	1	1	1	xf9l1l	51gdej	o5dfxv	hofo1i	16		Burger/Riedmiller		Balzert/Stanojevic	63
21-10883	2	1	1	1	1	5eh2rk	vk8eo2	o7sv2d	ei1q7g	16		Millard/Davis		Oreshkina/Malinak	64
21-10883	2	1	2	1	1	qdj7zv	egoq86	l9x3dr	2yqoew	QF		Guo/Dalla-Bona		Cho/Lang Gould	60
21-10883	2	1	3	1	1	95fv33	mjcz2l	5eh2rk	vk8eo2	SF		Garcia-Reboredo/Cuq…		Millard/Davis	76(6)
21-10883	2	2	1	4	1	1y5ink	ci1q7g	w7595t	dfsbmp	F		Buzkova/Mihaljevic		Beazley/Duhl	63
21-10883	2	2	1	3	1	w7595t	dfsbmp	t1a1wv	jrir4l	SF		Beazley/Duhl		Abriola/Krause	76(3)
21-10883	2	2	1	3	1	1y5ink	ci1q7g	o81ora	ehml0v	SF		Buzkova/Mihaljevic		Brink/Kaftanova	75
21-10883	2	2	1	2	1	w7595t	dfsbmp	72acus	s1trhz	QF		Beazley/Duhl		Jayasaputra/Chen	61
21-10883	2	2	1	2	1	t1a1wv	jrir4l	b9x3dr	pfhdph	QF		Abriola/Krause		Chao/Yun-Thayer	61
21-10883	2	2	1	2	1	o81ora	ehml0v	5sxwb6	wn0jux	QF		Brink/Kaftanova		Markova/Neyestani	64
21-10883	2	2	1	2	1	1y5ink	ci1q7g	qktkfe	98oaou	QF		Buzkova/Mihaljevic		Melville/Nelson	76(5)
21-10883	2	2	1	1	1	t1a1wv	jrir4l	v32v4t	wgu2qu	16		Abriola/Krause		Arkhipov/Urso	63
21-10883	2	2	1	1	1	b9x3dr	pfhdph	qd2xkz	w52h0n	16		Chao/Yun-Thayer		Kotsyuba/Tokac	63
21-10883	2	2	1	1	1	o81ora	ehml0v	6talcj	r44m8y	16		Brink/Kaftanova		Le/Odom	63
21-10883	2	2	1	1	1	5sxwb6	wn0jux	pm08w0	6fw7y5	16		Markova/Neyestani		Cormier/Pavek	64
21-10883	2	2	1	1	1	1y5ink	ci1q7g	lzm30d	euawag	16		Buzkova/Mihaljevic		Lerman/Villarejo	63
21-10883	2	3	1	2	1	bb8n6t	hofo1i	qd2xkz	hzoj6l	16		Ecton/Stanojevic		Kotsyuba/Richterova	62
21-10883	2	3	1	1	1	qd2xkz	hzoj6l	euawag	jjibk9	32		Kotsyuba/Richterova		Villarejo/Van Baelen	76(2)
21-10883	2	3	1	1	1	bb8n6t	hofo1i	kt856b	3azuhw	32		Ecton/Stanojevic		Flodin/Stelse	64
21-10883	2	3	1	1	1	o7sv2d	ei1q7g	o5dfxv	w52h0n	32		Oreshkina/Malinak		Balzert/Tokac	64
21-10883	2	3	1	1	1	pm08w0	tydabg	m44m8y	sfw7y5	32		Cormier/Zehender		O Lideadha/O Lidead…	63
21-10883	2	3	1	1	1	r44m8y	b9x3dr	l9x3dr	2yqoew	32		Odom/Chao		Cho/Lang Gould	63
21-10883	2	3	1	1	1	6talcj	r44m8y	6fw7y5	wgu2qu	32		Le/Odom		Pavek/Urso	61
21-10883	2	3	1	1	1	3azuhw	6talcj	72acus	s1trhz	32		Stelse/Le		Jayasaputra/Chen	62
21-10883	2	3	1	1	1	qktkfe	xf9l1l	5sxwb6	wn0jux	32		Melville/Burger		Markova/Neyestani	61
21-10883	2	4	1	1	1	euawag	jjibk9	kt856b	pfhdph	32		Villarejo/Van Baelen		Flodin/Yun-Thayer	64
21-10883	2	4	1	1	1	r44m8y	b9x3dr	l9x3dr	2yqoew	32		Odom/Chao		Cho/Lang Gould	63
21-10883	2	4	1	1	1	o7sv2d	ei1q7g	qdj7zv	egoq86	32		Oreshkina/Malinak		Guo/Dalla-Bona	76(5)
21-10883	2	4	1	1	1	3azuhw	6talcj	72acus	s1trhz	32		Stelse/Le		Jayasaputra/Chen	62
21-10883	2	4	1	1	1	qktkfe	xf9l1l	5sxwb6	wn0jux	32		Melville/Burger		Markova/Neyestani	61
21-10883	2	4	1	1	1	pm08w0	tydabg	m44m8y	sfw7y5	32		Cormier/Zehender		O Lideadha/O Lidead…	63
21-10883	2	4	1	1	1	95fv33	mjcz2l	5eh2rk	vk8eo2	32		Garcia-Reboredo/Cuq…		Millard/Davis	76(6)
21-10883	2	4	1	1	1	o5dfxv	ogsmkm	6fw7y5	wgu2qu	32		Balzert/Puzak		Pavek/Urso	63
21-10883	2	5	1	1	1	ogsmkm	w52h0n	95fv33	mjcz2l	32		Puzak/Tokac		Garcia-Reboredo/Cuq…	61
21-10883	2	5	1	1	1	b9x3dr	pfhdph	o7sv2d	ei1q7g	32		Chao/Yun-Thayer		Oreshkina/Malinak	60
21-10883	2	5	1	1	1	l9x3dr	2yqoew	pm08w0	tydabg	32		Cho/Lang Gould		Cormier/Zehender	64
21-10883	2	5	1	1	1	kt856b	3azuhw	qd2xkz	hzoj6l	32		Flodin/Stelse		Kotsyuba/Richterova	76(9)
21-10883	2	5	1	1	1	qdj7zv	egoq86	m44m8y	sfw7y5	32		Guo/Dalla-Bona		O Lideadha/O Lidead…	75
21-10883	2	5	1	1	1	e6sk4g	befmlc	bb8n6t	hofo1i	32		Fitch/Glozman		Ecton/Stanojevic	63
21-10883	2	5	1	1	1	5sxwb6	wn0jux	t1a1wv	jrir4l	32		Markova/Neyestani		Abriola/Krause	63
21-10883	2	5	1	1	1	6talcj	r44m8y	98oaou	xf9l1l	32		Le/Odom		Nelson/Burger	64
21-10883	2	5	1	1	1	o5dfxv	72acus	6fw7y5	wgu2qu	32		Balzert/Jayasaputra		Pavek/Urso	61
21-10883	2	5	1	1	1	o81ora	ehml0v	lzm30d	s1trhz	32		Brink/Kaftanova		Lerman/Chen	61
21-10883	2	5	1	1	1	5eh2rk	vk8eo2	euawag	jjibk9	32		Millard/Davis		Villarejo/Van Baelen	63
21-11230	2	1	1	5	1	1b8n6t	dzknu5	t28wok	293fvf	R5		Duncan/Daujotaite		Edwards/Sanchez	82
21-11230	2	1	1	5	1	es1snm	z795h9	t52h0n	t28wok	R5		You/Lim		Wilcox/Edwards	85
21-11230	2	1	1	4	1	a5ylo7	293fvf	6r1hpp	8oqmyq	R4		Irani/Sanchez		Marculescu/Arbitman	87(4)
21-11230	2	1	1	3	1	2r1hpp	3vyj81	1b8n6t	dzknu5	R3		Lopez/Aguiar		Duncan/Daujotaite	87(4)
21-11230	2	1	1	2	1	2r1hpp	3vyj81	es1snm	z795h9	R2		Lopez/Aguiar		You/Lim	85
21-11230	2	1	1	1	1	6r1hpp	8oqmyq	t52h0n	a5ylo7	R1		Marculescu/Arbitman		Wilcox/Irani	82
21-11230	2	2	1	1	1	ejvpnp	9igkg4	laxebo	qxstm7	F		Ho/Fischer		Mahajan/Conklin	83
21-11230	2	3	1	3	1	mvp1h1	6795h9	3wyu6y	4yukqc	R3		Wright/Migliorini		Leschly/Williams	85
21-11230	2	3	1	3	1	ybxp9l	epqxwn	a6dqvs	9bezoh	R3		Wu/Huang		Lindholm/Warner	81
21-11230	2	3	1	3	1	e5fv33	3tvr3v	xsxwb6	w795h9	R3		Gawande/Snyder		Mulvey/Melendez	82
21-11230	2	4	1	1	1	xsxwb6	w795h9	3wyu6y	epqxwn	QF		Mulvey/Melendez		Leschly/Huang	85
21-11230	2	4	1	1	1	e5fv33	3tvr3v	a6dqvs	mvp1h1	QF		Gawande/Snyder		Lindholm/Wright	84
21-11230	2	4	1	1	1	4yukqc	ybxp9l	9bezoh	6795h9	QF		Williams/Wu		Warner/Migliorini	83
21-14330	2	1	1	1	1	2xdzdj	knwnih	pp9nhr	31a1wv	32		Lopez/Fisher		Napadiy/Akimova	63
21-14330	2	1	1	1	1	ehk5un	2ct4v2	8put83	q85k3q	32		Conard/Yoo		Villalba Rubio/Medv…	60
21-14330	2	1	1	1	1	jkauua	1avy5g	oc42sa	4fw7y5	32		Lau/Hofflander		Chratian/Rajan	64
21-14330	2	1	1	1	1	k0kys2	0nwnih	8e0sco	aobsp2	32		Okuyama/Farima		Okpara/Hess	64
21-14330	2	1	1	1	1	co9cju	2d4dq7	8hml0v	douia6	32		Benedetto/Peus		Kim/Kaplan	76(5)
21-14330	2	1	1	1	1	w2e868	d8kece	fm2o28	2e28iw	32		Weber/Fahrmeier		Joshi/Villalba Rubio	62
21-14330	2	1	1	1	1	ydhrtn	00xcvi	x1ex8b	jl4taj	32		Cardenas/Brown		Jupalli/Dewire	76(5)
21-14330	2	1	1	1	1	v1v7n7	sv2fkh	9vjpzd	j1xntf	32		Hack/Jonglertakul		Higuchi/Loredo	60
21-14330	2	1	1	1	1	unwnih	xys4k4	nv4vqp	x52h0n	32		Chratian/Nelander		Peng/Swaffer-Selff	75
21-14330	2	1	1	1	1	tvh9t5	p8muim	cx9313	3zknu5	32		Cannon/Krasakova		Campanella/Cvackova	60
21-14330	2	1	1	1	1	0kxgru	suawag	cofo1i	vgq6ee	32		Zahare/Williams		Sreeves/Jayakrishna	62
21-14330	2	2	1	1	1	jkauua	1avy5g	k0kys2	0nwnih	32		Lau/Hofflander		Okuyama/Farima	63
21-14330	2	2	1	1	1	pp9nhr	31a1wv	8put83	q85k3q	32		Napadiy/Akimova		Villalba Rubio/Medv…	60
21-14330	2	2	1	1	1	2xdzdj	knwnih	ehk5un	2ct4v2	32		Lopez/Fisher		Conard/Yoo	75
21-14330	2	2	1	1	1	8e0sco	aobsp2	oc42sa	4fw7y5	32		Okpara/Hess		Chratian/Rajan	76(5)
21-14330	2	2	1	1	1	w2e868	d8kece	co9cju	2d4dq7	32		Weber/Fahrmeier		Benedetto/Peus	63
21-14330	2	2	1	1	1	v1v7n7	sv2fkh	ydhrtn	00xcvi	32		Hack/Jonglertakul		Cardenas/Brown	64
21-14330	2	2	1	1	1	8hml0v	douia6	fm2o28	2e28iw	32		Kim/Kaplan		Joshi/Villalba Rubio	60
21-14330	2	2	1	1	1	x1ex8b	jl4taj	9vjpzd	j1xntf	32		Jupalli/Dewire		Higuchi/Loredo	76(4)
21-14330	2	2	1	1	1	tvh9t5	p8muim	0kxgru	suawag	32		Cannon/Krasakova		Zahare/Williams	64
21-14330	2	2	1	1	1	unwnih	xys4k4	703od6	vgq6ee	32		Chratian/Nelander		Sou/Jayakrishna	64
21-14330	2	2	1	1	1	cx9313	3zknu5	nv4vqp	x52h0n	32		Campanella/Cvackova		Peng/Swaffer-Selff	62
21-14330	2	3	1	1	1	2xdzdj	knwnih	k0kys2	0nwnih	32		Lopez/Fisher		Okuyama/Farima	63
21-14330	2	3	1	1	1	8e0sco	aobsp2	pp9nhr	31a1wv	32		Okpara/Hess		Napadiy/Akimova	64
21-14330	2	3	1	1	1	oc42sa	4fw7y5	8put83	q85k3q	32		Chratian/Rajan		Villalba Rubio/Medv…	75
21-14330	2	3	1	1	1	ydhrtn	00xcvi	8fw7y5	2d4dq7	32		Cardenas/Brown		Newman/Peus	62
21-14330	2	3	1	1	1	v1v7n7	sv2fkh	w2e868	d8kece	32		Hack/Jonglertakul		Weber/Fahrmeier	64
21-14330	2	3	1	1	1	8hml0v	douia6	x1ex8b	jl4taj	32		Kim/Kaplan		Jupalli/Dewire	62
21-14330	2	3	1	1	1	9vjpzd	j1xntf	fm2o28	2e28iw	32		Higuchi/Loredo		Joshi/Villalba Rubio	63
21-14330	2	3	1	1	1	nv4vqp	x52h0n	cofo1i	703od6	32		Peng/Swaffer-Selff		Sreeves/Sou	63
21-14330	2	3	1	1	1	0kxgru	suawag	cx9313	3zknu5	32		Zahare/Williams		Campanella/Cvackova	75
21-14330	2	3	1	1	1	tvh9t5	p8muim	unwnih	xys4k4	32		Cannon/Krasakova		Chratian/Nelander	62
21-14491	2	1	1	4	1	twf4lu	miza18	qzqzct	z28wok	F	1	Hernandez/Griva		Uzcategui/Dizon	86
21-14491	2	1	1	3	1	twf4lu	miza18	wpb3nz	7ktkfe	SF	1	Hernandez/Griva		Sole/Malpass	83
21-14491	2	1	1	3	1	qzqzct	z28wok	3p5r5b	lwlg3i	SF		Uzcategui/Dizon	2	Carofano/Yamagachi	86
21-14491	2	1	1	2	1	twf4lu	miza18	2zm30d	xho163	QF	1	Hernandez/Griva		Koua/Ranjan	83
21-14491	2	1	1	2	1	wpb3nz	7ktkfe	vp77bj	ork7at	QF		Sole/Malpass		Hadler/Resor	85
21-14491	2	1	1	2	1	qzqzct	z28wok	o2p63g	gl8pmz	QF		Uzcategui/Dizon		Brito/Pereyra	86
21-14491	2	1	1	2	1	3p5r5b	lwlg3i	6efmlc	lmjyh4	QF	2	Carofano/Yamagachi		Gilman/Fraile Raton	83
21-14491	2	1	1	1	1	twf4lu	miza18	auawag	ljgve1	16	1	Hernandez/Griva		Tsuen/Raslan	83
21-14491	2	1	1	1	1	2zm30d	xho163	p93fvf	bla5s7	16		Koua/Ranjan		Spinazze/Wagner	82
21-14491	2	1	1	1	1	wpb3nz	7ktkfe	g8kece	4795h9	16		Sole/Malpass	4	Cupper/Lisson	85
21-14491	2	1	1	1	1	vp77bj	ork7at	w03od6	yo9cju	16		Hadler/Resor		Rittel/Chawner	84
21-14491	2	1	1	1	1	o2p63g	gl8pmz	51v7n7	ed2xkz	16		Brito/Pereyra		Hanover/Huang	86
21-14491	2	1	1	1	1	qzqzct	z28wok	pjef8t	lr1hpp	16		Uzcategui/Dizon	3	Laverdiere/Martin G…	83
21-14491	2	1	1	1	1	6efmlc	lmjyh4	ye28iw	b8oaou	16		Gilman/Fraile Raton		Trystan/Platisota	Walkover
21-14491	2	1	1	1	1	3p5r5b	lwlg3i	np77bj	2ffxj9	16	2	Carofano/Yamagachi		Gamborino/Sanchez	82
21-14491	2	1	2	4	1	p93fvf	bla5s7	51v7n7	ed2xkz	F		Spinazze/Wagner		Hanover/Huang	82
21-14491	2	1	2	3	1	p93fvf	bla5s7	g8kece	4795h9	SF		Spinazze/Wagner	4	Cupper/Lisson	82
21-14491	2	1	2	3	1	51v7n7	ed2xkz	np77bj	2ffxj9	SF		Hanover/Huang		Gamborino/Sanchez	86
21-14491	2	1	2	2	1	np77bj	2ffxj9	6efmlc	lmjyh4	QF		Gamborino/Sanchez		Gilman/Fraile Raton	83
21-14491	2	1	2	1	1	p93fvf	bla5s7	auawag	ljgve1	QQ		Spinazze/Wagner		Tsuen/Raslan	97
21-14491	2	1	2	1	1	g8kece	4795h9	w03od6	yo9cju	QQ	4	Cupper/Lisson		Rittel/Chawner	86
21-14491	2	1	2	1	1	51v7n7	ed2xkz	pjef8t	lr1hpp	QQ		Hanover/Huang	3	Laverdiere/Martin G…	83
21-14491	2	1	2	1	1	np77bj	2ffxj9	ye28iw	b8oaou	QQ		Gamborino/Sanchez		Trystan/Platisota	Walkover
21-14491	2	2	1	5	1	hys4k4	dxstm7	rcropu	h8qqu2	F	1	Novikova/Dunlap		Stephenson/Waller	61 64
21-14491	2	2	1	4	1	hys4k4	dxstm7	a7qfw5	64h0be	SF	1	Novikova/Dunlap		Lagoda/Cakarevic	84
21-14491	2	2	1	4	1	rcropu	h8qqu2	pulu7o	03llpx	SF		Stephenson/Waller		Cabrera/Ballesteros	81
21-14491	2	2	1	3	1	hys4k4	dxstm7	940qwi	dxu9sf	QF	1	Novikova/Dunlap		Daavettila/Lavenant	84
21-14491	2	2	1	3	1	a7qfw5	64h0be	o0emae	woyemm	QF		Lagoda/Cakarevic		Alvarado/Sweet	84
21-14491	2	2	1	3	1	rcropu	h8qqu2	q8709y	tur6pc	QF		Stephenson/Waller	3	Solnyshkina/Sharono…	86
21-14491	2	2	1	3	1	pulu7o	03llpx	l3rx7l	mk8eo2	QF		Cabrera/Ballesteros		Shumilova/Coetzee	82
21-14491	2	2	1	2	1	hys4k4	dxstm7	qikgsk	uv0ze9	16	1	Novikova/Dunlap		Neves/Dzenga	84
21-14491	2	2	1	2	1	940qwi	dxu9sf	gtvr3v	b2vil4	16		Daavettila/Lavenant	8	Salenko/Smith	83
21-14491	2	2	1	2	1	a7qfw5	64h0be	53ph1d	dr3xvx	16		Lagoda/Cakarevic		McCorkle/Rowe	84
21-14491	2	2	1	2	1	o0emae	woyemm	rgbc5q	ojajwd	16		Alvarado/Sweet	5	Samberger/Abazi	84
21-14491	2	2	1	2	1	rcropu	h8qqu2	strvrf	yh1f9j	16		Stephenson/Waller		Griva/Barrett	86
21-14491	2	2	1	2	1	q8709y	tur6pc	jh1f9j	obezoh	16	3	Solnyshkina/Sharono…		Baigorria/Whip	80
21-14491	2	2	1	2	1	pulu7o	03llpx	oe0sco	uxu9sf	16		Cabrera/Ballesteros	6	Nolan/Klak	85
21-14491	2	2	1	2	1	l3rx7l	mk8eo2	o1gdej	mxy54v	16		Shumilova/Coetzee		Orlove/Velazquez	98(3)
21-14491	2	2	1	1	1	hys4k4	dxstm7	8whkr2	vwyu6y	32	1	Novikova/Dunlap		Lopez/Kintscher	83
21-14491	2	2	1	1	1	qikgsk	uv0ze9	977pb1	gput83	32		Neves/Dzenga		Hills/Sueflohn	85
21-14491	2	2	1	1	1	gtvr3v	b2vil4	6kpo3y	6gsmkm	32	8	Salenko/Smith		Ballach/Opalewski	84
21-14491	2	2	1	1	1	940qwi	dxu9sf	7qosoc	tigkg4	32		Daavettila/Lavenant		Pascual/Cincunegui	83
21-14491	2	2	1	1	1	a7qfw5	64h0be	91ex8b	5ndxxd	32		Lagoda/Cakarevic		Leko/Canellopolous	84
21-14491	2	2	1	1	1	53ph1d	dr3xvx	ggu2qu	12p63g	32		McCorkle/Rowe		Velichko/Baker	80
21-14491	2	2	1	1	1	rgbc5q	ojajwd	p0zs1q	o8qqu2	32	5	Samberger/Abazi		Hollis/Totten	84
21-14491	2	2	1	1	1	o0emae	woyemm	dgsmkm	lc6iyi	32		Alvarado/Sweet		Reed/Lake	83
21-14491	2	2	1	1	1	strvrf	yh1f9j	ju4kss	bfsbmp	32		Griva/Barrett		Fonseca/Cipriani	84
21-14491	2	2	1	1	1	rcropu	h8qqu2	c5ylo7	jzi7ox	32		Stephenson/Waller	7	Krygier/Arquette	82
21-14491	2	2	1	1	1	jh1f9j	obezoh	uupqj4	s6dqvs	32		Baigorria/Whip		Luna/McGivern	81
21-14491	2	2	1	1	1	q8709y	tur6pc	f5jrfj	srxld9	32	3	Solnyshkina/Sharono…		Schrepferman/Bucco …	80
21-14491	2	2	1	1	1	pulu7o	03llpx	atc1ir	1jt9hh	32		Cabrera/Ballesteros		Padberg/Beidacki	81
21-14491	2	2	1	1	1	oe0sco	uxu9sf	iur6pc	elpz1v	32	6	Nolan/Klak		Skjelstad/Mokhasi	82
21-14491	2	2	1	1	1	o1gdej	mxy54v	6c6iyi	figkg4	32		Orlove/Velazquez		Kuehnle/Eremina	85
21-14491	2	2	1	1	1	l3rx7l	mk8eo2	oydabg	vpsd2v	32		Shumilova/Coetzee	2	Zafeiri/Reisch	97
21-14491	2	2	2	5	1	6c6iyi	figkg4	91ex8b	5ndxxd	F		Kuehnle/Eremina		Leko/Canellopolous	86
21-14491	2	2	2	4	1	91ex8b	5ndxxd	8whkr2	vwyu6y	SF		Leko/Canellopolous		Lopez/Kintscher	86
21-14491	2	2	2	4	1	6c6iyi	figkg4	uupqj4	s6dqvs	SF		Kuehnle/Eremina		Luna/McGivern	82
21-14491	2	2	2	3	1	8whkr2	vwyu6y	7qosoc	tigkg4	QF		Lopez/Kintscher		Pascual/Cincunegui	82
21-14491	2	2	2	3	1	91ex8b	5ndxxd	p0zs1q	o8qqu2	QF		Leko/Canellopolous		Hollis/Totten	Walkover
21-14491	2	2	2	3	1	uupqj4	s6dqvs	ju4kss	bfsbmp	QF		Luna/McGivern		Fonseca/Cipriani	85
21-14491	2	2	2	3	1	6c6iyi	figkg4	atc1ir	1jt9hh	QF		Kuehnle/Eremina		Padberg/Beidacki	86
21-14491	2	2	2	1	1	8whkr2	vwyu6y	977pb1	gput83	16Q		Lopez/Kintscher		Hills/Sueflohn	83
21-14491	2	2	2	1	1	7qosoc	tigkg4	6kpo3y	6gsmkm	16Q		Pascual/Cincunegui		Ballach/Opalewski	84
21-14491	2	2	2	1	1	91ex8b	5ndxxd	ggu2qu	12p63g	16Q		Leko/Canellopolous		Velichko/Baker	97
21-14491	2	2	2	1	1	p0zs1q	o8qqu2	dgsmkm	lc6iyi	16Q		Hollis/Totten		Reed/Lake	86
21-14491	2	2	2	1	1	ju4kss	bfsbmp	c5ylo7	jzi7ox	16Q		Fonseca/Cipriani	7	Krygier/Arquette	86
21-14491	2	2	2	1	1	uupqj4	s6dqvs	f5jrfj	srxld9	16Q		Luna/McGivern		Schrepferman/Bucco …	86
21-14491	2	2	2	1	1	atc1ir	1jt9hh	iur6pc	elpz1v	16Q		Padberg/Beidacki		Skjelstad/Mokhasi	98(5)
21-14491	2	2	2	1	1	6c6iyi	figkg4	oydabg	vpsd2v	16Q		Kuehnle/Eremina	2	Zafeiri/Reisch	81
21-14835	2	1	1	1	1	39kpab	zv6bwx	rtpfl7	xupqj4	16		Nella/Truden		Bou/McKenzie	64
21-14835	2	1	1	1	1	6q3mx0	z0g2gm	xba3c1	hjibk9	16		Gilbert/Feoli		Koscielski/Wilbur	62
21-14835	2	1	1	1	1	k7595t	9l69gr	d2t2fw	vrk7at	16		Bradley/Koo		Loureiro/Pidgeon	63
21-14835	2	1	1	1	1	o4jghm	smnutk	gqq8uk	ucp8jm	16		Greenwalt/Rogers		Williams/Luehrman	64
21-14835	2	1	1	1	1	u6u0ao	i6u0ao	lixuv0	u6bapk	16		Hutchinson/Karman		Bou/Hoppe	63
21-14835	2	1	1	1	1	jtalcj	we0sco	hll3pf	rgu2qu	16		Karamyshev/Petri-Be…		Campos/Tuttle	62
21-14835	2	2	1	1	1	u6u0ao	i6u0ao	39kpab	zv6bwx	16		Hutchinson/Karman		Nella/Truden	32 Ret.
21-14835	2	2	1	1	1	xba3c1	hjibk9	5rk7at	3ll3pf	16		Koscielski/Wilbur		Plumtree/Bozinovic	62
21-14835	2	2	1	1	1	k7595t	9l69gr	56wggw	ip9nhr	16		Bradley/Koo		Nowak/March	76(5)
21-14835	2	2	1	1	1	gqq8uk	ucp8jm	hll3pf	ve0sco	16		Williams/Luehrman		Campos/Prinos	62
21-14835	2	2	1	1	1	lixuv0	u6bapk	rtpfl7	xupqj4	16		Bou/Hoppe		Bou/McKenzie	75
21-14835	2	2	1	1	1	jtalcj	we0sco	66sk4g	zjzlz5	16		Karamyshev/Petri-Be…		DiMaio/Sabile	75
