---
tournaments: 117
players: 3031
matches: 4929
completed: 4859
scheduled: 70
---
tournamentCode	eventId	drawId	bracketId	roundId	winner	player1	partner1	player2	partner2	round	seed1	line1	seed2	line2	score
21-32805	1	1	2	2	1	raxebo		gktkfe		16		Camilla Mitolo		Karla Ortega	80
21-32805	1	1	2	2	1	2p77bj		3obsp2		16		Ita Habekovic		Jenna Gusto	80
21-32805	1	1	2	2	1	2azuhw		bhk5un		16		Kaede Tada		Sarah Forsyth	97
21-33883	2	1	1	4	1	arir4l		prz1jh		F	2	Justine Lespes	1	Isid Hernandez	62 61
21-33883	2	1	1	3	1	prz1jh		i1ex8b		SF	1	Isid Hernandez		Saara Kunakunova	61 62
21-33883	2	1	1	3	1	arir4l		kkeq6q		SF	2	Justine Lespes	3	Ntokozo Zungu	62 61
21-33883	2	1	1	2	1	prz1jh		jqmci4		QF	1	Isid Hernandez		Chiara Matteodo	61 62
21-33883	2	1	1	2	1	i1ex8b		05hb9b		QF		Saara Kunakunova	4	Carol Mora Camacho	63 16 64
21-33883	2	1	1	2	1	kkeq6q		xeyc6g		QF	3	Ntokozo Zungu		Mariia Koroleva	61 62
21-33883	2	1	1	2	1	arir4l		mjt9hh		QF	2	Justine Lespes		Marketa Beladova	63 26 62
21-33883	2	1	1	1	1	jqmci4		be0sco		16		Chiara Matteodo		Emma Semery	60 61
21-33883	2	1	1	1	1	05hb9b		hq5238		16	4	Carol Mora Camacho		Camila Neyra	63 26 64
21-33883	2	1	1	1	1	i1ex8b		4g50n2		16		Saara Kunakunova		Camille Belberka	63 46 62
21-33883	2	1	1	1	1	xeyc6g		mttbxn		16		Mariia Koroleva		Lucia Popluharova	60 46 75
21-33883	2	1	1	1	1	kkeq6q		yi36do		16	3	Ntokozo Zungu		Saskia Vogelzang	60 61
21-33883	2	1	1	1	1	mjt9hh		fd4dq7		16		Marketa Beladova		Jimena Ramirez Llor…	62 64
21-33883	2	1	1	1	1	arir4l		hw0ac6		16	2	Justine Lespes		Maria Alejandra San…	61 62
21-33883	2	1	2	4	1	yi36do		hq5238		F		Saskia Vogelzang		Camila Neyra	Walkover
21-33883	2	1	2	3	1	hq5238		be0sco		SF		Camila Neyra		Emma Semery	63 62
21-33883	2	1	2	3	1	yi36do		fd4dq7		SF		Saskia Vogelzang		Jimena Ramirez Llor…	62 62
21-33883	2	1	2	1	1	hq5238		4g50n2		QQ		Camila Neyra		Camille Belberka	60 62
21-33883	2	1	2	1	1	yi36do		mttbxn		QQ		Saskia Vogelzang		Lucia Popluharova	Walkover
21-33883	2	1	2	1	1	fd4dq7		hw0ac6		QQ		Jimena Ramirez Llor…		Maria Alejandra San…	Walkover
21-33894	1	1	1	3	1	lh5blz		qjibk9		F		Elizabeth Mintusova		Tijana Zlatanovic	76(4) 64
21-33894	1	1	1	2	1	qjibk9		c0zs1q		SF		Tijana Zlatanovic		Norhan Hesham	63 57 [8]
21-33894	1	1	1	2	1	lh5blz		nfdhd1		SF		Elizabeth Mintusova		Sylwia Mikos	63 62
21-33894	1	1	1	1	1	qjibk9		zybu58		QF		Tijana Zlatanovic		Andie Weise	62 64
21-33894	1	1	1	1	1	c0zs1q		asaaem		QF		Norhan Hesham		Lenka Antonijevic	62 62
21-33894	1	1	1	1	1	nfdhd1		7zm30d		QF		Sylwia Mikos		Sandra Maletin	64 60
21-33894	1	1	1	1	1	lh5blz		gl4taj		QF		Elizabeth Mintusova		Claire Czerwonka	62 63
21-33894	1	1	3	1	1	c0zs1q		nfdhd1		F		Norhan Hesham		Sylwia Mikos	63 64
21-33894	1	2	1	3	1	1z3df9		lscqku		F		Elena Jankulovska		Nicole Geller	
21-33894	1	2	1	2	1	lscqku		xjx5tx		SF		Nicole Geller		Eleanor Nobbs	62 46 [4]
21-33894	1	2	1	2	1	1z3df9		vwj0xa		SF		Elena Jankulovska		Tiana Windbuchler	61 62
21-33894	1	2	1	1	1	xjx5tx		cg7gta		QF		Eleanor Nobbs		Demi Jhaveri	62 60
21-33894	1	2	1	1	1	lscqku		omhibw		QF		Nicole Geller		Maria Bezmenova	57 63 [6]
21-33894	1	2	1	1	1	1z3df9		z9i943		QF		Elena Jankulovska		Sarah Lounsbury	62 61
21-33894	1	2	1	1	1	vwj0xa		n5w5iz		QF		Tiana Windbuchler		Katarina Drazic	63 63
21-33894	1	2	2	1	1	xjx5tx		vwj0xa		F		Eleanor Nobbs		Tiana Windbuchler	63 60
21-33894	1	3	1	2	1	7zm30d		zybu58		F		Sandra Maletin		Andie Weise	63 62
21-33894	1	3	1	1	1	zybu58		asaaem		SF		Andie Weise		Lenka Antonijevic	75 64
21-33894	1	3	1	1	1	7zm30d		gl4taj		SF		Sandra Maletin		Claire Czerwonka	63 61
21-33894	1	3	2	1	1	gl4taj		asaaem		F		Claire Czerwonka		Lenka Antonijevic	Walkover
21-33894	1	4	1	3	1	ljx5tx		urmng1		F		Nicola Perlwitz		Miranda Yuan	64 75
21-33894	1	4	1	2	1	urmng1		a9kpab		SF		Miranda Yuan		Kate Sexton	62 61
21-33894	1	4	1	2	1	ljx5tx		rny3op		SF		Nicola Perlwitz		Valentina Martin	36 63 [7]
21-33894	1	4	1	1	1	urmng1		hl2d4b		QF		Miranda Yuan		Penelope Abreu	62 63
21-33894	1	4	1	1	1	a9kpab		0bttx5		QF		Kate Sexton		Lizi Morgoshia	63 64
21-33894	1	4	1	1	1	ljx5tx		qigkg4		QF		Nicola Perlwitz		Elizabeth Ferdman	60 61
21-33894	1	4	1	1	1	rny3op		pybu58		QF		Valentina Martin		Perene Wang	62 61
21-33894	1	4	2	1	1	rny3op		a9kpab		F		Valentina Martin		Kate Sexton	26 64 [6]
21-33894	1	5	1	3	1	mwwe0q		xnht9t		F		Olivia Czerwonka		Mariona Perez	64 64
21-33894	1	5	1	2	1	xnht9t		dzm30d		SF		Mariona Perez		Bozana Lojpur	16 75 [5]
21-33894	1	5	1	2	1	mwwe0q		c3rx7l		SF		Olivia Czerwonka		Giulia Turconi	61 61
21-33894	1	5	1	1	1	xnht9t		pigkg4		QF		Mariona Perez		Cali Fuller	26 61 [8]
21-33894	1	5	1	1	1	dzm30d		12t2fw		QF		Bozana Lojpur		Gabrielle Ochalik	
21-33894	1	5	1	1	1	mwwe0q		b4yaqa		QF		Olivia Czerwonka		Alexandra Abyasova	60 46 [8]
21-33894	1	5	1	1	1	c3rx7l		0hml0v		QF		Giulia Turconi		Yuliya Kizelbasheva	16 76(6) [7]
21-33894	1	5	2	1	1	dzm30d		c3rx7l		F		Bozana Lojpur		Giulia Turconi	64 64
21-33894	1	6	1	2	1	b4yaqa		pigkg4		F		Alexandra Abyasova		Cali Fuller	62 75
21-33894	1	6	1	1	1	pigkg4		12t2fw		SF		Cali Fuller		Gabrielle Ochalik	06 63
21-33894	1	6	1	1	1	b4yaqa		0hml0v		SF		Alexandra Abyasova		Yuliya Kizelbasheva	75 46 [3]
21-33894	1	6	2	1	1	0hml0v		12t2fw		F		Yuliya Kizelbasheva		Gabrielle Ochalik	61 63
21-33894	1	7	1	3	1	sfb17t		d91zp7		F		Marija Jovicic		Kristina Pukhaeva	61 61
21-33894	1	7	1	2	1	sfb17t		5y7yts		SF		Marija Jovicic		Krystal Grubb	60 60
21-33894	1	7	1	2	1	d91zp7		7cp8jm		SF		Kristina Pukhaeva		Lauren Park	75 16 [8]
21-33894	1	7	1	1	1	sfb17t		tcp8jm		QF		Marija Jovicic		Claudia Ng	62 60
21-33894	1	7	1	1	1	5y7yts		ue0sco		QF		Krystal Grubb		Mya Spencer	62 62
21-33894	1	7	1	1	1	7cp8jm		zb670l		QF		Lauren Park		Madalena Andrade	75 26 [7]
21-33894	1	7	1	1	1	d91zp7		fac8kc		QF		Kristina Pukhaeva		Tara Damnjanovic	67(2) 76(2) [8]
21-33894	1	7	2	1	1	7cp8jm		5y7yts		F		Lauren Park		Krystal Grubb	46 63 [6]
21-33894	1	8	1	2	1	tcp8jm		fac8kc		F		Claudia Ng		Tara Damnjanovic	63 64
21-33894	1	8	1	1	1	tcp8jm		ue0sco		SF		Claudia Ng		Mya Spencer	63 60
21-33894	1	8	1	1	1	fac8kc		zb670l		SF		Tara Damnjanovic		Madalena Andrade	Walkover
21-33894	1	9	1	2	1	omhibw		z9i943		F		Maria Bezmenova		Sarah Lounsbury	61 64
21-33894	1	9	1	1	1	omhibw		cg7gta		SF		Maria Bezmenova		Demi Jhaveri	76(6) 60
21-33894	1	9	1	1	1	z9i943		n5w5iz		SF		Sarah Lounsbury		Katarina Drazic	64 46 [8]
21-33894	1	9	2	1	1	cg7gta		n5w5iz		F		Demi Jhaveri		Katarina Drazic	Walkover
21-33894	1	10	1	2	1	hl2d4b		pybu58		F		Penelope Abreu		Perene Wang	64 61
21-33894	1	10	1	1	1	hl2d4b		0bttx5		SF		Penelope Abreu		Lizi Morgoshia	
21-33894	1	10	1	1	1	pybu58		qigkg4		SF		Perene Wang		Elizabeth Ferdman	62 63
21-33894	1	10	2	1	1	qigkg4		0bttx5		F		Elizabeth Ferdman		Lizi Morgoshia	Walkover
21-33894	1	11	1	3	1	jg50n2		7clc76		F		Meghan Bernard		Mia Bertino	76(4) 64
21-33894	1	11	1	2	1	jg50n2		xrz1jh		SF		Meghan Bernard		Lara Kaiser	64 26 [7]
21-33894	1	11	1	2	1	7clc76		vll3pf		SF		Mia Bertino		Lizzie Barloe	63 46 [7]
21-33894	1	11	1	1	1	xrz1jh		ekca0i		QF		Lara Kaiser		Katrina Rand	76(4) 76
21-33894	1	11	1	1	1	jg50n2		vfursx		QF		Meghan Bernard		Eugenia Lee	64 64
21-33894	1	11	1	1	1	7clc76		cgoq86		QF		Mia Bertino		Laura Fitzgerald	75 46 [10]
21-33894	1	11	1	1	1	vll3pf		2h1f9j		QF		Lizzie Barloe		Diana Borodina	63 63
21-33894	1	11	2	1	1	vll3pf		xrz1jh		F		Lizzie Barloe		Lara Kaiser	61 64
21-33894	1	12	1	2	1	cgoq86		ekca0i		F		Laura Fitzgerald		Katrina Rand	76(1) 26 [9]
21-33894	1	12	1	1	1	ekca0i		vfursx		SF		Katrina Rand		Eugenia Lee	75 61
21-33894	1	12	1	1	1	cgoq86		2h1f9j		SF		Laura Fitzgerald		Diana Borodina	
21-33894	1	12	2	1	1	vfursx		2h1f9j		F		Eugenia Lee		Diana Borodina	Walkover
21-33894	1	13	1	3	1	35fv33		gd0her		F		Samantha Hayward		Katarina Dukic	16 62 [10]
21-33894	1	13	1	2	1	35fv33		i2vil4		SF		Samantha Hayward		Chloe Isabella Tsang	64 46 [12]
21-33894	1	13	1	2	1	gd0her		4ixuv0		SF		Katarina Dukic		Nawal Cheema	75 60
21-33894	1	13	1	1	1	i2vil4		v9kpab		QF		Chloe Isabella Tsang		Isabella Schoolcraft	62 62
21-33894	1	13	1	1	1	35fv33		bouia6		QF		Samantha Hayward		Nina Marjanovic	60 64
21-33894	1	13	1	1	1	gd0her		3g7gta		QF		Katarina Dukic		Nicole Hopman	16 62 [7]
21-33894	1	13	1	1	1	4ixuv0		z4yaqa		QF		Nawal Cheema		Sarah Badawi	63 75
21-33894	1	13	2	1	1	4ixuv0		i2vil4		F		Nawal Cheema		Chloe Isabella Tsang	Walkover
21-33894	1	14	1	1	1	3g7gta		v9kpab		SF		Nicole Hopman		Isabella Schoolcraft	46 63 [5]
21-33894	1	14	1	1	1	z4yaqa		bouia6		SF		Sarah Badawi		Nina Marjanovic	64 36 [6]
21-33894	1	15	1	1	1	02rm9o		itrvrf		SF		Ivvy Hicks		Jacqueline Hijaouy	62 61
21-33894	1	15	1	1	1	lbcji9		xgq6ee		SF		Ines Rivera		Juliana Martinez	63 60
21-33894	1	16	1	3	1	02rm9o		1ktkfe		F		Ivvy Hicks		Cara O Flaherty	
21-33894	1	16	1	2	1	02rm9o		8pqxwn		SF		Ivvy Hicks		Marta Krakowski	64 63
21-33894	1	16	1	2	1	1ktkfe		r9i943		SF		Cara O Flaherty		Kinga Kovacs	61 61
21-33894	1	16	1	1	1	02rm9o		00iimu		QF		Ivvy Hicks		Allison McConnell	76(2) 63
21-33894	1	16	1	1	1	8pqxwn		u2rm9o		QF		Marta Krakowski		Danina Hughes	61 63
21-33894	1	16	1	1	1	r9i943		yu24mk		QF		Kinga Kovacs		Susana Andres	76(5) 36 [3]
21-33894	1	16	1	1	1	1ktkfe		lbcji9		QF		Cara O Flaherty		Ines Rivera	61 64
21-33894	1	16	2	1	1	8pqxwn		r9i943		F		Marta Krakowski		Kinga Kovacs	62 63
21-33894	1	17	1	1	1	00iimu		u2rm9o		SF		Allison McConnell		Danina Hughes	60 61
21-33894	1	17	1	1	1	yu24mk		lbcji9		SF		Susana Andres		Ines Rivera	63 64
21-33894	1	17	2	1	1	lbcji9		u2rm9o		F		Ines Rivera		Danina Hughes	61 62
21-33894	1	18	1	1	1	xgq6ee		itrvrf		SF		Juliana Martinez		Jacqueline Hijaouy	75 62
21-33894	1	18	1	1	1	gl4taj		ue0sco		SF		Claire Czerwonka		Mya Spencer	61 62
21-33894	1	19	1	2	1	qigkg4		itrvrf		SF		Elizabeth Ferdman		Jacqueline Hijaouy	64 60
21-33894	1	19	1	1	1	qigkg4		ue0sco		QF		Elizabeth Ferdman		Mya Spencer	64 60
21-33894	1	19	1	1	1	z4yaqa		v9kpab		QF		Sarah Badawi		Isabella Schoolcraft	67(5) 64 [8]
21-33894	1	20	1	2	1	kdn3bb		n44m8y		F		Amanda Tabanera		Christina Stankovic	
21-33894	1	20	1	1	1	n44m8y		8ybu58		SF		Christina Stankovic		Jessica Stefan	76(4) 61
21-33894	1	20	1	1	1	kdn3bb		62cs00		SF		Amanda Tabanera		Sofiya Sedovich	63 61
21-33894	1	20	2	1	1	62cs00		8ybu58		F		Sofiya Sedovich		Jessica Stefan	63 76(5)
21-33894	1	21	1	3	1	enfd3l		refmlc		F		Kirstin Hailey		Shianna Guo	64 64
21-33894	1	21	1	2	1	refmlc		su4kss		SF		Shianna Guo		Elisabeth Desmarais	61 62
21-33894	1	21	1	2	1	enfd3l		993fvf		SF		Kirstin Hailey		Madelyn Yergler	64 64
21-33894	1	21	1	1	1	refmlc		n44m8y		QF		Shianna Guo		Christina Stankovic	61 61
21-33894	1	21	1	1	1	su4kss		8ybu58		QF		Elisabeth Desmarais		Jessica Stefan	60 67(5) [8]
21-33894	1	21	1	1	1	993fvf		62cs00		QF		Madelyn Yergler		Sofiya Sedovich	64 76(10)
21-33894	1	21	1	1	1	enfd3l		kdn3bb		QF		Kirstin Hailey		Amanda Tabanera	62 75
21-33894	1	21	2	1	1	993fvf		su4kss		F		Madelyn Yergler		Elisabeth Desmarais	75 63
21-34233	1	1	1	3	1	6m2o28		xu8g48		F		Zoe Klapman		Parvathi Shanker	64 63
21-34233	1	1	1	2	1	xu8g48		769ujc		SF		Parvathi Shanker		Kyra Bergmann	76(4) 62
21-34233	1	1	1	2	1	6m2o28		oag4ws		SF		Zoe Klapman		Anshika Singh	62 61
21-34233	1	1	1	1	1	xu8g48		c69ujc		QF		Parvathi Shanker		Marta Bettinelli	63 64
21-34233	1	1	1	1	1	6m2o28		mr3xvx		QF		Zoe Klapman		Laurel Utterback	62 36 [10]
21-34233	1	1	1	1	1	oag4ws		tvyj81		QF		Anshika Singh		Abby Ackroyd	62 63
21-34233	1	2	1	3	1	lfsbmp		3u24mk		F		Megha Dania		Paula Araceli Velil…	62 63
21-34233	1	2	1	2	1	3u24mk		4h3vfr		SF		Paula Araceli Velil…		Julia Gumieniak	26 75 [1]
21-34233	1	2	1	2	1	lfsbmp		30iimu		SF		Megha Dania		Lauren Landstrom	62 62
21-34233	1	2	1	1	1	30iimu		gq16rs		QF		Lauren Landstrom		Emily Beckner	62 75
21-34233	1	2	1	1	1	lfsbmp		469ujc		QF		Megha Dania		Kelly Chen	Walkover
21-34233	1	3	1	2	1	ieww08		fe28iw		F		Aishwarya Gandotra		Chloe Zilkha	61 60
21-34233	1	3	1	1	1	fe28iw		m1ch23		SF		Chloe Zilkha		Sydney DeNardo	60 60
21-34233	1	3	1	1	1	ieww08		cjgve1		SF		Aishwarya Gandotra		Madison Sebulsky	60 64
21-34233	1	4	1	3	1	f40qwi		a7ozqx		F		Anushka Dania		Corinne Farid	61 61
21-34233	1	4	1	2	1	a7ozqx		r6wggw		SF		Corinne Farid		Riley Smith	76(2) 75
21-34233	1	4	1	2	1	f40qwi		n5hb9b		SF		Anushka Dania		Jordyn Pax	62 63
21-34233	1	4	1	1	1	r6wggw		m1ch23		QF		Riley Smith		Sydney DeNardo	60 62
21-34233	1	4	1	1	1	a7ozqx		fe28iw		QF		Corinne Farid		Chloe Zilkha	75 64
21-34233	1	4	1	1	1	n5hb9b		cjgve1		QF		Jordyn Pax		Madison Sebulsky	64 62
21-34233	1	4	1	1	1	f40qwi		ieww08		QF		Anushka Dania		Aishwarya Gandotra	60 60
21-34233	1	5	1	4	1	8m08w0		t1a1wv		F		Sylvia Eklund		Casey Accola	Walkover
21-34233	1	5	1	3	1	t1a1wv		hhml0v		SF		Casey Accola		Caroline Marcus	63 46 [7]
21-34233	1	5	1	3	1	8m08w0		l9i943		SF		Sylvia Eklund		Amina Lasheen	67(5) 63 [5]
21-34233	1	5	1	2	1	t1a1wv		ywhkr2		QF		Casey Accola		Madison Mills	Walkover
21-34233	1	5	1	2	1	hhml0v		0qosoc		QF		Caroline Marcus		Smriti Singh	46 61 [8]
21-34233	1	5	1	2	1	8m08w0		30iimu		QF		Sylvia Eklund		Lauren Landstrom	60 62
21-34233	1	5	1	2	1	l9i943		lfsbmp		QF		Amina Lasheen		Megha Dania	61 61
21-34233	1	5	1	1	1	ywhkr2		3u24mk		16		Madison Mills		Paula Araceli Velil…	57 64 [4]
21-34233	1	5	1	1	1	0qosoc		4h3vfr		16		Smriti Singh		Julia Gumieniak	61 62
21-34233	1	5	1	1	1	8m08w0		gq16rs		16		Sylvia Eklund		Emily Beckner	60 62
21-34233	1	5	1	1	1	30iimu		ebttx5		16		Lauren Landstrom		Kathryn Novak	63 64
21-34233	1	5	1	1	1	l9i943		469ujc		16		Amina Lasheen		Kelly Chen	62 60
21-34233	1	6	1	4	1	agq6ee		xy7yts		F		Anna Lajos		Namie Isago	61 62
21-34233	1	6	1	3	1	agq6ee		p1v7n7		SF		Anna Lajos		Alexandra Jansson	64 61
21-34233	1	6	1	3	1	xy7yts		1m2o28		SF		Namie Isago		Hana Kimmey	62 75
21-34233	1	6	1	2	1	agq6ee		769ujc		QF		Anna Lajos		Kyra Bergmann	63 46 [9]
21-34233	1	6	1	2	1	p1v7n7		qunadw		QF		Alexandra Jansson		Lenien Jamir	64 63
21-34233	1	6	1	2	1	1m2o28		5owyge		QF		Hana Kimmey		Stella Ribaudo	32 Ret.
21-34233	1	6	1	2	1	xy7yts		i6u0ao		QF		Namie Isago		Kate Lee	Walkover
21-34233	1	6	1	1	1	p1v7n7		xu8g48		16		Alexandra Jansson		Parvathi Shanker	64 26 [9]
21-34233	1	6	1	1	1	qunadw		c69ujc		16		Lenien Jamir		Marta Bettinelli	36 63 [6]
21-34233	1	6	1	1	1	5owyge		mr3xvx		16		Stella Ribaudo		Laurel Utterback	75 63
21-34233	1	6	1	1	1	1m2o28		6m2o28		16		Hana Kimmey		Zoe Klapman	63 16 [4]
21-34233	1	6	1	1	1	i6u0ao		tvyj81		16		Kate Lee		Abby Ackroyd	62 61
21-34233	1	6	1	1	1	xy7yts		oag4ws		16		Namie Isago		Anshika Singh	Walkover
21-34233	1	7	1	4	1	jd2xkz		uvjpzd		F		Whitney King		Samantha Johns	64 62
21-34233	1	7	1	3	1	jd2xkz		spb3nz		SF		Whitney King		Aleksandra Vorozhei…	64 26 [8]
21-34233	1	7	1	3	1	uvjpzd		4c6iyi		SF		Samantha Johns		Meghana Komarraju	61 67(3) [5]
21-34233	1	7	1	2	1	jd2xkz		y0xcvi		QF		Whitney King		Katreina Corpuz	62 62
21-34233	1	7	1	2	1	spb3nz		e834xi		QF		Aleksandra Vorozhei…		Junmoke James	61 61
21-34233	1	7	1	2	1	4c6iyi		y2t2fw		QF		Meghana Komarraju		Tyne Miller	64 62
21-34233	1	7	1	2	1	uvjpzd		d3n1v5		QF		Samantha Johns		Hamsa Javagal	61 63
21-34233	1	7	1	1	1	y0xcvi		4igkg4		16		Katreina Corpuz		Nicole Gasser	60 62
21-34233	1	7	1	1	1	e834xi		zqosoc		16		Junmoke James		Emily Stanley	36 62 [5]
21-34233	1	7	1	1	1	spb3nz		48oaou		16		Aleksandra Vorozhei…		Lauren Quinn	63 60
21-34233	1	7	1	1	1	4c6iyi		j1trhz		16		Meghana Komarraju		Caterina Casadei	10 Ret.
21-34233	1	7	1	1	1	y2t2fw		72acus		16		Tyne Miller		Alena Kubanova	26 75 [1]
21-34233	1	7	1	1	1	d3n1v5		8iza18		16		Hamsa Javagal		Amanda Hagino	46 62 [2]
21-34233	1	7	1	1	1	uvjpzd		zikgsk		16		Samantha Johns		Andrea Roque	61 61
21-34233	1	8	1	3	1	72acus		48oaou		F		Alena Kubanova		Lauren Quinn	62 Ret.
21-34233	1	8	1	2	1	48oaou		4igkg4		SF		Lauren Quinn		Nicole Gasser	63 63
21-34233	1	8	1	2	1	72acus		8iza18		SF		Alena Kubanova		Amanda Hagino	63 62
21-34233	1	8	1	1	1	48oaou		zqosoc		QF		Lauren Quinn		Emily Stanley	60 62
21-34233	1	8	1	1	1	72acus		j1trhz		QF		Alena Kubanova		Caterina Casadei	Walkover
21-34233	1	8	1	1	1	8iza18		zikgsk		QF		Amanda Hagino		Andrea Roque	61 62
21-34233	1	9	1	4	1	ewj0xa		2gbc5q		F		Jillian Taggart		Emily Tannenbaum	57 63 [5]
21-34233	1	9	1	3	1	ewj0xa		3ndxxd		SF		Jillian Taggart		Daniela Bellini	64 46 [7]
21-34233	1	9	1	3	1	2gbc5q		ay7yts		SF		Emily Tannenbaum		Shreya Gulia	62 60
21-34233	1	9	1	2	1	ewj0xa		oulu7o		QF		Jillian Taggart		Claire Coleman	60 61
21-34233	1	9	1	2	1	3ndxxd		ux9313		QF		Daniela Bellini		Gauri Bhagia	63 60
21-34233	1	9	1	2	1	2gbc5q		wkr496		QF		Emily Tannenbaum		Amelia Haley	61 63
21-34233	1	9	1	2	1	ay7yts		jp9nhr		QF		Shreya Gulia		Kacey Moore	26 64 [9]
21-34233	1	9	1	1	1	oulu7o		ap77bj		16		Claire Coleman		Ella Imhof	16 63 [7]
21-34233	1	9	1	1	1	ewj0xa		h834xi		16		Jillian Taggart		Anastasia Gubanova	64 62
21-34233	1	9	1	1	1	ux9313		qz3df9		16		Gauri Bhagia		Lara Kaplan	63 75
21-34233	1	9	1	1	1	3ndxxd		6c8y4q		16		Daniela Bellini		Ann Spurka	61 61
21-34233	1	9	1	1	1	wkr496		bw0ac6		16		Amelia Haley		Dax Seidlin	64 30 Ret.
21-34233	1	9	1	1	1	2gbc5q		qixuv0		16		Emily Tannenbaum		Rachel Buchinsky	75 63
21-34233	1	9	1	1	1	ay7yts		wsxwb6		16		Shreya Gulia		Abigail Moghtader	61 62
21-34233	1	10	1	3	1	wsxwb6		h834xi		F		Abigail Moghtader		Anastasia Gubanova	75 06 [8]
21-34233	1	10	1	2	1	h834xi		qz3df9		SF		Anastasia Gubanova		Lara Kaplan	61 16 [3]
21-34233	1	10	1	2	1	wsxwb6		qixuv0		SF		Abigail Moghtader		Rachel Buchinsky	63 63
21-34233	1	10	1	1	1	h834xi		ap77bj		QF		Anastasia Gubanova		Ella Imhof	62 75
21-34233	1	10	1	1	1	qz3df9		6c8y4q		QF		Lara Kaplan		Ann Spurka	64 62
21-34233	1	10	1	1	1	qixuv0		bw0ac6		QF		Rachel Buchinsky		Dax Seidlin	Walkover
21-34233	1	10	1	1	1	wsxwb6		jp9nhr		QF		Abigail Moghtader		Kacey Moore	64 64
21-35169	2	1	1	6	1	sf9l1l		m4h0be		F	1	Mae Canete	11	Christine Canete	64 75
21-35169	2	1	1	5	1	sf9l1l		zulu7o		SF	1	Mae Canete	12	Grace Chadick	60 61
21-35169	2	1	1	5	1	m4h0be		55upcr		SF	11	Christine Canete	2	Adel Abidulina	75 62
21-35169	2	1	1	4	1	sf9l1l		g2p63g		QF	1	Mae Canete	8	Melisa Becerra	60 61
21-35169	2	1	1	4	1	zulu7o		2dj7zv		QF	12	Grace Chadick	4	Florentia Hadjigeor…	63 36 [9]
21-35169	2	1	1	4	1	m4h0be		g69ujc		QF	11	Christine Canete		Tizia Brocks	76(1) 61
21-35169	2	1	1	4	1	55upcr		fi36do		QF	2	Adel Abidulina	7	Marta Torres Rodrig…	63 61
21-35169	2	1	1	3	1	sf9l1l		bk6yiu		16	1	Mae Canete		Daniela Baez	62 60
21-35169	2	1	1	3	1	g2p63g		g44m8y		16	8	Melisa Becerra	9	Skye Royall	64 46 [6]
21-35169	2	1	1	3	1	zulu7o		wy7yts		16	12	Grace Chadick		Mulan Kamoe	64 46 [9]
21-35169	2	1	1	3	1	2dj7zv		f795h9		16	4	Florentia Hadjigeor…		Maria Popova	61 63
21-35169	2	1	1	3	1	g69ujc		dt856b		16		Tizia Brocks		Grace Dodd	62 75
21-35169	2	1	1	3	1	m4h0be		87mjkp		16	11	Christine Canete	5	Julia Aliseda Anton	61 60
21-35169	2	1	1	3	1	fi36do		w3llpx		16	7	Marta Torres Rodrig…		Margarita Chouliara	62 64
21-35169	2	1	1	3	1	55upcr		vwdofm		16	2	Adel Abidulina	15	Alexis Bernthal	61 62
21-35169	2	1	1	2	1	sf9l1l		qr3xvx		32	1	Mae Canete		Greta Wallin	61 60
21-35169	2	1	1	2	1	bk6yiu		bdln53		32		Daniela Baez		Maria Paz Diaz	60 60
21-35169	2	1	1	2	1	g44m8y		evh9t5		32	9	Skye Royall		Emily Carpenter	75 36 [8]
21-35169	2	1	1	2	1	g2p63g		vtpfl7		32	8	Melisa Becerra		Vera Carvalho	76(1) 67(4) [8]
21-35169	2	1	1	2	1	wy7yts		krk7at		32		Mulan Kamoe		Mia Sherikulova	26 62 [1]
21-35169	2	1	1	2	1	zulu7o		y9x3dr		32	12	Grace Chadick		Romane Britt	62 64
21-35169	2	1	1	2	1	f795h9		3xbj7b		32		Maria Popova	13	Dana Issabayeva	61 67(2) [8]
21-35169	2	1	1	2	1	2dj7zv		dst0zq		32	4	Florentia Hadjigeor…		Nikki Boyar	61 61
21-35169	2	1	1	2	1	g69ujc		2eugu0		32		Tizia Brocks	3	Vera Alenicheva	26 64 [7]
21-35169	2	1	1	2	1	dt856b		fmlenc		32		Grace Dodd		Vanessa Nitu	62 75
21-35169	2	1	1	2	1	m4h0be		gag4ws		32	11	Christine Canete		Georjemah Row	60 61
21-35169	2	1	1	2	1	87mjkp		wxstm7		32	5	Julia Aliseda Anton		Serena Gill	63 61
21-35169	2	1	1	2	1	fi36do		86sk4g		32	7	Marta Torres Rodrig…		Aastha Dargude	60 63
21-35169	2	1	1	2	1	w3llpx		az1x91		32		Margarita Chouliara	10	Anya Chavez	64 62
21-35169	2	1	1	2	1	vwdofm		jwwe0q		32	15	Alexis Bernthal		Kinsey Fields	61 62
21-35169	2	1	1	2	1	55upcr		nd2xkz		32	2	Adel Abidulina		Tessa Kwakernaak	60 64
21-35169	2	1	1	1	1	sf9l1l		himwys		64	1	Mae Canete		Ana Zeikidze	60 60
21-35169	2	1	1	1	1	qr3xvx		gq3mx0		64		Greta Wallin		Mariya Hatouka	64 57 [9]
21-35169	2	1	1	1	1	bk6yiu		f4yaqa		64		Daniela Baez		Laura Arce Vieyra	64 26 [7]
21-35169	2	1	1	1	1	bdln53		42acus		64		Maria Paz Diaz	16	Isabella Martensson	46 64 [6]
