---
tournaments: 362
players: 4994
matches: 13497
completed: 13487
scheduled: 10
---
tournamentCode	eventId	drawId	bracketId	roundId	winner	player1	partner1	player2	partner2	round	seed1	line1	seed2	line2	score
21-93245	1	102	1	2	1	t7ozqx		g7d1tp		R2		Jin Dassanayake		Marco Rivolo	61 64
21-93245	1	102	1	2	1	nsgmwa		pcaeay		R2		Kaipo Marshall		Dan Pergel	64 62
21-93245	1	102	1	1	1	pcaeay		g7d1tp		R1		Dan Pergel		Marco Rivolo	36 23 Ret.
21-93245	1	102	1	1	1	d4jghm		nsgmwa		R1		Nathan Favier		Kaipo Marshall	75 62
21-93245	1	103	1	7	1	d4jghm		b2zexk		R7		Nathan Favier		Shourya Verma	67(4) 62 [5]
21-93245	1	103	1	6	1	b2zexk		o9kpab		R6		Shourya Verma		Jean Marrero	63 64
21-93245	1	103	1	3	1	b2zexk		t7ozqx		R3		Shourya Verma		Jin Dassanayake	63 62
21-93245	1	103	1	3	1	y6q4y8		o9kpab		R3		David Alvarez Moreno		Jean Marrero	63 57 [4]
21-93245	1	103	1	1	1	bjgve1		t7ozqx		R1		Clement Mainguy		Jin Dassanayake	61 61
21-93245	1	103	1	1	1	o9kpab		lvjpzd		R1		Jean Marrero		William Everett	63 64
21-93245	1	104	1	6	1	wfyn4d		3xjbv7		R6		Javi Pla		Liam Wickwire	64 62
21-93245	1	104	1	6	1	y6q4y8		2ely30		R6		David Alvarez Moreno		William Schneideman	63 64
21-93245	1	104	1	5	1	wgwiw2		r0ou4i		R5		Tamirlan Teberikov		Anshumat Srivastava	64 67(4) [4]
21-93245	1	104	1	2	1	0pfzzf		2ely30		R2		Kyle Weekes		William Schneideman	61 61
21-93245	1	104	1	1	1	2ely30		3xjbv7		R1		William Schneideman		Liam Wickwire	76(4) 64
21-93245	1	104	1	1	1	bjgve1		0pfzzf		R1		Clement Mainguy		Kyle Weekes	63 62
21-93245	1	105	1	3	1	d4jghm		ompazs		R3		Nathan Favier		Luke Rieman	60 60
21-93245	1	105	1	3	1	x3ansp		bt856b		R3		Asier Pena Ibanez		Courage Crawford	61 64
21-93245	1	105	1	1	1	ompazs		bt856b		R1		Luke Rieman		Courage Crawford	63 62
21-93245	1	106	1	7	1	h4jghm		e5nnrz		R7		Charalampos Fouzas		Bode Vance	63 61
21-93245	1	106	1	7	1	nst0zq		tpfzzf		R7		Adi Ben Ari		Luke Young	16 75 [7]
21-93245	1	106	1	6	1	h4jghm		nst0zq		R6		Charalampos Fouzas		Adi Ben Ari	60 61
21-93245	1	106	1	3	1	tpfzzf		e5nnrz		R3		Luke Young		Bode Vance	63 63
21-93245	1	106	1	2	1	bjgve1		tpfzzf		R2		Clement Mainguy		Luke Young	62 61
21-93245	1	106	1	1	1	e5nnrz		bt856b		R1		Bode Vance		Courage Crawford	63 60
21-93245	1	107	1	5	1	lvjpzd		r0ou4i		R5		William Everett		Anshumat Srivastava	64 16 [7]
21-93245	1	107	1	4	1	e11j5v		5dn3bb		R4		Norka Sanchez		Joey Matthews	61 76(4)
21-93245	1	107	1	2	1	e11j5v		x3ansp		R2		Norka Sanchez		Asier Pena Ibanez	63 64
21-93245	1	107	1	1	1	r0ou4i		e11j5v		R1		Anshumat Srivastava		Norka Sanchez	62 64
21-93245	1	107	1	1	1	nst0zq		3xjbv7		R1		Adi Ben Ari		Liam Wickwire	64 61
21-93512	1	101	1	4	1	ojcz2l		th3vfr		F		Loic Danze		Jules Dugue	46 60 75
21-93512	1	101	1	3	1	ojcz2l		07d1tp		SF		Loic Danze		Franco Roldan	64 36 [9]
21-93512	1	101	1	3	1	th3vfr		vii0mc		SF		Jules Dugue		Cameron Henricy Tri…	76(3) 63
21-93512	1	101	1	2	1	07d1tp		o9x3dr		QF		Franco Roldan		Giovanni Bellio	26 75 [5]
21-93512	1	101	1	2	1	ojcz2l		hz1x91		QF		Loic Danze		Alan Benitez	64 61
21-93512	1	101	1	2	1	th3vfr		ijx5tx		QF		Jules Dugue		Thibault Jacq	62 63
21-93512	1	101	1	2	1	vii0mc		xhml0v		QF		Cameron Henricy Tri…		Lucas Hammond	62 75
21-93512	1	101	1	1	1	07d1tp		l77pb1		16		Franco Roldan		Edward Etty	63 64
21-93512	1	101	1	1	1	o9x3dr		u0zs1q		16		Giovanni Bellio		Jacob Gailey	61 64
21-93512	1	101	1	1	1	hz1x91		0ybu58		16		Alan Benitez		Ignacio Mora	63 62
21-93512	1	101	1	1	1	ojcz2l		411j5v		16		Loic Danze		Gavin Salton	61 62
21-93512	1	101	1	1	1	ijx5tx		j54x6v		16		Thibault Jacq		Enzo Silveira	75 64
21-93512	1	101	1	1	1	th3vfr		8put83		16		Jules Dugue		Alban Piranda	61 75
21-93512	1	101	1	1	1	vii0mc		mdn3bb		16		Cameron Henricy Tri…		Kiran Namadevan	61 62
21-93512	1	101	1	1	1	xhml0v		k1z3zn		16		Lucas Hammond		Brady McDaniel	61 76(3)
21-93512	1	102	1	4	1	pwdofm		w3vtj1		F		Muhamad Bedwan		Philippe Zehender	61 67(3) 63
21-93512	1	102	1	3	1	w3vtj1		7obsp2		SF		Philippe Zehender		Emiliano Elazarraraz	64 76(9)
21-93512	1	102	1	3	1	pwdofm		vpfzzf		SF		Muhamad Bedwan		Christian Wedel	67(3) 62 [6]
21-93512	1	102	1	2	1	7obsp2		15fv33		QF		Emiliano Elazarraraz		Swann Flohr	62 64
21-93512	1	102	1	2	1	w3vtj1		y9kpab		QF		Philippe Zehender		Jan Kos	62 75
21-93512	1	102	1	2	1	vpfzzf		gamgeg		QF		Christian Wedel		Julius Ziebart	63 57 [10]
21-93512	1	102	1	2	1	pwdofm		zm6keo		QF		Muhamad Bedwan		Strahinja Radanovic	63 64
21-93512	1	102	1	1	1	15fv33		7ulu7o		16		Swann Flohr		Matias Ballatore	62 75
21-93512	1	102	1	1	1	7obsp2		qq7i9g		16		Emiliano Elazarraraz		Gabriel Nery	64 62
21-93512	1	102	1	1	1	w3vtj1		3z9pxx		16		Philippe Zehender		Alonso Reid	63 62
21-93512	1	102	1	1	1	y9kpab		i6dqvs		16		Jan Kos		Nutti Jokinen	64 60
21-93512	1	102	1	1	1	gamgeg		p5w5iz		16		Julius Ziebart		Illia Dehodiuk	57 62 [8]
21-93512	1	102	1	1	1	vpfzzf		h9x3dr		16		Christian Wedel		Come Bracaval	75 16 [9]
21-93512	1	102	1	1	1	pwdofm		wgdsby		16		Muhamad Bedwan		Jojo Sandoz	61 67(6) [14]
21-93512	1	102	1	1	1	zm6keo		ggbc5q		16		Strahinja Radanovic		Lluis Miro	64 16 [6]
21-93512	1	103	1	4	1	kazuhw		fxdzdj		F		David Mulas		Dylan Kamel	62 62
21-93512	1	103	1	3	1	kazuhw		1hml0v		SF		David Mulas		Jude Heraut	61 46 [3]
21-93512	1	103	1	3	1	fxdzdj		xi72p4		SF		Dylan Kamel		Jose Villacis	63 64
21-93512	1	103	1	2	1	kazuhw		9dpjhj		QF		David Mulas		Shane Samyn	75 63
21-93512	1	103	1	2	1	1hml0v		cll3pf		QF		Jude Heraut		Blake Bottegal	60 60
21-93512	1	103	1	2	1	xi72p4		7u60y0		QF		Jose Villacis		Connor Gunnell	61 61
21-93512	1	103	1	2	1	fxdzdj		1v4vqp		QF		Dylan Kamel		Seth Macute	64 64
21-93512	1	103	1	1	1	kazuhw		ill3pf		16		David Mulas		Fabian Billton	60 63
21-93512	1	104	1	4	1	7owyge		uxhvpz		F		Luca Mack		David Rieme	36 62 64
21-93512	1	104	1	3	1	7owyge		fupqj4		SF		Luca Mack		Marcel Hornung	57 64 [5]
21-93512	1	104	1	3	1	uxhvpz		z0kys2		SF		David Rieme		Emile Le Terrier	62 60
21-93512	1	104	1	2	1	7owyge		ew46om		QF		Luca Mack		Hugo Stroppiana	64 46 [8]
21-93512	1	104	1	2	1	fupqj4		amrq50		QF		Marcel Hornung		Dylan Valentine	36 62 [2]
21-93512	1	104	1	2	1	uxhvpz		144m8y		QF		David Rieme		Alexandre Laplante	62 67(4) [7]
21-93512	1	104	1	2	1	z0kys2		uwf4lu		QF		Emile Le Terrier		Christian Felline	64 62
21-93512	1	104	1	1	1	7owyge		x0iimu		16		Luca Mack		Joao Guariente	64 16 [2]
21-93512	1	104	1	1	1	ew46om		4nht9t		16		Hugo Stroppiana		Joe Jarvis	60 62
21-93512	1	104	1	1	1	amrq50		qg7gta		16		Dylan Valentine		Tomas Descarrega	Default
21-93512	1	104	1	1	1	fupqj4		d40qwi		16		Marcel Hornung		Jovan Cirkovic	63 61
21-93512	1	104	1	1	1	144m8y		qxy54v		16		Alexandre Laplante		Jared Prince	62 62
21-93512	1	104	1	1	1	uxhvpz		p77pb1		16		David Rieme		Javier Flores	61 61
21-93512	1	104	1	1	1	z0kys2		vq16rs		16		Emile Le Terrier		Salvador Bandeira	63 64
21-93512	1	104	1	1	1	uwf4lu		l7fhzx		16		Christian Felline		Hsiang Yi Wang	63 64
21-93512	1	105	1	4	1	tgwiw2		mqso0s		F		Sebastian Sotelo		Carlos Trujillo	62 61
21-93512	1	105	1	3	1	tgwiw2		75jrfj		SF		Sebastian Sotelo		Sergi Martinez	61 61
21-93512	1	105	1	3	1	mqso0s		wse6q2		SF		Carlos Trujillo		Arka Ganguly	64 26 [3]
21-93512	1	105	1	2	1	tgwiw2		obgfup		QF		Sebastian Sotelo		Killian Sinclair	62 46 [6]
21-93512	1	105	1	2	1	75jrfj		grmng1		QF		Sergi Martinez		Nino Portugal	63 64
21-93512	1	105	1	2	1	wse6q2		bd2xkz		QF		Arka Ganguly		Elijah Hagan	63 63
21-93512	1	105	1	2	1	mqso0s		z3rx7l		QF		Carlos Trujillo		Patricio Nieto	46 64 [12]
21-93512	1	105	1	1	1	tgwiw2		m795h9		16		Sebastian Sotelo		Jonathan Judy-Hansen	75 62
21-93512	1	105	1	1	1	obgfup		qvjpzd		16		Killian Sinclair		Victor Fantaziu	61 63
21-93512	1	105	1	1	1	75jrfj		c0zs1q		16		Sergi Martinez		Walker Ellis	61 60
21-93512	1	105	1	1	1	grmng1		e7qfw5		16		Nino Portugal		Miguel Gamborino	60 60
21-93512	1	105	1	1	1	wse6q2		qyfqho		16		Arka Ganguly		Emilian Zavala	64 64
21-93512	1	105	1	1	1	mqso0s		sjef8t		16		Carlos Trujillo		Pedro Gomez	61 61
21-93512	1	105	1	1	1	z3rx7l		vaase4		16		Patricio Nieto		Rien Alderliesten	62 61
21-93512	1	106	1	1	1	15fv33		p77pb1		16		Swann Flohr		Javier Flores	75 61
21-93512	1	106	1	1	1	x0iimu		ill3pf		16		Joao Guariente		Fabian Billton	60 61
21-93512	1	106	1	1	1	y9kpab		4nht9t		16		Jan Kos		Joe Jarvis	46 62 [12]
21-93512	1	106	1	1	1	c0zs1q		qyfqho		16		Walker Ellis		Emilian Zavala	63 64
21-93512	1	106	1	1	1	grmng1		k1z3zn		16		Nino Portugal		Brady McDaniel	62 76(4)
21-93512	1	106	1	1		l7fhzx		ijx5tx		16		Hsiang Yi Wang		Thibault Jacq	
21-93512	1	106	1	1	1	m795h9		vaase4		16		Jonathan Judy-Hansen		Rien Alderliesten	62 61
21-93512	1	106	1	1		l77pb1		p5w5iz		16		Edward Etty		Illia Dehodiuk	
21-93512	1	107	1	1	1	x0iimu		7ulu7o		32		Joao Guariente		Matias Ballatore	62 61
21-93512	1	107	1	1	1	4nht9t		0ybu58		32		Joe Jarvis		Ignacio Mora	63 63
21-93512	1	107	1	1	1	p77pb1		d40qwi		32		Javier Flores		Jovan Cirkovic	63 64
21-93512	1	107	1	1	1	c0zs1q		wgdsby		32		Walker Ellis		Jojo Sandoz	64 64
21-93512	1	107	1	1	1	h9x3dr		sjef8t		32		Come Bracaval		Pedro Gomez	62 61
21-93512	1	107	1	1	1	l7fhzx		ggbc5q		32		Hsiang Yi Wang		Lluis Miro	46 62 [4]
21-93512	1	107	1	1	1	l77pb1		u0zs1q		32		Edward Etty		Jacob Gailey	61 62
21-93512	1	107	1	1	1	k1z3zn		mdn3bb		32		Brady McDaniel		Kiran Namadevan	63 62
21-93512	1	107	1	1	1	ill3pf		cll3pf		32		Fabian Billton		Blake Bottegal	62 63
21-93512	1	107	1	1	1	vaase4		7u60y0		32		Rien Alderliesten		Connor Gunnell	61 61
21-93512	1	107	1	1	1	m795h9		1v4vqp		32		Jonathan Judy-Hansen		Seth Macute	60 61
21-93512	1	108	1	1	1	15fv33		zm6keo		32		Swann Flohr		Strahinja Radanovic	61 64
21-93512	1	108	1	1	1	ill3pf		1hml0v		32		Fabian Billton		Jude Heraut	63 64
21-93512	1	108	1	1	1	x0iimu		h9x3dr		32		Joao Guariente		Come Bracaval	36 76(4) [7]
21-93512	1	108	1	1	1	4nht9t		p77pb1		32		Joe Jarvis		Javier Flores	76(3) 62
21-93512	1	108	1	1	1	qyfqho		vaase4		32		Emilian Zavala		Rien Alderliesten	26 64 [6]
21-93512	1	108	1	1	1	c0zs1q		3z9pxx		32		Walker Ellis		Alonso Reid	63 64
21-93512	1	108	1	1	1	l7fhzx		m795h9		32		Hsiang Yi Wang		Jonathan Judy-Hansen	63 63
21-93512	1	108	1	1	1	k1z3zn		bd2xkz		32		Brady McDaniel		Elijah Hagan	61 64
21-93512	1	108	1	1	1	y9kpab		ijx5tx		32		Jan Kos		Thibault Jacq	63 64
21-93512	1	108	1	1	1	grmng1		l77pb1		32		Nino Portugal		Edward Etty	16 76(4) [6]
21-93512	1	109	1	1	1	e7qfw5		wgdsby		16		Miguel Gamborino		Jojo Sandoz	35 42 [6]
21-93512	1	109	1	1	1	z3rx7l		8put83		16		Patricio Nieto		Alban Piranda	41 41
21-93512	1	109	1	1	1	ijx5tx		sjef8t		16		Thibault Jacq		Pedro Gomez	42 42
21-93512	1	109	1	1	1	i6dqvs		3z9pxx		16		Nutti Jokinen		Alonso Reid	42 42
21-93512	1	109	1	1	1	p5w5iz		1v4vqp		16		Illia Dehodiuk		Seth Macute	40 42
21-93790	1	101	1	7	1	4gdsby		g69ujc		F	1	Alvaro Regalado	7	Joaquin Benoit	64 61
21-93790	1	101	1	6	1	4gdsby		fos24y		SF	1	Alvaro Regalado	9	Javier Cueto Ramos	76(3) 60
21-93790	1	101	1	6	1	g69ujc		1ll3pf		SF	7	Joaquin Benoit		Luka Brown	63 63
21-93790	1	101	1	5	1	4gdsby		xf03al		QF	1	Alvaro Regalado	6	Nikita Tatyanin	63 63
21-93790	1	101	1	5	1	fos24y		nwyu6y		QF	9	Javier Cueto Ramos	4	Ryan Gaskin	63 61
21-93790	1	101	1	5	1	g69ujc		ep5r5b		QF	7	Joaquin Benoit	16	Francesco Bonacia	63 61
21-93790	1	101	1	5	1	1ll3pf		o7595t		QF		Luka Brown	5	Edoardo Bottino	63 36 76(1)
21-93790	1	101	1	4	1	4gdsby		cjt9hh		16	1	Alvaro Regalado	9	Rhodri Atkinson	62 63
21-93790	1	101	1	4	1	xf03al		kq7i9g		16	6	Nikita Tatyanin	9	Pietro Martinetti	62 62
21-93790	1	101	1	4	1	nwyu6y		2igkg4		16	4	Ryan Gaskin	16	Edoardo Cecere	36 61 63
21-93790	1	101	1	4	1	fos24y		4xffjr		16	9	Javier Cueto Ramos	16	Edis Nokic	61 61
21-93790	1	101	1	4	1	g69ujc		jjef8t		16	7	Joaquin Benoit	9	Jesus Garcia Gil	61 63
21-93790	1	101	1	4	1	ep5r5b		sefmlc		16	16	Francesco Bonacia	9	Oscar Del Granado	16 76(3) 63
21-93790	1	101	1	4	1	o7595t		qscqku		16	5	Edoardo Bottino	9	Thomas De Negri	61 46 75
21-93790	1	101	1	4	1	1ll3pf		71z3zn		16		Luka Brown	16	Sebastian Murillo	63 62
21-93790	1	101	1	3	1	4gdsby		56sk4g		32	1	Alvaro Regalado	16	Alexandre Crepy	61 62
21-93790	1	101	1	3	1	cjt9hh		nbz5ft		32	9	Rhodri Atkinson	16	Florian Walcher	62 64
21-93790	1	101	1	3	1	xf03al		m85k3q		32	6	Nikita Tatyanin	16	Marc Janse	62 63
21-93790	1	101	1	3	1	kq7i9g		6qmci4		32	9	Pietro Martinetti	16	Jonas Grasmuck	61 61
21-93790	1	101	1	3	1	nwyu6y		vuccgo		32	4	Ryan Gaskin	16	Nemanja Subanovic	46 62 75
21-93790	1	101	1	3	1	2igkg4		wo0usu		32	16	Edoardo Cecere		Kristoffer Stahlbra…	62 75
21-93790	1	101	1	3	1	4xffjr		y9zjjz		32	16	Edis Nokic	8	Armando Ferreira	64 26 63
21-93790	1	101	1	3	1	fos24y		tupqj4		32	9	Javier Cueto Ramos	16	Gjorgji Jankulovski	62 20 Ret.
21-93790	1	101	1	3	1	jjef8t		a5dfxv		32	9	Jesus Garcia Gil		Cole Brainard	46 64 62
21-93790	1	101	1	3	1	g69ujc		7hsxij		32	7	Joaquin Benoit	16	Felix Steen	62 60
21-93790	1	101	1	3	1	sefmlc		xutmvk		32	9	Oscar Del Granado		Hugo Regner	63 61
21-93790	1	101	1	3	1	ep5r5b		1c42sa		32	16	Francesco Bonacia		Gabriel Cizek	64 75
21-93790	1	101	1	3	1	qscqku		h8kece		32	9	Thomas De Negri	16	Aaron Cabo	67(4) 62 62
21-93790	1	101	1	3	1	o7595t		2ac8kc		32	5	Edoardo Bottino	16	Gabriel Constantino	60 64
21-93790	1	101	1	3	1	71z3zn		4rk7at		32	16	Sebastian Murillo	9	Karol Malirz	62 16 75
21-93790	1	101	1	3	1	1ll3pf		rsxwb6		32		Luka Brown		Lars Hordijk	60 62
21-93790	1	101	1	2	1	4gdsby		javy5g		64	1	Alvaro Regalado		Robin Eldin	61 62
21-93790	1	101	1	2	1	56sk4g		xtehoz		64	16	Alexandre Crepy		Rintaro Oka	75 61
21-93790	1	101	1	2	1	cjt9hh		p795h9		64	9	Rhodri Atkinson		Kenta Kondou	36 64 64
21-93790	1	101	1	2	1	nbz5ft		bszche		64	16	Florian Walcher		Joaquin Minguez Rib…	61 64
21-93790	1	101	1	2	1	xf03al		ofyn4d		64	6	Nikita Tatyanin		Daniel Osap	62 63
21-93790	1	101	1	2	1	m85k3q		60187y		64	16	Marc Janse		Kornel Kimaszweski	60 61
21-93790	1	101	1	2	1	kq7i9g		bktkfe		64	9	Pietro Martinetti		William Jonsson	61 62
21-93790	1	101	1	2	1	6qmci4		cm80kw		64	16	Jonas Grasmuck		Tolunay Sumer	61 64
21-93790	1	101	1	2	1	nwyu6y		v3ansp		64	4	Ryan Gaskin		Thomas Pudney	61 60
21-93790	1	101	1	2	1	vuccgo		btznfb		64	16	Nemanja Subanovic		Samuel Winter	64 75
21-93790	1	101	1	2	1	wo0usu		txjbv7		64		Kristoffer Stahlbra…	9	Justin Welz	46 76(6) 64
21-93790	1	101	1	2	1	2igkg4		ero3m9		64	16	Edoardo Cecere		Nelson Stafford	75 26 62
21-93790	1	101	1	2	1	y9zjjz		xz5tlh		64	8	Armando Ferreira		Julian Kenzlers	61 64
21-93790	1	101	1	2	1	4xffjr		bhk5un		64	16	Edis Nokic		Javier Crespo	46 62 64
21-93790	1	101	1	2	1	fos24y		96sk4g		64	9	Javier Cueto Ramos		Liam Day	62 76(9)
21-93790	1	101	1	2	1	tupqj4		jikgsk		64	16	Gjorgji Jankulovski		Peter Lemken	62 57 64
21-93790	1	101	1	2	1	a5dfxv		rfqvgh		64		Cole Brainard	16	Diego Agudelo	60 76(2)
21-93790	1	101	1	2	1	jjef8t		kag4ws		64	9	Jesus Garcia Gil		Harri Lloyd-Evans	63 62
21-93790	1	101	1	2	1	7hsxij		02e868		64	16	Felix Steen		Victor Nunez	64 36 76(4)
21-93790	1	101	1	2	1	g69ujc		pjef8t		64	7	Joaquin Benoit		Thom Hermans	46 62 61
21-93790	1	101	1	2	1	xutmvk		tgf8h6		64		Hugo Regner	16	Zach Waldow	63 46 61
21-93790	1	101	1	2	1	sefmlc		as1snm		64	9	Oscar Del Granado		Juan Sengariz	61 63
21-93790	1	101	1	2	1	ep5r5b		p2cs00		64	16	Francesco Bonacia		Sarvesh Maria	60 62
21-93790	1	101	1	2	1	1c42sa		eoh47q		64		Gabriel Cizek	3	Tommaso Schold	76(5) 61
21-93790	1	101	1	2	1	h8kece		u2xyrc		64	16	Aaron Cabo		Israel Rojas	62 76(4)
21-93790	1	101	1	2	1	qscqku		3y7yts		64	9	Thomas De Negri		Connor Evenson	61 61
21-93790	1	101	1	2	1	2ac8kc		4jx5tx		64	16	Gabriel Constantino		Cedric Holzmann	62 64
21-93790	1	101	1	2	1	o7595t		f4r85i		64	5	Edoardo Bottino		Marnix Van Dalen	75 64
21-93790	1	101	1	2	1	71z3zn		co9cju		64	16	Sebastian Murillo		Martin Barbera	61 62
21-93790	1	101	1	2	1	4rk7at		x28wok		64	9	Karol Malirz		Matthew De Groot	16 76(5) 64
21-93790	1	101	1	2	1	rsxwb6		t2cs00		64		Lars Hordijk	16	Adam Kush	57 75 64
21-93790	1	101	1	2	1	1ll3pf		88muim		64		Luka Brown	2	Christian Garay	62 63
21-93790	1	101	1	1	1	javy5g		0bxp9l		128		Robin Eldin		Giulio Sassi	62 64
21-93790	1	101	1	1	1	xtehoz		ilvbjj		128		Rintaro Oka		Parker Willis	63 61
21-93790	1	101	1	1	1	p795h9		okauua		128		Kenta Kondou		Leonel Hernandez Go…	63 36 61
21-93790	1	101	1	1	1	bszche		tfsbmp		128		Joaquin Minguez Rib…		Sebastian Cola	61 64
21-93790	1	101	1	1	1	ofyn4d		qa1an4		128		Daniel Osap		Marcel Schomburg	63 61
21-93790	1	101	1	1	1	60187y		sdpjhj		128		Kornel Kimaszweski		Mattias Selde	46 60 62
21-93790	1	101	1	1	1	bktkfe		uw0ac6		128		William Jonsson		Oscar Marmestedt	63 46 75
21-93790	1	101	1	1	1	cm80kw		54262q		128		Tolunay Sumer		Andres Golindano	61 46 64
21-93790	1	101	1	1	1	v3ansp		aw0ac6		128		Thomas Pudney		Thembokwahke Makhan…	62 61
21-93790	1	101	1	1	1	btznfb		3j115d		128		Samuel Winter		Alexandre Schiltz	63 61
21-93790	1	101	1	1	1	wo0usu		e2t2fw		128		Kristoffer Stahlbra…		Masumi Komada	63 26 62
21-93790	1	101	1	1	1	ero3m9		77sv2d		128		Nelson Stafford		Julio Lopes Polesi	60 61
21-93790	1	101	1	1	1	xz5tlh		lbttx5		128		Julian Kenzlers		Bailey Horne	60 64
21-93790	1	101	1	1	1	bhk5un		5ulu7o		128		Javier Crespo		Mateo Bivol	64 63
21-93790	1	101	1	1	1	96sk4g		w0kys2		128		Liam Day		Enzo Marcheschi	67(4) 61 60
21-93790	1	101	1	1	1	jikgsk		xj115d		128		Peter Lemken		Enzo Sergi	63 63
21-93790	1	101	1	1	1	a5dfxv		qrgbyd		128		Cole Brainard		Xaveam Can Wijk	63 64
21-93790	1	101	1	1	1	kag4ws		5xbj7b		128		Harri Lloyd-Evans		Richard Dulganov	75 62
21-93790	1	101	1	1	1	02e868		sx9313		128		Victor Nunez		Enzo Blavignat	62 64
21-93790	1	101	1	1	1	pjef8t		caeoqk		128		Thom Hermans		Mauricio Hernandez	75 64
21-93790	1	101	1	1	1	xutmvk		spm1k7		128		Hugo Regner		Patrik Alvestrand	62 63
21-93790	1	101	1	1	1	as1snm		ffw7y5		128		Juan Sengariz		Romeo Luque	76 63
21-93790	1	101	1	1	1	p2cs00		wcvk1a		128		Sarvesh Maria		Ids Waterbolk	36 63 75
21-93790	1	101	1	1	1	1c42sa		lv8r25		128		Gabriel Cizek		Manav Sreekumar	64 61
21-93790	1	101	1	1	1	u2xyrc		19gtyv		128		Israel Rojas		Thibeault Decaluwe	62 63
21-93790	1	101	1	1	1	3y7yts		440qwi		128		Connor Evenson		Nicholas Cary	64 64
21-93790	1	101	1	1	1	4jx5tx		n0ou4i		128		Cedric Holzmann		Fabian Sjokvist	60 61
21-93790	1	101	1	1	1	f4r85i		11gdej		128		Marnix Van Dalen		Isaac Macmillian	62 62
21-93790	1	101	1	1	1	co9cju		h2zexk		128		Martin Barbera		Hannes Tylehed	63 26 63
21-93790	1	101	1	1	1	x28wok		5eh2rk		128		Matthew De Groot		Seane Keane	63 63
21-93790	1	101	1	1	1	rsxwb6		lnj9f1		128		Lars Hordijk		Rodrigo Mendoza	67(8) 75 62
21-93790	1	101	1	1	1	1ll3pf		nr3xvx		128		Luka Brown		Bruno Medeiros	75 62
21-93790	1	101	2	3	1	ilvbjj		88muim		32		Parker Willis	2	Christian Garay	Walkover
21-93790	1	101	2	3	1	x28wok		co9cju		32		Matthew De Groot		Martin Barbera	Walkover
21-93790	1	101	2	3	1	4jx5tx		qa1an4		32		Cedric Holzmann		Marcel Schomburg	36 64 [7]
21-93790	1	101	2	3	1	54262q		uw0ac6		32		Andres Golindano		Oscar Marmestedt	75 75
21-93790	1	101	2	3	1	aw0ac6		3j115d		32		Thembokwahke Makhan…		Alexandre Schiltz	75 64
21-93790	1	101	2	3	1	tgf8h6		as1snm		32	16	Zach Waldow		Juan Sengariz	62 64
21-93790	1	101	2	3	1	5ulu7o		pjef8t		32		Mateo Bivol		Thom Hermans	Walkover
21-93790	1	101	2	3	1	rfqvgh		kag4ws		32	16	Diego Agudelo		Harri Lloyd-Evans	Walkover
21-93790	1	101	2	3	1	qrgbyd		5xbj7b		32		Xaveam Can Wijk		Richard Dulganov	Walkover
21-93790	1	101	2	3	1	xz5tlh		bhk5un		32		Julian Kenzlers		Javier Crespo	52 Ret.
21-93790	1	101	2	3	1	ffw7y5		ero3m9		32		Romeo Luque		Nelson Stafford	62 75
21-93790	1	101	2	3	1	v3ansp		btznfb		32		Thomas Pudney		Samuel Winter	26 75 [2]
21-93790	1	101	2	3	1	cm80kw		440qwi		32		Tolunay Sumer		Nicholas Cary	67(5) 24 Ret.
21-93790	1	101	2	3	1	ofyn4d		60187y		32		Daniel Osap		Kornel Kimaszweski	64 62
21-93790	1	101	2	3	1	bszche		p795h9		32		Joaquin Minguez Rib…		Kenta Kondou	63 67(4) [5]
21-93790	1	101	2	3	1	nr3xvx		xtehoz		32		Bruno Medeiros		Rintaro Oka	64 63
21-93790	1	101	2	2	1	88muim		0bxp9l		64	2	Christian Garay		Giulio Sassi	67(6) 62 [7]
21-93790	1	101	2	2	1	ilvbjj		t2cs00		64		Parker Willis	16	Adam Kush	46 64 [10]
21-93790	1	101	2	2	1	x28wok		okauua		64		Matthew De Groot		Leonel Hernandez Go…	64 16 63
21-93790	1	101	2	2	1	co9cju		tfsbmp		64		Martin Barbera		Sebastian Cola	64 64
21-93790	1	101	2	2	1	qa1an4		f4r85i		64		Marcel Schomburg		Marnix Van Dalen	Walkover
21-93790	1	101	2	2	1	4jx5tx		sdpjhj		64		Cedric Holzmann		Mattias Selde	64 60
21-93790	1	101	2	2	1	uw0ac6		3y7yts		64		Oscar Marmestedt		Connor Evenson	62 61
21-93790	1	101	2	2	1	54262q		u2xyrc		64		Andres Golindano		Israel Rojas	61 61
21-93790	1	101	2	2	1	aw0ac6		eoh47q		64		Thembokwahke Makhan…	3	Tommaso Schold	61 61
21-93790	1	101	2	2	1	3j115d		p2cs00		64		Alexandre Schiltz		Sarvesh Maria	61 62
21-93790	1	101	2	2	1	as1snm		e2t2fw		64		Juan Sengariz		Masumi Komada	63 63
21-93790	1	101	2	2	1	tgf8h6		77sv2d		64	16	Zach Waldow		Julio Lopes Polesi	60 75
21-93790	1	101	2	2	1	pjef8t		lbttx5		64		Thom Hermans		Bailey Horne	63 67(5) [10]
21-93790	1	101	2	2	1	5ulu7o		02e868		64		Mateo Bivol		Victor Nunez	64 62
21-93790	1	101	2	2	1	kag4ws		w0kys2		64		Harri Lloyd-Evans		Enzo Marcheschi	61 61
21-93790	1	101	2	2	1	rfqvgh		xj115d		64	16	Diego Agudelo		Enzo Sergi	61 61
