---
season: 2021-22
division: d2
gender: women
description: composite schedule/scoreboard
updated: 2022-01-21
past: 228 (18%)
today: 3 (0%)
future: 1063 (82%)
completed: 204 (88%)
postponed: 1 (0%)
unreported: 26 (11%)
sources:
  ITA: 696
  Conferences: 598
itaIds: 699
total: 1294
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	dateGMT	itaId	tournament	location	facility	links
  ITA	 86748	2021-10-02	12:00pm	W		ADEL                       	at		LOC                        	L	2-5	 	C	d2     	2021-10-02T16:00Z	db0fcb37-3bd3-4640-a38e-baaf2f9fb1a9				
  ITA	 12583	2021-10-02	12:00pm	W		DC                         	at		GBC                        	L	0-7	 	C	d2     	2021-10-02T16:00Z	aed57a7b-ce8e-42fe-8099-b08e3f4692ec				
  ITA	 42596	2021-10-02	12:00pm	W		WILMU                      	at		JEFF                       	W	6-1	 	C	d2     	2021-10-02T16:00Z	045b689b-565f-4b3a-8a13-626f36a0da6d				
  ITA	 25697	2021-10-02	12:00pm	W		WISE                       	at		MARYV                      	W	9-0	 	 	d2/d3  	2021-10-02T16:00Z	fc14fc86-6a3d-4e9d-9bf0-b95d6a9a5ab4				
  ITA	 61893	2021-10-02	 1:00pm	W		MNKTO                      	at		CARLE                      	L	2-7	 	 	d2/d3  	2021-10-02T17:00Z	6374280f-994a-4c52-b0a6-e4b9e95e2e7c				
  ITA	 25767	2021-10-02	 1:00pm	W		SNHU                       	at		SMCVT                      	W	7-0	 	C	d2     	2021-10-02T17:00Z	730b9b05-53a5-44d1-8619-ace86634b884				
  ITA	 59590	2021-10-02	 1:30pm	W		PNW                        	at		UIU                        	W	7-0	 	 	d2     	2021-10-02T17:30Z	2339529a-a966-4e46-b348-5e83b72b06fd				
  ITA	 90578	2021-10-02	 2:00pm	W		LSSU                       	at		AQUIN                      	W	4-1	 	 	d2/naia	2021-10-02T18:00Z	6951c13a-f344-44f0-9028-afce494caa95				
 GLVC	132650	2021-10-02	 6:00pm	W		MOVAL                      	at		MCK                        	L	1-6	 	 	naia/d2	2021-10-02T22:00Z	                                    		Belleville, IL		[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRglH1EswhySf1XVk1eDUSCPLBX2mtUPOtCBqW6rUTe2AsQ%2fh1AL8NmZCXs0qTKC3VIktHR9799Eot%2fs0YC6GMhoXFpFLk6G7OvshKfqGraH%2f7w%3d%3d&path=wten)
  ITA	 75153	2021-10-03	10:00am	W		DAEMN                      	at		MOLL                       	W	6-1	 	C	d2     	2021-10-03T14:00Z	7e2fa56b-c665-4d71-8f6f-2472eddf8b5b				
  ITA	 87741	2021-10-03	 1:00pm	W		AIC                        	at		SMCVT                      	W	5-2	 	C	d2     	2021-10-03T17:00Z	f66f85ec-4a2e-49a9-80a8-a060dadd65a0				
  ITA	  1156	2021-10-03	 1:00pm	W		PNW                        	at		WINST                      	 	   	 	 	d2     	2021-10-03T17:00Z	fd7cac31-9cd8-412f-b5b7-788962ae5a89				
  ITA	 58430	2021-10-03	 1:00pm	W		SAG                        	at		HIL                        	L	1-6	 	 	d2     	2021-10-03T17:00Z	df0cee16-b809-47b8-af60-7b37876862ab				
