---
season: 2021-22
division: d1
gender: men
description: schedule/scoreboard from conference websites
updated: 2022-01-20
past: 122 (6%)
today: 13 (1%)
future: 1674 (87%)
completed: 98 (73%)
postponed: 16 (12%)
cancelled: 6 (4%)
unreported: 15 (11%)
total: 1916
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	domain	dateGMT	tournament	timeZone	timeDisplay	location	facility	tv	radio	links
 C-USA	 66434	2022-02-26	 3:00pm	M	  	MVSU 	at	  	USM  	 	   	 	 	d1     		2022-02-26T20:00Z		CT 	2:00 P.M.     	Hattiesburg, MS                                 				
   OVC	 32795	2022-02-26	 4:00pm	M	  	GASO 	at	  	BEL  	 	   	 	 	d1     		2022-02-26T21:00Z		   	3:00 P.M.     	Nashville, TN                                   				
  MAAC	 74440	2022-02-26	 4:00pm	M	  	NIA  	at	  	LAF  	 	   	 	 	d1     		2022-02-26T21:00Z		ET 	4:00 P.M.     	Easton, PA                                      				
  Ptrt	116116	2022-02-26	 4:30pm	M	  	ARMY 	at	  	CAL  	 	   	 	 	d1     		2022-02-26T21:30Z		ET 	4:30 P.M.     	Berkeley, CA                                    				
   OVC	 32622	2022-02-26	 5:00pm	M	  	BELL 	vs	  	EIU  	 	   	N	 	d1     		2022-02-26T22:00Z		CT 	4:00 P.M.     	West Lafayette, IN                              				
  Smmt	 58143	2022-02-26	 5:00pm	M	  	MTST 	vs	  	OMAHA	 	   	N	 	d1     		2022-02-26T22:00Z		CT 	4:00 P.M.     	Grand Forks, ND                                 				
   ACC	 76395	2022-02-26	 5:00pm	M	  	XAV  	at	  	LOU  	 	   	 	 	d1     		2022-02-26T22:00Z		ET 	5:00 P.M.     	LOUISVILLE, KY                                  				[Live Stats](http://sidearmstats.com/louisville/mten/xlive.htm)
 BgSky	 48363	2022-02-26	 6:00pm	M	  	GCU  	at	  	NAU  	 	   	 	 	d1     		2022-02-26T23:00Z		MST	4:00 p.m. MST 	Flagstaff, AZ                                   				
  Hrzn	 39199	2022-02-26	 6:00pm	M	  	LTECH	at	  	CLEV 	 	   	 	 	naia/d1		2022-02-26T23:00Z		   	6:00 P.M.     	Cleveland, OH                                   				
 BgSky	 48322	2022-02-26	 6:00pm	M	  	MTST 	vs	  	OMAHA	 	   	N	 	d1     		2022-02-26T23:00Z		MT 	4:00 p.m. MT  	Grand Forks, ND                                 				
 BgSky	 48265	2022-02-26	 6:00pm	M	  	WHITM	at	  	IDAHO	 	   	 	 	d3/d1  		2022-02-26T23:00Z		PT 	3:00 p.m. PT  	Lewiston, ID                                    				
  MAAC	 74459	2022-02-26	 6:45pm	M	  	BING 	at	  	QUIN 	 	   	 	 	d1     		2022-02-26T23:45Z		ET 	6:45 P.M.     	North Haven, CT                                 				
 BgSky	 48414	2022-02-26	 7:00pm	M	  	WEBER	at	  	UTAH 	 	   	 	 	d1     		2022-02-27T00:00Z		MT 	5:00 p.m. MT  	Salt Lake City, UT                              				
  MAAC	 74380	2022-02-26	 8:00pm	M	  	MONM 	at	  	TEM  	 	   	 	 	d1     		2022-02-27T01:00Z		ET 	8:00 P.M.     	Philadelphia, PA                                				
  Bg12	156101	2022-02-27	 2:00pm	M	 2	BAY  	at	24	OKLA 	 	   	 	 	d1     		2022-02-27T19:00Z		CT 	1:00 P.M.     	Norman, OK                                      				
   SCn	106149	2022-02-27	 2:30pm	M	  	MER  	at	 7	UGA  	 	   	 	 	d1     		2022-02-27T19:30Z		   	2:30 P.M.     	Athens, GA                                      				
 Amrcn	 35860	2022-02-27	 1:00pm	M	14	UCF  	at	  	ARK  	 	   	 	 	d1     		2022-02-27T18:00Z		   	12:00 P.M.    	Fayetteville, AR                                				
 Amrcn	 35885	2022-02-27	 3:00pm	M	  	SMU  	at	19	A&M  	 	   	 	 	d1     		2022-02-27T20:00Z		   	2:00 P.M.     	College Station, TX                             				
   Ivy	 54774	2022-02-27	 1:00pm	M	  	NW   	at	20	HARV 	 	   	 	 	d1     		2022-02-27T18:00Z		ET 	1:00 P.M.     	Cambridge, Mass.                                				
  SWAC	 37366	2022-02-27	 5:00pm	M	  	JKST 	at	21	MSST 	 	   	 	 	d1     		2022-02-27T22:00Z		CT 	4:00 P.M.     	Starkville, Miss.                               				
   ACC	 76470	2022-02-27	       	M	  	BC   	at	  	NCST 	 	   	 	C	d1     		                 		   	              	Raleigh, NC                                     				
  Ptrt	116154	2022-02-27	    TBA	M	  	BU   	at	  	PENN 	 	   	 	 	d1     		                 		ET 	TBA           	Philadelphia, PA                                				
  Ptrt	116223	2022-02-27	    TBA	M	  	COLG 	at	  	ROCH 	 	   	 	 	d1/d3  		                 		ET 	TBA           	Rochester, NY                                   				
   Ivy	 54677	2022-02-27	    TBA	M	  	COR  	vs	  	VANDY	 	   	N	 	d1     		                 		ET 	TBA           	Cambridge, MA                                   				
   SCn	106120	2022-02-27	    TBA	M	  	FUR  	at	  	RICH 	 	   	 	 	d1     		                 		   	TBA           	Richmond, VA                                    				
  Smmt	 57296	2022-02-27	    TBA	M	  	ORU  	at	  	ARK  	 	   	 	 	d1     		                 		CT 	TBA           	Fayetteville, AR                                				
  MAAC	 72310	2022-02-27	    TBA	M	  	SIEN 	at	  	LAF  	 	   	 	 	d1     		                 		ET 	TBA           	Easton, PA                                      				
 Amrcn	 35939	2022-02-27	       	M	  	TULSA	at	  	TTU  	 	   	 	 	d1     		                 		   	              	Lubbock, TX                                     				
  Bg12	155019	2022-02-27	    TBA	M	  	TULSA	at	  	TTU  	 	   	 	 	d1     		                 		CT 	TBA           	Lubbock, TX                                     				
 C-USA	 66460	2022-02-27	    TBA	M	  	UAB  	at	  	GAST 	 	   	 	 	d1     		                 		CT 	TBA           	Atlanta, GA                                     				
  Smmt	 58443	2022-02-27	All Day	M	  	WICH 	at	  	DRAKE	 	   	 	 	d1     		                 		CT 	All Day       	Des Moines, IA                                  				
   Ivy	 54628	2022-02-27	10:00am	M	  	BROWN	at	  	W&M  	 	   	 	 	d1     		2022-02-27T15:00Z		ET 	10:00 A.M.    	Williamsburg, VA                                				
   Ivy	 54800	2022-02-27	10:00am	M	  	BU   	at	  	PENN 	 	   	 	 	d1     		2022-02-27T15:00Z		ET 	10:00 A.M.    	                                                				
 C-USA	 66379	2022-02-27	10:00am	M	  	VT   	at	  	ODU  	 	   	 	 	d1     		2022-02-27T15:00Z		ET 	10:00 A.M.    	Norfolk, VA                                     				
 BgSth	 94419	2022-02-27	10:30am	M	  	JCSU 	at	  	NCAT 	 	   	 	 	d2/d1  		2022-02-27T15:30Z		ET 	10:30 A.M.    	Greensboro, NC                                  				
  MAAC	 74441	2022-02-27	11:00am	M	  	NIA  	at	  	HOBWS	 	   	 	 	d1/d3  		2022-02-27T16:00Z		ET 	11:00 A.M.    	Geneva, NY                                      				
  Smmt	 57269	2022-02-27	11:00am	M	  	OMAHA	at	  	UND  	 	   	 	C	d1     		2022-02-27T16:00Z		CT 	10:00 A.M.    	Grand Forks, ND                                 				
   ACC	 76289	2022-02-27	11:00am	M	  	VT   	at	  	ODU  	 	   	 	 	d1     		2022-02-27T16:00Z		ET 	11:00 A.M.    	Norfolk, VA                                     				
   ACC	 75593	2022-02-27	12:00pm	M	  	BC   	at	  	NCST 	 	   	 	C	d1     		2022-02-27T17:00Z		ET 	12:00 P.M.    	Raleigh, NC                                     				
  Ptrt	116181	2022-02-27	12:00pm	M	  	BUCK 	vs	  	DEL  	 	   	N	 	d1     		2022-02-27T17:00Z		ET 	12:00 P.M.    	Elkton, MD                                      				
   SCn	106089	2022-02-27	12:00pm	M	  	ETSU 	at	  	SAM  	 	   	 	C	d1     		2022-02-27T17:00Z		   	12:00 P.M.    	Birmingham, AL                                  				
   SCn	106297	2022-02-27	12:00pm	M	  	PRES 	at	  	CHAT 	 	   	 	 	d1     		2022-02-27T17:00Z		   	12:00 P.M.    	Chattanooga, TN                                 				
 BgSth	 94358	2022-02-27	12:30pm	M	  	HAMP 	at	  	GWEBB	 	   	 	C	d1     		2022-02-27T17:30Z		ET 	12:30 P.M.    	Boiling Springs, NC                             				
 BgSky	 48388	2022-02-27	 1:00pm	M	  	MONT 	at	  	PRST 	 	   	 	C	d1     		2022-02-27T18:00Z		PT 	10:00 a.m. PT 	Beaverton, OR                                   				
  Ptrt	116296	2022-02-27	 1:00pm	M	  	NAVY 	at	  	DUQ  	 	   	 	 	d1     		2022-02-27T18:00Z		ET 	1:00 P.M.     	Pittsburgh, PA                                  				
  Ptrt	116267	2022-02-27	 1:00pm	M	  	NORF 	at	  	LOY  	 	   	 	 	d1     		2022-02-27T18:00Z		ET 	1:00 P.M.     	Baltimore, MD                                   				
 BgSth	 94420	2022-02-27	 1:00pm	M	  	SHAW 	at	  	NCAT 	 	   	 	 	d2/d1  		2022-02-27T18:00Z		ET 	1:00 P.M.     	Greensboro, NC                                  				
  Ptrt	116237	2022-02-27	 1:00pm	M	  	SIEN 	at	  	LAF  	 	   	 	 	d1     		2022-02-27T18:00Z		ET 	1:00 P.M.     	                                                				
 Amrcn	 35962	2022-02-27	 1:00pm	M	  	WICH 	at	  	DRAKE	 	   	 	 	d1     		2022-02-27T18:00Z		   	12:00 P.M.    	Des Moines, IA                                  				
   SCn	106175	2022-02-27	 2:00pm	M	  	DAV  	at	  	UNCG 	 	   	 	 	d1     		2022-02-27T19:00Z		   	2:00 P.M.     	Greensboro, NC                                  				
 BgSth	 94525	2022-02-27	 2:00pm	M	  	SCST 	at	  	UNCA 	 	   	 	 	d1     		2022-02-27T19:00Z		ET 	2:00 P.M.     	Asheville, NC                                   				
  Ptrt	116298	2022-02-27	 3:00pm	M	  	NAVY 	at	  	FORD 	 	   	 	 	d1     		2022-02-27T20:00Z		ET 	3:00 P.M.     	New York, NY                                    				
  Smmt	 57223	2022-02-27	 3:15pm	M	  	ILST 	at	  	DEP  	 	   	 	 	d1     		2022-02-27T20:15Z		CT 	2:15 P.M.     	Chicago, IL                                     				
  Ptrt	116118	2022-02-27	 4:00pm	M	  	ARMY 	at	  	SF   	 	   	 	 	d1     		2022-02-27T21:00Z		ET 	4:00 P.M.     	San Francisco, CA                               				
   ACC	 76389	2022-02-27	 4:00pm	M	  	ELON 	at	  	NCST 	 	   	 	 	d1     		2022-02-27T21:00Z		ET 	4:00 P.M.     	Raleigh, NC                                     				
 BgSky	 48464	2022-02-27	 4:00pm	M	  	SACST	at	  	PAC  	 	   	 	 	d1     		2022-02-27T21:00Z		   	2:00 p.m.     	Stockton, CA                                    				
  MAAC	 74290	2022-02-27	 5:00pm	M	  	WAG  	at	  	FAIR 	 	   	 	 	d1     		2022-02-27T22:00Z		ET 	5:00 P.M.     	Trumbull, CT                                    				
  MAAC	 74461	2022-02-27	 6:00pm	M	  	SHU  	at	  	QUIN 	 	   	 	 	d1     		2022-02-27T23:00Z		ET 	6:00 P.M.     	North Haven, CT                                 				
  Hrzn	 38784	2022-02-27	 6:00pm	M	  	UIC  	at	  	ND   	 	   	 	 	d1     		2022-02-27T23:00Z		CT 	5:00 P.M.     	South Bend, IN                                  				
   SCn	106176	2022-02-28	 2:00pm	M	  	DAV  	at	  	UNCG 	 	   	 	 	d1     		2022-02-28T19:00Z		   	2:00 P.M.     	Greensboro, NC                                  				
   SCn	106121	2022-03-01	 1:00pm	M	  	FUR  	at	 1	TENN 	 	   	 	 	d1     		2022-03-01T18:00Z		   	1:00 P.M.     	Knoxville, TN                                   				
  Bg12	154976	2022-03-01	 2:30pm	M	 5	TEX  	at	 7	UGA  	 	   	 	 	d1     		2022-03-01T19:30Z		CT 	1:30 P.M.     	Athens, GA                                      				
   ACC	 76327	2022-03-01	 3:00pm	M	12	SCAR 	at	  	NCST 	 	   	 	 	d1     		2022-03-01T20:00Z		ET 	3:00 P.M.     	Raleigh, NC                                     				
 BgSth	 94359	2022-03-01	 2:00pm	M	  	GWEBB	at	  	SCST 	 	   	 	 	d1     		2022-03-01T19:00Z		ET 	2:00 P.M.     	Orangeburg, SC                                  				
 BgSth	 94421	2022-03-01	 2:30pm	M	  	NCAT 	at	  	BAC  	 	   	 	 	d1/d2  		2022-03-01T19:30Z		ET 	2:30 P.M.     	Belmont, NC                                     				
  Bg12	154957	2022-03-02	    TBA	M	17	MICH 	at	 3	TCU  	 	   	 	 	d1     		                 		CT 	TBA           	Fort Worth, TX                                  				
 C-USA	 66490	2022-03-02	    TBA	M	  	A&MCC	at	  	UTSA 	 	   	 	 	d1     		                 		CT 	TBA           	San Antonio, TX                                 				
  SWAC	 37396	2022-03-02	12:00pm	M	  	PVA&M	at	  	IWORD	 	   	 	 	d1     		2022-03-02T17:00Z		CT 	11:00 A.M.    	San Antonio, TX                                 				
  MEAC	 61927	2022-03-02	 1:00pm	M	  	LU   	at	  	NORF 	 	   	 	 	d1     		2022-03-02T18:00Z		   	1:00 P.M.     	Norfolk, VA                                     				
Sthlnd	 41482	2022-03-02	 2:00pm	M	  	A&MCC	at	  	UTSA 	 	   	 	 	d1     		2022-03-02T19:00Z		CT 	1:00 P.M.     	San Antonio, TX                                 				
 Amrcn	 35986	2022-03-02	 2:30pm	M	  	SALA 	at	  	USF  	 	   	 	 	d1     		2022-03-02T19:30Z		   	1:30 P.M.     	Tampa, FL                                       				
 C-USA	 66463	2022-03-02	 3:00pm	M	  	UNA  	at	  	UAB  	 	   	 	 	d1     		2022-03-02T20:00Z		CT 	2:00 P.M.     	Birmingham, AL                                  				
  Ptrt	116119	2022-03-02	 3:30pm	M	  	MONM 	at	  	ARMY 	 	   	 	 	d1     		2022-03-02T20:30Z		ET 	3:30 P.M.     	West Point, NY                                  				
  Ptrt	116120	2022-03-02	 6:00pm	M	  	SFC  	at	  	ARMY 	 	   	 	 	d1     		2022-03-02T23:00Z		ET 	6:00 P.M.     	West Point, NY                                  				
 C-USA	 66300	2022-03-03	10:00am	M	  	SJU  	at	  	FAU  	 	   	 	 	d1     		2022-03-03T15:00Z		ET 	10:00 A.M.    	Boca Raton, FL                                  				
  Hrzn	 39200	2022-03-03	10:00am	M	  	TOL  	at	  	CLEV 	 	   	 	 	d1     		2022-03-03T15:00Z		   	10:00 A.M.    	Cleveland, OH                                   				
 Amrcn	 35886	2022-03-03	12:00pm	M	  	SMU  	at	  	UNLV 	 	   	 	 	d1     		2022-03-03T17:00Z		   	11:00 A.M.    	San Diego, CA                                   				
  Smmt	 58144	2022-03-03	 2:00pm	M	  	OMAHA	at	  	WICH 	 	   	 	 	d1     		2022-03-03T19:00Z		CT 	1:00 P.M.     	Wichita, KS                                     				
 Amrcn	 35963	2022-03-03	 3:00pm	M	  	OMAHA	at	  	WICH 	 	   	 	 	d1     		2022-03-03T20:00Z		   	2:00 P.M.     	Wichita, KS                                     				[Live Stats](http://statb.us/c/aac/381125)
   SCn	106177	2022-03-03	 3:00pm	M	  	UNCG 	at	  	RAD  	 	   	 	 	d1     		2022-03-03T20:00Z		   	3:00 P.M.     	Radford, VA                                     				
  Hrzn	 39201	2022-03-03	 6:00pm	M	  	HC   	at	  	CLEV 	 	   	 	 	d1     		2022-03-03T23:00Z		   	6:00 P.M.     	Cleveland, OH                                   				
  Bg12	154892	2022-03-04	 7:00pm	M	 2	BAY  	at	23	ILL  	 	   	 	 	d1     		2022-03-05T00:00Z		CT 	6:00 P.M.     	Urbana-Champaign, IL                            				
   ACC	 75595	2022-03-04	 3:00pm	M	 7	UVA  	at	  	DUKE 	 	   	 	C	d1     		2022-03-04T20:00Z		ET 	3:00 P.M.     	Durham, NC                                      				
   ACC	 75640	2022-03-04	 3:00pm	M	 7	UVA  	at	13	UNC  	 	   	 	C	d1     		2022-03-04T20:00Z		ET 	3:00 P.M.     	Chapel Hill, NC                                 				
   ACC	 75597	2022-03-04	 3:00pm	M	10	WAKE 	at	  	MIA  	 	   	 	C	d1     		2022-03-04T20:00Z		   	3:00 P.M.     	Coral Gables, FL                                				
   ACC	 75605	2022-03-04	 3:00pm	M	  	VT   	at	13	UNC  	 	   	 	C	d1     		2022-03-04T20:00Z		ET 	3:00 P.M.     	Chapel Hill, NC                                 				[Video](https://web.playsight.com/facility/university-of-north-carolina-unc-usa/home) [Live Stats](http://www.statbroadcast.com/events/statmonitr.php?gid=unc)
  Bg12	156102	2022-03-04	    TBA	M	24	OKLA 	at	14	ARIZ 	 	   	 	 	d1     		                 		CT 	TBA           	Tucson, AZ                                      				
 Amrcn	 35861	2022-03-04	 2:00pm	M	  	FGCU 	at	14	UCF  	 	   	 	 	d1     		2022-03-04T19:00Z		   	1:00 P.M.     	Orlando, FL                                     				
Sthlnd	 41403	2022-03-04	12:00pm	M	  	IWORD	at	19	A&M  	 	   	 	 	d1     		2022-03-04T17:00Z		CT 	11:00 A.M.    	College Station, TX                             				
   SCn	106479	2022-03-04	    TBA	M	  	AGSTA	at	  	CIT  	 	   	 	 	d2/d1  		                 		   	TBA           	Charleston, SC                                  				
   OVC	 32623	2022-03-04	    TBA	M	  	EIU  	at	  	XAV  	 	   	 	 	d1     		                 		CT 	TBA           	Cincinnati, OH                                  				
   ACC	 75603	2022-03-04	    TBA	M	  	NCST 	at	  	FSU  	 	   	 	C	d1     		                 		   	TBA           	Tallahassee, FL                                 				
  Smmt	 58145	2022-03-04	    TBA	M	  	OMAHA	at	  	OKST 	 	   	 	 	d1     		                 		CT 	TBA           	Stillwater, OK                                  				
  Smmt	 57272	2022-03-04	    TBA	M	  	UND  	at	  	ORU  	 	   	 	C	d1     		                 		   	TBA           	Tulsa, OK                                       				
   OVC	 32796	2022-03-04	 1:00pm	M	  	CUMBD	at	  	BEL  	 	   	 	 	naia/d1		2022-03-04T18:00Z		   	12:00 P.M.    	Nashville, TN                                   				
 C-USA	 66260	2022-03-04	 1:00pm	M	  	LIB  	at	  	CHAR 	 	   	 	 	d1     		2022-03-04T18:00Z		ET 	1:00 P.M.     	Charlotte, NC                                   				
Sthlnd	 41483	2022-03-04	 2:00pm	M	  	A&MCC	at	  	UTA  	 	   	 	 	d1     		2022-03-04T19:00Z		CT 	1:00 P.M.     	Arlington, TX                                   				
   SCn	106298	2022-03-04	 2:00pm	M	  	CHAT 	at	  	UAB  	 	   	 	 	d1     		2022-03-04T19:00Z		   	2:00 P.M.     	Birmingham, AL                                  				
 BgSky	 48323	2022-03-04	 2:00pm	M	  	MTST 	at	  	BOISE	 	   	 	 	d1     		2022-03-04T19:00Z		MT 	12:00 p.m. MT 	Boise, ID                                       				
   SCn	106178	2022-03-04	 2:00pm	M	  	TNTC 	vs	  	UNCG 	 	   	N	 	d1     		2022-03-04T19:00Z		   	2:00 P.M.     	Radford, VA                                     				
 BgSth	 94360	2022-03-04	 2:30pm	M	  	PRES 	at	  	GWEBB	 	   	 	C	d1     		2022-03-04T19:30Z		ET 	2:30 P.M.     	Boiling Springs, NC                             				
   SCn	106090	2022-03-04	 2:30pm	M	  	WOF  	at	  	ETSU 	 	   	 	C	d1     		2022-03-04T19:30Z		   	2:30 P.M.     	Johnson City, TN                                				
 C-USA	 66455	2022-03-04	 3:00pm	M	  	CHAT 	at	  	UAB  	 	   	 	 	d1     		2022-03-04T20:00Z		CT 	2:00 P.M.     	Birmingham, AL                                  				
  MEAC	 61945	2022-03-04	 3:00pm	M	  	HAMP 	at	  	NCCU 	 	   	 	 	d1     		2022-03-04T20:00Z		   	3:00 P.M.     	Durham, NC                                      				
  SWAC	 37338	2022-03-04	 3:00pm	M	  	JKST 	at	  	ALCN 	 	   	 	C	d1     		2022-03-04T20:00Z		CT 	2:00 P.M.     	Vicksburg, MS                                   				
  SWAC	 37321	2022-03-04	 4:00pm	M	  	ALST 	at	  	GAST 	 	   	 	 	d1     		2022-03-04T21:00Z		CT 	3:00 P.M.     	Atlanta, GA                                     				
  MAAC	 74442	2022-03-04	 4:00pm	M	  	FORD 	vs	  	NIA  	 	   	N	 	d1     		2022-03-04T21:00Z		ET 	4:00 P.M.     	Olean, NY                                       				
   ACC	 75599	2022-03-04	 4:00pm	M	  	GT   	at	  	ND   	 	   	 	C	d1     		2022-03-04T21:00Z		   	4:00 P.M.     	Notre Dame, IN                                  				
 BgSky	 48474	2022-03-04	 4:00pm	M	  	PRST 	at	  	SACST	 	   	 	C	d1     		2022-03-04T21:00Z		   	2:00 p.m.     	Sacramento, CA                                  				
   ACC	 75601	2022-03-04	 5:00pm	M	  	CLEM 	at	  	LOU  	 	   	 	C	d1     		2022-03-04T22:00Z		ET 	5:00 P.M.     	LOUISVILLE, KY                                  				[Live Stats](http://sidearmstats.com/louisville/mten/xlive.htm)
  Smmt	 57229	2022-03-04	 6:00pm	M	  	ILST 	at	  	IND  	 	   	 	 	d1     		2022-03-04T23:00Z		CT 	5:00 P.M.     	Bloomington, IN                                 				
 BgSky	 48444	2022-03-04	 7:00pm	M	  	IDST 	vs	  	PAC  	 	   	N	 	d1     		2022-03-05T00:00Z		MT 	5:00 p.m. MT  	Boise, ID                                       				
  Bg12	154935	2022-03-04	 7:00pm	M	  	OMAHA	at	  	OKST 	 	   	 	 	d1     		2022-03-05T00:00Z		CT 	6:00 P.M.     	Stillwater, Okla.                               				
 Amrcn	 35862	2022-03-05	 6:00pm	M	17	MICH 	at	14	UCF  	 	   	 	 	d1     		2022-03-05T23:00Z		   	5:00 P.M.     	Orlando, FL                                     				
  Hrzn	 38798	2022-03-05	 2:00pm	M	  	UIC  	at	23	ILL  	 	   	 	 	d1     		2022-03-05T19:00Z		CT 	1:00 P.M.     	Urbana-Champaign, IL                            				
  SWAC	 37297	2022-03-05	    TBA	M	  	ALA&M	at	  	UAB  	 	   	 	 	d1     		                 		CT 	TBA           	Birmingham, AL                                  				
 BgSth	 94382	2022-03-05	    TBA	M	  	ASH  	vs	  	LU   	 	   	N	 	d2/d1  		                 		ET 	TBA           	Blacksburg, VA                                  				
   Ivy	 54891	2022-03-05	    TBA	M	  	BRY  	at	  	YALE 	 	   	 	 	d1     		                 		ET 	TBA           	New Haven, CT                                   				
  MEAC	 61393	2022-03-05	    TBA	M	  	COPP 	at	  	GMU  	 	   	 	 	d1     		                 		ET 	TBA           	Fairfax, VA                                     				
   SCn	106480	2022-03-05	    TBA	M	  	EFSC 	at	  	CIT  	 	   	 	 	juco/d1		                 		   	TBA           	Charleston, SC                                  				
  Ptrt	116238	2022-03-05	    TBA	M	  	LAF  	at	  	JOES 	 	   	 	 	d1     		                 		ET 	TBA           	Philadelphia, PA                                				
  MAAC	 74291	2022-03-05	    TBA	M	  	MRMK 	at	  	FAIR 	 	   	 	 	d1     		                 		ET 	TBA           	Fairfield, CT                                   				
   Ivy	 54643	2022-03-05	    TBA	M	  	PSU  	at	  	CLMB 	 	   	 	 	d1     		                 		ET 	TBA           	New York, NY                                    				
  Hrzn	 38719	2022-03-05	    TBA	M	  	SLU  	at	  	IUPUI	 	   	 	 	d1     		                 		ET 	TBA           	Indianapolis, IN                                				
 C-USA	 66491	2022-03-05	All Day	M	  	UTSA 	at	  	ABCHR	 	   	 	 	d1     		                 		CT 	All Day       	Abilene, TX                                     				
 BgSth	 94325	2022-03-05	10:00am	M	  	HAMP 	at	  	CAMP 	 	   	 	C	d1     		2022-03-05T15:00Z		ET 	10:00 A.M.    	Buies Creek, NC                                 				
   Ivy	 54839	2022-03-05	10:30am	M	  	TEM  	at	  	PRIN 	 	   	 	 	d1     		2022-03-05T15:30Z		ET 	10:30 A.M.    	Princeton, NJ                                   				
  Ptrt	116182	2022-03-05	11:00am	M	  	BUCK 	at	  	DART 	 	   	 	 	d1     		2022-03-05T16:00Z		ET 	11:00 A.M.    	Hanover, NH                                     				
   OVC	 32819	2022-03-05	11:00am	M	  	TNTC 	at	  	RAD  	 	   	 	 	d1     		2022-03-05T16:00Z		   	10:00 A.M.    	Radford, VA                                     				
 Amrcn	 36724	2022-03-05	11:30am	M	  	TEM  	at	  	PRIN 	 	   	 	 	d1     		2022-03-05T16:30Z		   	10:30 A.M.    	Princeton, NJ                                   				
 C-USA	 66268	2022-03-05	12:00pm	M	  	DEP  	at	  	CHAR 	 	   	 	 	d1     		2022-03-05T17:00Z		ET 	12:00 P.M.    	Charlotte, NC                                   				
Sthlnd	 41451	2022-03-05	12:00pm	M	  	NICH 	at	  	LAMAR	 	   	 	 	d1     		2022-03-05T17:00Z		CT 	11:00 A.M.    	Beaumont, TX                                    				
 C-USA	 66435	2022-03-05	12:00pm	M	  	USM  	at	  	TROY 	 	   	 	 	d1     		2022-03-05T17:00Z		CT 	11:00 A.M.    	Troy, AL                                        				
  Bg12	155010	2022-03-05	12:00pm	M	  	WICH 	at	  	TTU  	 	   	 	 	d1     		2022-03-05T17:00Z		CT 	11:00 A.M.    	Lubbock, TX                                     				
  Ptrt	116295	2022-03-05	 1:00pm	M	  	DREX 	at	  	NAVY 	 	   	 	 	d1     		2022-03-05T18:00Z		ET 	1:00 P.M.     	Annapolis, Md. (TFTC)                           				
  MEAC	 61443	2022-03-05	 1:00pm	M	  	GTWN 	at	  	MORG 	 	   	 	 	d1     		2022-03-05T18:00Z		   	1:00 P.M.     	Baltimore, MD                                   				
 BgSky	 48324	2022-03-05	 1:00pm	M	  	MTST 	vs	  	PAC  	 	   	N	 	d1     		2022-03-05T18:00Z		MT 	11:00 a.m. MT 	Boise, ID                                       				
  Ptrt	116314	2022-03-05	 1:00pm	M	  	NAVY 	at	  	NJIT 	 	   	 	 	d1     		2022-03-05T18:00Z		ET 	1:00 P.M.     	Newark, NJ                                      				
 Amrcn	 35964	2022-03-05	 1:00pm	M	  	WICH 	at	  	TTU  	 	   	 	 	d1     		2022-03-05T18:00Z		   	12:00 P.M.    	Lubbock, TX                                     				[Live Stats](http://statb.us/c/aac/382436)
 C-USA	 66448	2022-03-05	 2:00pm	M	  	ALA&M	at	  	UAB  	 	   	 	 	d1     		2022-03-05T19:00Z		CT 	1:00 P.M.     	Birmingham, AL                                  				
   SCn	106122	2022-03-05	 2:00pm	M	  	ELON 	at	  	FUR  	 	   	 	 	d1     		2022-03-05T19:00Z		ET 	2:00 P.M.     	Greenville, SC                                  				
   SCn	106092	2022-03-05	 2:00pm	M	  	ETSU 	at	  	UNCA 	 	   	 	 	d1     		2022-03-05T19:00Z		   	2:00 P.M.     	Asheville, NC                                   				
   Ivy	 54821	2022-03-05	 3:00pm	M	  	BUFF 	at	  	PRIN 	 	   	 	 	d1     		2022-03-05T20:00Z		ET 	3:00 P.M.     	Princeton, NJ                                   				
 Amrcn	 35887	2022-03-05	 3:00pm	M	  	SMU  	at	  	USD  	 	   	 	 	d1     		2022-03-05T20:00Z		   	2:00 P.M.     	San Diego, CA                                   				
   OVC	 32624	2022-03-05	 4:00pm	M	  	EIU  	at	  	DAY  	 	   	 	 	d1     		2022-03-05T21:00Z		CT 	3:00 P.M.     	Dayton, OH                                      				
 BgSky	 48445	2022-03-05	 6:00pm	M	  	IDST 	at	  	BOISE	 	   	 	 	d1     		2022-03-05T23:00Z		MT 	4:00 p.m. MT  	Boise, ID                                       				
  MAAC	 74443	2022-03-05	 7:30pm	M	  	SIEN 	at	  	NIA  	 	   	 	 	d1     		2022-03-06T00:30Z		ET 	7:30 P.M.     	Orchard Park, NY                                				
  Bg12	154950	2022-03-06	    TBA	M	 3	TCU  	at	23	ILL  	 	   	 	 	d1     		                 		CT 	TBA           	Urbana-Champaign, IL                            				
   ACC	 76441	2022-03-06	11:00am	M	 7	UVA  	at	13	UNC  	 	   	 	C	d1     		2022-03-06T16:00Z		ET 	11:00 A.M.    	Chapel Hill                                     				[Video](https://web.playsight.com/facility/university-of-north-carolina-unc-usa/home) [Live Stats](http://www.statbroadcast.com/events/statmonitr.php?gid=unc)
   ACC	 75609	2022-03-06	 1:00pm	M	10	WAKE 	at	  	FSU  	 	   	 	C	d1     		2022-03-06T18:00Z		   	1:00 P.M.     	Tallahassee, FL                                 				
