---
season: 2021-22
division: d2
gender: men
description: composite schedule/scoreboard
updated: 2022-01-21
past: 102 (10%)
future: 918 (90%)
completed: 91 (89%)
postponed: 1 (1%)
unreported: 10 (10%)
sources:
  ITA: 541
  Conferences: 479
itaIds: 543
total: 1020
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	dateGMT	itaId	tournament	location	facility	links
  ITA	 91114	2022-02-12	 2:00pm	M		HAR                        	vs		MOVAL                      	 	   	N	 	d2/naia	2022-02-12T19:00Z	6dc4b6c2-0ba3-4efd-9af1-1905cecdc131				
  PBC	 59865	2022-02-12	 2:00pm	M		W AL                       	at		COL                        	 	   	 	 	d2     	2022-02-12T19:00Z	                                    		Columbus, GA		
  ITA	 52759	2022-02-12	 3:00pm	M		BAC                        	at		NCWES                      	 	   	 	 	d2/d3  	2022-02-12T20:00Z	4c3d43a3-f217-4acb-8d83-219f5fa19d61				
  ITA	 84848	2022-02-12	 3:00pm	M		MESA                       	at		AZCHR                      	 	   	 	 	d2/naia	2022-02-12T20:00Z	0bd3878a-a1cf-493b-9ab9-4a896b101a95				
  GSC	 59024	2022-02-12	 3:00pm	M		MON                        	vs		TUSK                       	 	   	N	 	d2     	2022-02-12T20:00Z	                                    		Montgomery, AL		
  ITA	 81161	2022-02-12	 4:00pm	M		TUSC                       	vs		YOUNG                      	 	   	N	 	d2     	2022-02-12T21:00Z	78965c78-86b7-4ecc-bfd7-653ecd4e31d8				
 GLVC	132465	2022-02-12	 4:30pm	M		ROSHL                      	at		USI                        	 	   	 	 	d3/d2  	2022-02-12T21:30Z	                                    		Evansville, IN		
  ITA	 82069	2022-02-12	 5:00pm	M		DAVEN                      	at		LTECH                      	 	   	 	 	d2/naia	2022-02-12T22:00Z	6f376acc-b42c-4299-ab94-9a8b4e50de4b				
  ITA	 98291	2022-02-12	 6:00pm	M		WNMU                       	at		OUAZ                       	 	   	 	 	d2/naia	2022-02-12T23:00Z	8921421c-1124-48e7-af41-9cf1b29973a1				
  ITA	 43790	2022-02-12	 7:30pm	M		INDI                       	vs		WUT                        	 	   	N	 	d2     	2022-02-13T00:30Z	6d583285-c92a-4a21-8537-fc2b2dcb2333				
  ITA	 33574	2022-02-12	10:00pm	M		CUI                        	at		HPU                        	 	   	 	C	d2     	2022-02-13T03:00Z	e7d00738-9f69-4b1d-8126-e053a36d9536				
G-MAC	 35469	2022-02-13	    TBA	M		FERR                       	at		TU                         	 	   	 	 	d2     	                 	                                    		Tiffin, OH		
G-MAC	 35360	2022-02-13	    TBA	M		PNW                        	at		HIL                        	 	   	 	 	d2     	                 	                                    		Hillsdale, MI		
 GLVC	132431	2022-02-13	    TBA	M		QU                         	at		SLU                        	 	   	 	 	d2/d1  	                 	                                    		Saint Louis, MO		
  ITA	 94257	2022-02-13	 9:00am	M		YOUNG                      	at		LMU                        	 	   	 	 	d2     	2022-02-13T14:00Z	a110ff7d-17d6-4028-9f85-c2268d15a870				
  GSC	 58971	2022-02-13	12:00pm	M		LEE                        	at		SPHC                       	 	   	 	 	d2     	2022-02-13T17:00Z	                                    		Mobile, AL		[Live Stats](https://twitter.com/LeeUTennisLive)
 GLVC	132250	2022-02-13	12:00pm	M		MOVAL                      	at		DRU                        	 	   	 	 	naia/d2	2022-02-13T17:00Z	                                    		Springfield, MO		
  ITA	 78264	2022-02-13	 1:00pm	M		CONV                       	at		ANDSC                      	 	   	 	 	d2     	2022-02-13T18:00Z	07f975fc-d5a0-45cf-b08b-11dda469c598				
 PSAC	111948	2022-02-13	 2:00pm	M		ASH                        	vs		EDIN                       	 	   	N	 	d2     	2022-02-13T19:00Z	                                    		Erie, PA		
  ITA	 61423	2022-02-13	 2:00pm	M		LRC                        	at		FMU                        	 	   	 	 	d2     	2022-02-13T19:00Z	e6c7a9f5-d35e-4eb5-bb5d-7efe24728948				
  ITA	 96566	2022-02-13	 3:00pm	M		WAL                        	vs		WSU                        	 	   	N	 	d2     	2022-02-13T20:00Z	1a356f54-affb-4297-8dee-aad946a8cec9				
 GLVC	132518	2022-02-13	 3:00pm	M		WUT                        	at		WJC                        	 	   	 	 	d2     	2022-02-13T20:00Z	                                    		Liberty, MO		
  ITA	 65058	2022-02-13	 4:00pm	M		SAU                        	at		CCCC                       	 	   	 	 	d2/juco	2022-02-13T21:00Z	e27b1776-914b-40eb-a4e0-974c3df4d11d				
 GLVC	132299	2022-02-13	 5:30pm	M		INDI                       	vs		SWB                        	 	   	N	 	d2     	2022-02-13T22:30Z	                                    		O'Fallon, IL		
  ITA	 76150	2022-02-14	 2:00pm	M		LYNN                       	at		BAR                        	 	   	 	C	d2     	2022-02-14T19:00Z	9a489390-da64-411d-a214-33f6b85e9692				
  ITA	 87850	2022-02-14	 4:00pm	M		HILO                       	at		HPU                        	 	   	 	C	d2     	2022-02-14T21:00Z	6e15d8de-4856-4067-aa77-d8080bcbdbed				
  PBC	 59900	2022-02-15	    TBA	M		COK                        	at		AGSTA                      	 	   	 	 	d2     	                 	                                    		Augusta, GA		
  GSC	 59046	2022-02-15	12:00pm	M		W AL                       	at		SHO                        	 	   	 	C	d2     	2022-02-15T17:00Z	                                    		Rome, GA		
   CC	 68269	2022-02-15	 2:00pm	M		CONV                       	at		LAN                        	 	   	 	 	d2     	2022-02-15T19:00Z	                                    		Greenwood, SC		
  ITA	 13992	2022-02-15	 2:30pm	M		NGC                        	at		WOF                        	 	   	 	 	d2/d1  	2022-02-15T19:30Z	35891abb-e614-4da0-9444-31a51b52ce0c				
  ITA	 89509	2022-02-15	 3:00pm	M		LEW                        	at		CHIC                       	 	   	 	 	d2/d1  	2022-02-15T20:00Z	b14b3897-b89b-4704-9984-26d560cda7e8				
 GLVC	132328	2022-02-15	 3:00pm	M		LEWIS                      	at		CHIC                       	 	   	 	 	d3/d1  	2022-02-15T20:00Z	                                    		Homewood, IL		
   CC	 68899	2022-02-15	 3:00pm	M		NCWES                      	at		MOL                        	 	   	 	 	d3/d2  	2022-02-15T20:00Z	                                    		Mount Olive, NC		[Video](https://conferencecarolinasdn.com/umo/) [Live Stats](https://umotrojans.com/sidearmstats/mbball/summary)
  PBC	 60674	2022-02-16	12:00pm	M		GCSU                       	at		MER                        	 	   	 	 	d2/d1  	2022-02-16T17:00Z	                                    		Macon, GA		
  PBC	 59922	2022-02-16	 3:00pm	M		FSC                        	at		FLAG                       	 	   	 	 	d2     	2022-02-16T20:00Z	                                    		St. Augustine, FL		
  ITA	 74178	2022-02-16	 4:00pm	M		BTHEL                      	at		EMP                        	 	   	 	 	naia/d2	2022-02-16T21:00Z	bbc8be57-7d7e-4db8-9c16-bb30fde10038				
  PBC	 60183	2022-02-17	 2:00pm	M		LAN                        	at		EMM                        	 	   	 	 	d2     	2022-02-17T19:00Z	                                    		Franklin Springs, GA		
  GSC	 59443	2022-02-17	 2:00pm	M		W AL                       	at		ALST                       	 	   	 	 	d2/d1  	2022-02-17T19:00Z	                                    		Montgomery, AL		
  PBC	 59975	2022-02-18	       	M		AGSTA                      	at		FLAG                       	 	   	 	C	d2     	                 	                                    		St. Augustine, FL		
  GSC	 59708	2022-02-18	    TBA	M		HILO                       	vs		UWF                        	 	   	N	 	d2     	                 	                                    		Indianapolis, IN		
 GLVC	132421	2022-02-18	    TBA	M		QU                         	at		MOBAP                      	 	   	 	 	d2/naia	                 	                                    		St. Louis, MO		
  ITA	 51567	2022-02-18	 9:00am	M		OUA                        	at		NEWM                       	 	   	 	C	d2     	2022-02-18T14:00Z	82fbf5db-8239-4d47-8415-67593312aff6				
  ITA	 79208	2022-02-18	 9:30am	M		MTU                        	at		LEW                        	 	   	 	 	d2     	2022-02-18T14:30Z	be00886c-dfdc-4464-a51b-8db56bb97522				
 GLVC	132330	2022-02-18	 9:30am	M		MTU                        	at		LEWIS                      	 	   	 	 	d2/d3  	2022-02-18T14:30Z	                                    		Plainfield, IL		
  ITA	  8444	2022-02-18	11:00am	M		HAR                        	vs		TXTYL                      	 	   	N	 	d2     	2022-02-18T16:00Z	65e933fa-f1c1-4783-a9c8-11e49a85fcaf				
  ITA	 97379	2022-02-18	12:00pm	M		WNMU                       	at		HSIMM                      	 	   	 	 	d2/d3  	2022-02-18T17:00Z	b75f6ff0-4d25-45a9-a83a-1505cc858b2d				
  ITA	 81694	2022-02-18	 1:00pm	M		ABRA                       	at		AGSTA                      	 	   	 	 	juco/d2	2022-02-18T18:00Z	83c87622-6fe4-41d5-826c-81664ca30a77				
  ITA	 22296	2022-02-18	 1:00pm	M		FMNT                       	at		NAVY                       	 	   	 	 	d2/d1  	2022-02-18T18:00Z	e2c8393b-e361-4f03-9b92-2a12af342476				
  ITA	 20648	2022-02-18	 1:00pm	M		UIS                        	at		PNW                        	 	   	 	 	d2     	2022-02-18T18:00Z	075c1448-4cd9-4b4c-be47-6dd7b5c871c9				
  GSC	 59672	2022-02-18	 1:00pm	M		VAL                        	at		EMBR                       	 	   	 	 	d2     	2022-02-18T18:00Z	                                    		Daytona Beach, FL		
 GLVC	132519	2022-02-18	 2:00pm	M		NWMO                       	at		WJC                        	 	   	 	 	d2     	2022-02-18T19:00Z	                                    		Liberty, MO		
  ITA	 21831	2022-02-18	 2:00pm	M		SMTX                       	at		CHRBR                      	 	   	 	 	d2     	2022-02-18T19:00Z	35f29717-6f95-425b-9aeb-5690c94c386a				
  ITA	 28638	2022-02-18	 2:00pm	M		WSU                        	at		FIND                       	 	   	 	 	d2     	2022-02-18T19:00Z	158e3fce-6ca3-42f2-a116-f7b3446546be				
  ITA	 90394	2022-02-18	 3:00pm	M		TUSK                       	at		HUNTC                      	 	   	 	 	d2/d3  	2022-02-18T20:00Z	33bf0309-c162-4c76-aa86-ef425b9a683a				
 GLVC	132366	2022-02-18	 3:00pm	M		UMSL                       	at		MCK                        	 	   	 	 	d2     	2022-02-18T20:00Z	                                    		Belleville, IL		
  GSC	 59444	2022-02-18	 3:00pm	M		W AL                       	at		JVST                       	 	   	 	 	d2/d1  	2022-02-18T20:00Z	                                    		Jacksonville, AL		
  GSC	 59436	2022-02-18	 3:30pm	M		SHO                        	at		RHDES                      	 	   	 	C	d2/d3  	2022-02-18T20:30Z	                                    		Memphis, TN		
  ITA	 69080	2022-02-18	 4:00pm	M		PLN                        	at		CMS                        	 	   	 	 	d2/d3  	2022-02-18T21:00Z	a432f385-ddec-419c-8c62-5fa10dd4ca29				
 GLVC	132475	2022-02-18	 4:30pm	M		PEAY                       	at		USI                        	 	   	 	 	d1/d2  	2022-02-18T21:30Z	                                    		Evansville, IN		
  ITA	 40007	2022-02-18	 5:00pm	M		ARC                        	at		FPU                        	 	   	 	 	juco/d2	2022-02-18T22:00Z	bd41a5c6-5c31-4067-b48f-8dad752f336e				
  ITA	 52847	2022-02-18	 5:00pm	M		WNMU                       	at		MCMUR                      	 	   	 	 	d2/d3  	2022-02-18T22:00Z	d0032986-8fdf-4793-af5f-0db060e89e8c				
  ITA	 30906	2022-02-18	 5:30pm	M		INDI                       	vs		LEO                        	 	   	N	 	d2     	2022-02-18T22:30Z	1ca68c43-cf21-409b-a0d1-e7ff63ea47ff				
  ITA	  9465	2022-02-18	 6:00pm	M		SALEM                      	at		MERCY                      	 	   	 	 	d2     	2022-02-18T23:00Z	2b5fae44-a088-4aff-b620-6a1ac2f5ad6b				
 GLVC	132251	2022-02-18	 9:00pm	M		MUSL                       	at		DRU                        	 	   	 	 	d2     	2022-02-19T02:00Z	                                    		Springfield, MO		
G-MAC	 35361	2022-02-19	    TBA	M		HIL                        	at		DAVEN                      	 	   	 	 	d2     	                 	                                    		Grand Rapids, MI		
  ITA	 99397	2022-02-19	12:00am	M		EDIN                       	vs		UC                         	 	   	N	 	d2     	2022-02-19T05:00Z	4265d313-5b7d-4ed1-a23e-d6fc0415dc33				
  ITA	 30425	2022-02-19	 7:00am	M		GVSU                       	at		WAL                        	 	   	 	 	d2     	2022-02-19T12:00Z	16a2fb1d-aa82-4f02-af85-848af54d6716				
  GSC	 59048	2022-02-19	 8:00am	M		SHO                        	at		CHRBR                      	 	   	 	C	d2     	2022-02-19T13:00Z	                                    		Memphis, TN		
  ITA	 86826	2022-02-19	10:00am	M		SHO                        	vs		SMTX                       	 	   	N	 	d2     	2022-02-19T15:00Z	0394636c-ee45-4224-8475-d98a30e01fbd				
  LSC	 98933	2022-02-19	10:00am	M		SMTX                       	at		RHDES                      	 	   	 	 	d2/d3  	2022-02-19T15:00Z	                                    		Memphis, TN		
  ITA	 74404	2022-02-19	11:00am	M		MTU                        	at		UIS                        	 	   	 	 	d2     	2022-02-19T16:00Z	0e506639-d6df-4654-b80d-4439f5aac207				
  ITA	 11770	2022-02-19	12:00pm	M		DBAP                       	vs		HAR                        	 	   	N	 	d2     	2022-02-19T17:00Z	5dcc0275-925a-464e-9b9b-324b4ece423d				
  ITA	 93452	2022-02-19	12:00pm	M		LOC                        	at		COLG                       	 	   	 	 	d2/d1  	2022-02-19T17:00Z	84d12fbf-a4b2-4ba2-be95-169c9727f7e8				
  ITA	  3760	2022-02-19	12:00pm	M		WNMU                       	at		HOWPN                      	 	   	 	 	d2/d3  	2022-02-19T17:00Z	46c79b93-6e7e-4c07-a5fb-720f2972daec				
   CC	 73080	2022-02-19	 1:00pm	M		SWU                        	at		MARS                       	 	   	 	 	d2     	2022-02-19T18:00Z	                                    		Mars Hill, NC		
  ITA	 72444	2022-02-19	 2:00pm	M		ANDSC                      	at		YOUNG                      	 	   	 	 	d2     	2022-02-19T19:00Z	194880d9-184a-40cd-b2df-f2b7c13e88b5				
  ITA	 26303	2022-02-19	 2:00pm	M		CAT                        	at		FMU                        	 	   	 	 	d2     	2022-02-19T19:00Z	397fba9b-0b3a-4196-b7a6-c56630c47f36				
  ITA	 14898	2022-02-19	 2:00pm	M		FLAG                       	at		ROL                        	 	   	 	 	d2     	2022-02-19T19:00Z	21f1e81c-288d-481c-a960-55d7e594b0af				
  PBC	 60675	2022-02-19	 2:00pm	M		GCSU                       	at		NGC                        	 	   	 	 	d2     	2022-02-19T19:00Z	                                    		Tigerville, SC		
  ITA	 50870	2022-02-19	 2:00pm	M		HSIMM                      	at		SMTX                       	 	   	 	 	d3/d2  	2022-02-19T19:00Z	cded1753-908f-488e-9ffb-9f4f6f1dbb89				
 GLVC	132325	2022-02-19	 2:00pm	M		LEWIS                      	at		CHICG                      	 	   	 	 	d3     	2022-02-19T19:00Z	                                    		Chicago, IL		
  ITA	 38965	2022-02-19	 2:00pm	M		PRES                       	at		BAC                        	 	   	 	 	d1/d2  	2022-02-19T19:00Z	93127107-9bde-4487-a2e6-e9648e34a717				
  ITA	 68772	2022-02-19	 2:00pm	M		SWB                        	at		FSMTH                      	 	   	 	 	d2     	2022-02-19T19:00Z	5dd58602-41fe-4e3d-b7e9-5e703a6b5bb9				
  ITA	 83700	2022-02-19	 2:30pm	M		MESA                       	at		IDST                       	 	   	 	 	d2/d1  	2022-02-19T19:30Z	667fe595-43e1-42b6-b114-7f3b186f9a98				
 PSAC	111950	2022-02-19	 3:00pm	M		EDIN                       	vs		WVSU                       	 	   	N	 	d2     	2022-02-19T20:00Z	                                    		Erie, PA		
  ITA	 67190	2022-02-19	 3:00pm	M		OUA                        	at		WUT                        	 	   	 	 	d2     	2022-02-19T20:00Z	fd5e04f1-4eec-4808-84e9-7a1fca1e25e1				
  ITA	 45078	2022-02-19	 3:30pm	M		BRESC                      	at		USI                        	 	   	 	 	naia/d2	2022-02-19T20:30Z	93d75183-7b22-483c-b97d-a410fe7a3ee9				
  ITA	 52906	2022-02-19	 3:30pm	M		MSUD                       	at		DEN                        	 	   	 	 	d2/d1  	2022-02-19T20:30Z	8948bab6-82d9-4c32-a1da-6e30124a0f2b				
  ITA	 54318	2022-02-19	 4:00pm	M		BART                       	at		NCWES                      	 	   	 	 	d2/d3  	2022-02-19T21:00Z	4976102d-7f43-4067-89e3-9f8b25773343				
  ITA	 21767	2022-02-19	 4:00pm	M		NEWM                       	at		DRU                        	 	   	 	 	d2     	2022-02-19T21:00Z	cae1978f-596b-40a1-ab86-e636c98e9e14				
  ITA	 94127	2022-02-19	 6:00pm	M		AUGSD                      	at		GUST                       	 	   	 	 	d2/d3  	2022-02-19T23:00Z	94001197-e733-48bb-b526-9a364b03d21b				
  ITA	 80964	2022-02-19	 7:00pm	M		BART                       	at		NCWES                      	 	   	 	 	d2/d3  	2022-02-20T00:00Z	90e67269-9d5b-4232-b428-c99e1c93b12f				
  ITA	 46237	2022-02-20	 9:00am	M		MUSL                       	vs		NEWM                       	 	   	N	 	d2     	2022-02-20T14:00Z	782b8043-18ee-4833-9c75-dce23795e867				
  ITA	 56464	2022-02-20	10:00am	M		HAR                        	at		CCCC                       	 	   	 	 	d2/juco	2022-02-20T15:00Z	0c8c3fe4-58a9-40f4-880e-1540386cc2b7				
  ITA	 12254	2022-02-20	11:00am	M		TU                         	at		UIS                        	 	   	 	 	d2     	2022-02-20T16:00Z	a32ca59b-744e-4984-a17d-71a7fdf35c54				
  ITA	 42381	2022-02-20	11:30am	M		MESA                       	at		WEBER                      	 	   	 	 	d2/d1  	2022-02-20T16:30Z	0e749389-1535-4a6c-b2b0-92596c93ce7a				
   CC	 72918	2022-02-20	12:00pm	M		CHOW                       	at		VAWES                      	 	   	 	 	d2/d3  	2022-02-20T17:00Z	                                    		Virginia Beach, VA		
G-MAC	 35362	2022-02-20	12:00pm	M		HIL                        	at		FERR                       	 	   	 	 	d2     	2022-02-20T17:00Z	                                    		Big Rapids, MI		
  GSC	 58986	2022-02-20	12:30pm	M		LEE                        	at		LMU                        	 	   	 	 	d2     	2022-02-20T17:30Z	                                    		Harrogate, TN		[Live Stats](https://twitter.com/LeeUTennisLive)
   CC	 69211	2022-02-20	 1:00pm	M		NCAT                       	at		KING                       	 	   	 	 	d1/d2  	2022-02-20T18:00Z	                                    		Bristol, TN		
  ITA	 71061	2022-02-20	 1:45pm	M		GCOL                       	at		USI                        	 	   	 	 	naia/d2	2022-02-20T18:45Z	f86854c9-71b4-435c-9537-7ff98dd8f890				
  ITA	 21550	2022-02-20	 6:00pm	M		WVSU                       	at		MERCY                      	 	   	 	 	d2     	2022-02-20T23:00Z	a14c9013-c215-4b44-9101-b50d1cceb79a				
  PBC	 59902	2022-02-21	    TBA	M		MIDGA                      	at		AGSTA                      	 	   	 	 	naia/d2	                 	                                    		Augusta, GA		
   CC	 73081	2022-02-21	 1:30pm	M		LIME                       	at		SWU                        	 	   	 	 	d2     	2022-02-21T18:30Z	                                    		Central, SC		
  PBC	 60184	2022-02-21	 2:00pm	M		NEW                        	at		LAN                        	 	   	 	 	d2     	2022-02-21T19:00Z	                                    		Greenwood, SC		
   CC	 68270	2022-02-22	12:00pm	M		CONV                       	at		MARS                       	 	   	 	 	d2     	2022-02-22T17:00Z	                                    		Mars Hill, NC		
  ITA	 38902	2022-02-22	 4:00pm	M		BATES                      	at		ROL                        	 	   	 	 	d3/d2  	2022-02-22T21:00Z	63dcd582-5afd-4b77-be5e-cc1ba95e5ec8				
  ITA	 18964	2022-02-23	11:00am	M		PRTCC                      	at		NEWM                       	 	   	 	 	juco/d2	2022-02-23T16:00Z	252b17ce-b60c-4e5b-b776-e88746bd8880				
  ITA	 41027	2022-02-23	 1:00pm	M		FMU                        	at		COK                        	 	   	 	 	d2     	2022-02-23T18:00Z	a2153642-0990-4c84-adf8-e85dc8bb4169				
  ITA	 67326	2022-02-23	 2:00pm	M		KEISR                      	at		FLAG                       	 	   	 	 	naia/d2	2022-02-23T19:00Z	6e5f5d26-6e58-441a-aeed-6875b6c2d016				
  ITA	 44209	2022-02-23	 2:00pm	M		LYNN                       	at		STHOM                      	 	   	 	 	d2/naia	2022-02-23T19:00Z	ecbc1ab8-ae29-477c-99d7-9fd58302f41c				
  ITA	 10951	2022-02-23	 2:00pm	M		UNG                        	at		AGSTA                      	 	   	 	C	d2     	2022-02-23T19:00Z	76e74c89-d2fc-4cf4-a85a-925cb0719bf7				
  ITA	 43463	2022-02-23	 3:00pm	M		MC                         	at		JKST                       	 	   	 	 	d2/d1  	2022-02-23T20:00Z	7b5f9080-f24b-464d-afcf-8ae8e713bd5a				
  ITA	 12253	2022-02-23	 4:00pm	M		ALGNY                      	at		DAEMN                      	 	   	 	 	d3/d2  	2022-02-23T21:00Z	de32c326-66a9-4a91-88b3-cc42c806e13a				
  GSC	 59445	2022-02-24	12:00pm	M		SEOSU                      	vs		W AL                       	 	   	N	 	d2     	2022-02-24T17:00Z	                                    		Edmond, OK		
  GSC	 59673	2022-02-24	 1:00pm	M		KEISR                      	at		VAL                        	 	   	 	 	naia/d2	2022-02-24T18:00Z	                                    		Valdosta, GA		
  LSC	 98827	2022-02-25	    TBA	M		CAM                        	vs		W AL                       	 	   	N	 	d2     	                 	                                    		Oklahoma City, OK		
 GLVC	132452	2022-02-25	    TBA	M		MIDLN                      	at		ROCKH                      	 	   	 	 	naia/d2	                 	                                    		Kansas City, MO		
G-MAC	 35471	2022-02-25	    TBA	M		PNW                        	at		TU                         	 	   	 	 	d2     	                 	                                    		Tiffin, OH		
 GLVC	132457	2022-02-25	    TBA	M		UMSL                       	at		USI                        	 	   	 	 	d2     	                 	                                    		Evansville, IN		
  LSC	 98965	2022-02-25	    TBA	M		UTPB                       	at		SAU                        	 	   	 	 	d2     	                 	                                    		Magnolia, AR		
  GSC	 59714	2022-02-25	 1:30pm	M		DLST                       	at		CHRBR                      	 	   	 	C	d2     	2022-02-25T18:30Z	                                    		Memphis, TN		
  PBC	 60676	2022-02-25	 2:00pm	M		GCSU                       	at		SWU                        	 	   	 	 	d2     	2022-02-25T19:00Z	                                    		Central, SC		
  PBC	 60185	2022-02-25	 2:30pm	M		LAN                        	at		LRC                        	 	   	 	 	d2     	2022-02-25T19:30Z	                                    		Hickory, NC		
  GSC	 58931	2022-02-25	 3:00pm	M		SHO                        	at		AUBM                       	 	   	 	C	d2     	2022-02-25T20:00Z	                                    		Montgomery, AL		[Live Stats](https://docs.google.com/document/d/1VqH4IYn_CESwleNYglPi1MCm8w-p6dMVRgMkRLU8VOE/edit)
  ITA	 53049	2022-02-25	 3:30pm	M		FSC                        	at		ROL                        	 	   	 	C	d2     	2022-02-25T20:30Z	09edc6db-0109-45f4-959d-5a8f75fd1c71				
 GLVC	132335	2022-02-25	 5:00pm	M		LEWIS                      	at		WAL                        	 	   	 	 	d3/d2  	2022-02-25T22:00Z	                                    		Canton, OH		
  ITA	 53966	2022-02-25	 5:00pm	M		UDC                        	at		LOC                        	 	   	 	 	d2     	2022-02-25T22:00Z	602f2ad3-d380-444d-8402-f59785bc687e				
  ITA	 41132	2022-02-25	 6:00pm	M		LEW                        	at		WAL                        	 	   	 	 	d2     	2022-02-25T23:00Z	2cf15f99-bfd8-46b3-af64-024e996e75b1				
  ITA	 30992	2022-02-25	 6:00pm	M		UC                         	at		MERCY                      	 	   	 	 	d2     	2022-02-25T23:00Z	39ea9b19-3fa5-481f-bf80-70bd391d15c2				
  ITA	 81746	2022-02-25	 9:00pm	M		UIS                        	at		DRU                        	 	   	 	 	d2     	2022-02-26T02:00Z	fc839148-bd90-4594-8355-3aaab20d8aa8				
 PSAC	111952	2022-02-26	    TBA	M		CMU                        	vs		EDIN                       	 	   	N	 	d3/d2  	                 	                                    		Wexford, PA		
  LSC	 98966	2022-02-26	    TBA	M		OUA                        	vs		UTPB                       	 	   	N	 	d2     	                 	                                    		Magnolia, AR		
 GLVC	132449	2022-02-26	    TBA	M		ROCKH                      	at		BAKER                      	 	   	 	 	d2/naia	                 	                                    		Lawrence, KS		
  GSC	 59025	2022-02-26	10:00am	M		MON                        	at		CHRBR                      	 	   	 	C	d2     	2022-02-26T15:00Z	                                    		Memphis, TN		
  ITA	 85523	2022-02-26	10:30am	M		BAR                        	at		EMBR                       	 	   	 	C	d2     	2022-02-26T15:30Z	dcca2fd2-2ed2-4e49-8608-e7ef525e5015				
  ITA	 99537	2022-02-26	11:00am	M		SHO                        	at		HUNTC                      	 	   	 	 	d2/d3  	2022-02-26T16:00Z	c6ddb302-c346-4272-aaee-5b76c31f691a				
   CC	 73101	2022-02-26	12:00pm	M		AGSTA                      	vs		BART                       	 	   	N	 	d2     	2022-02-26T17:00Z	                                    		Sumter, S.C. - Palmetto Tennis Center		
   CC	 73083	2022-02-26	12:00pm	M		JCSU                       	at		SWU                        	 	   	 	 	d2     	2022-02-26T17:00Z	                                    		Central, SC		
  GSC	 59060	2022-02-26	12:00pm	M		SHO                        	at		MMI                        	 	   	 	 	d2/juco	2022-02-26T17:00Z	                                    		Marion, AL		
  ITA	 90490	2022-02-26	12:30pm	M		GVSU                       	at		GCSEM                      	 	   	 	 	d2/naia	2022-02-26T17:30Z	cd9124d5-f777-491c-8193-8d23cecfb667				
 PSAC	111968	2022-02-26	 1:00pm	M		KUTZ                       	at		MORAV                      	 	   	 	 	d2/d3  	2022-02-26T18:00Z	                                    		Bethlehem, PA		
  ITA	 64525	2022-02-26	 1:00pm	M		LEO                        	at		FLAG                       	 	   	 	 	d2     	2022-02-26T18:00Z	624a24d1-66e8-4567-8d9f-31f880c7dc04				
  ITA	 31449	2022-02-26	 1:00pm	M		LEW                        	at		TU                         	 	   	 	 	d2     	2022-02-26T18:00Z	c0fa58d4-36bd-4484-8317-7cf42e7741ec				
 GLVC	132329	2022-02-26	 1:00pm	M		LEWIS                      	at		TU                         	 	   	 	 	d3/d2  	2022-02-26T18:00Z	                                    		Tiffin, OH		
   CC	 68271	2022-02-26	 1:00pm	M		SUM                        	at		CONV                       	 	   	 	 	juco/d2	2022-02-26T18:00Z	                                    		Spartanburg, SC		
  ITA	 64444	2022-02-26	 1:00pm	M		YOUNG                      	at		NGC                        	 	   	 	 	d2     	2022-02-26T18:00Z	25455f17-db11-4bb5-b93e-45b425c7cc05				
  ITA	 95721	2022-02-26	 2:00pm	M		FSMTH                      	at		HAR                        	 	   	 	 	d2     	2022-02-26T19:00Z	b44c41b1-41d1-4e08-9b4e-94408756212c				
  ITA	 64771	2022-02-26	 2:00pm	M		MARS                       	at		ANDSC                      	 	   	 	C	d2     	2022-02-26T19:00Z	ecdde315-e6c3-4e1b-ad39-91793430c86d				
 GLVC	132520	2022-02-26	 2:00pm	M		MOVAL                      	at		WJC                        	 	   	 	 	naia/d2	2022-02-26T19:00Z	                                    		Liberty, MO		
  ITA	 84235	2022-02-26	 2:00pm	M		UIS                        	vs		WUT                        	 	   	N	 	d2     	2022-02-26T19:00Z	5c530072-f8f1-403d-8a23-b732bdbe662a				
  GSC	 58988	2022-02-26	 2:30pm	M		LEE                        	at		BAC                        	 	   	 	 	d2     	2022-02-26T19:30Z	                                    		Knoxville, TN		[Live Stats](https://twitter.com/LeeUTennisLive)
  ITA	 71709	2022-02-26	 2:30pm	M		UNG                        	at		QUC                        	 	   	 	 	d2     	2022-02-26T19:30Z	54ab8c6e-bf33-4600-9652-df21c73d15b7				
   CC	 68879	2022-02-26	 3:00pm	M		BEN                        	at		NGC                        	 	   	 	 	d2     	2022-02-26T20:00Z	                                    		Tigerville, SC		
  LSC	 98853	2022-02-26	 3:00pm	M		TXDAL                      	at		DBAP                       	 	   	 	 	d3/d2  	2022-02-26T20:00Z	                                    		Arlington, TX		
  ITA	 58317	2022-02-26	 3:30pm	M		CAM                        	at		NEWM                       	 	   	 	 	d2     	2022-02-26T20:30Z	85c30717-35e6-4228-b656-5a82f5dd988a				
  ITA	 46014	2022-02-26	 5:00pm	M		HIL                        	vs		WSU                        	 	   	N	 	d2     	2022-02-26T22:00Z	01f6c419-854c-43bd-944e-5679b865a987				
  GSC	 58982	2022-02-26	 6:30pm	M		LEE                        	at		CNC                        	 	   	 	 	d2     	2022-02-26T23:30Z	                                    		Knoxville, TN		[Live Stats](https://twitter.com/LeeUTennisLive)
