---
season: 2021-22
division: d1
gender: men
duals: 3587
description: schedule/scoreboard from team websites
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	domain	dateGMT	tournament	timeZone	timeDisplay	location	facility	tv	radio	links
 WICH	 14958	2022-01-22	1:30pm 	M	  	SLU  	at	  	WICH 	 	   	 	 			2022-01-22T18:30:00.000Z		   	12:30 PM	Wichita, KS	[Genesis Health Club](http://www.genesishealthclubs.com/locations/rock-road.html)			[Live Stats](http://statb.us/b/381121) [History](/sports/mens-tennis/opponent-history/saint-louis-university/16)
  SAM	 12298	2022-01-22	2:00pm 	M	  	SALA 	vs	  	SAM  	 	   	N	 			2022-01-22T19:00:00.000Z	[Florida State Invitational](www.seminoles.com)	   	1 PM	Tallahassee, FL				[History](/sports/mens-tennis/opponent-history/university-of-south-alabama/26)
  SMU	 12448	2022-01-22	2:00pm 	M	  	TTU  	at	  	SMU  	 	   	 	 			2022-01-22T19:00:00.000Z		   	1:00 p.m	Dallas	[Styslinger / Altec Tennis Complex](/facilities/?id=20)			[Live Stats](https://smumustangs.com/sports/2017/1/12/sports-mten-live-scoring.aspx)
  TTU	 18607	2022-01-22	2:00pm 	M	  	TTU  	at	  	SMU  	 	   	 	 			2022-01-22T19:00:00.000Z		   	1 p.m.	Dallas, TX				[Live Stats](https://smumustangs.com/sports/2017/1/12/sports-mten-live-scoring.aspx) [History](/sports/mens-tennis/opponent-history/southern-methodist-university/363)
  W&M	 15199	2022-01-22	2:00pm 	M	  	W&M  	at	  	LIB  	 	   	 	 			2022-01-22T19:00:00.000Z		   	2 PM	Lynchburg, VA				[Watch](https://web.playsight.com/facility/liberty-university-tennis/home) [Live Stats](http://stats.statbroadcast.com/broadcast/?id=381755) [History](/sports/mens-tennis/opponent-history/liberty-university/22)
  EWU	  5087	2022-01-22	2:00pm 	M	  	WASH 	at	  	EWU  	 	   	 	 			2022-01-22T19:00:00.000Z	2022 Spring Schedule	   	11 AM	Cheney, WA				[Preview](/news/2022/1/19/mens-tennis-mens-tennis-plays-host-to-washington-and-montana-state-this-weekend-for-first-home-matches.aspx) [History](/sports/mens-tennis/opponent-history/university-of-washington/3)
 WASH	 20569	2022-01-22	2:00pm 	M	  	WASH 	at	  	EWU  	 	   	 	 			2022-01-22T19:00:00.000Z		PT 	11:00 AM PT	Cheney, WA				
 BELL	  6772	2022-01-22	3:00pm 	M	  	BELL 	at	  	IND  	 	   	 	 			2022-01-22T20:00:00.000Z		   	3 PM	Bloomington, IN				
  IND	 25518	2022-01-22	3:00pm 	M	  	BELL 	at	  	IND  	 	   	 	 			2022-01-22T20:00:00.000Z		   	3:00 PM	Bloomington, IN	[IU Tennis Center - Men’s and Women’s Tennis](/facilities/?id=12)			[History](/sports/mens-tennis/opponent-history/bellarmine-university/315)
  DEP	  5190	2022-01-22	3:00pm 	M	  	DEP  	at	  	WIS  	 	   	 	 			2022-01-22T20:00:00.000Z		CT 	2:00 P.M. CT	Madison, WI				
IWORD	  5743	2022-01-22	3:00pm 	M	  	IWORD	at	  	LSU  	 	   	 	 			2022-01-22T20:00:00.000Z		   	2 p.m.	Baton Rouge, LA				[History](/sports/mens-tennis/opponent-history/louisiana-state-university/115)
  ORE	 21303	2022-01-22	3:00pm 	M	  	ORE  	  	  	WASH 	 	   	 	 			2022-01-22T20:00:00.000Z		PT 	12:00 PM PT	Seattle, WA				
 WASH	 20342	2022-01-22	3:00pm 	M	  	ORE  	at	  	WASH 	P	   	 	 			2022-01-22T20:00:00.000Z		PT 	12:00 PM PT	Seattle, WA				
 SALA	  9560	2022-01-22	3:00pm 	M	  	SALA 	at	  	SAM  	 	   	 	 			2022-01-22T20:00:00.000Z		   	2:00 PM	Tallahassee, FL				[History](/sports/mens-tennis/opponent-history/samford-university/3)
BROWN	 11454	2022-01-22	3:00pm 	M	  	SHU  	at	  	BROWN	 	   	 	 			2022-01-22T20:00:00.000Z		   	3:00 PM	Providence, RI	[Indoor Tennis Courts](/facilities/?id=7)			
WEBER	  7468	2022-01-22	4:00pm 	M	  	BYU  	at	  	WEBER	 	   	 	 			2022-01-22T21:00:00.000Z		   	2:00 PM	Ogden, UT				
  MSU	 16281	2022-01-22	4:00pm 	M	  	IUPUI	at	  	MSU  	 	   	 	 			2022-01-22T21:00:00.000Z		   	4 PM	East Lansing, MI	[MSU Indoor Tennis Facility](https://msuspartans.com/sports/2018/7/20/facilities-indoor-courts-html.aspx)			
IUPUI	 15322	2022-01-22	4:00pm 	M	  	IUPUI	at	  	MSU  	 	   	 	 			2022-01-22T21:00:00.000Z		   	4:00 P.M.	East Lansing, MI				[History](/sports/mens-tennis/opponent-history/michigan-state-university/20)
 RICE	 25268	2022-01-22	4:00pm 	M	  	PVA&M	at	  	RICE 	 	   	 	 			2022-01-22T21:00:00.000Z		   	3 PM	Houston, TX	[George R. Brown Tennis Center](/facilities/?id=7)			[History](/sports/mens-tennis/opponent-history/prairie-view-am-university/306)
PVA&M	  6230	2022-01-22	4:00pm 	M	  	PVA&M	at	  	RICE 	 	   	 	 			2022-01-22T21:00:00.000Z		   	3pm	Houston, TX				[History](/sports/mens-tennis/opponent-history/rice-university/64)
   SF	  7122	2022-01-22	4:30pm 	M	  	SF   	at	  	UCSB 	 	   	 	 			2022-01-22T21:30:00.000Z		   	1:30 p.m.	Santa Barbara, CA				[History](/sports/mens-tennis/opponent-history/university-of-california-santa-barbara/31)
 SMCC	 10393	2022-01-22	4:30pm 	M	  	SMCC 	at	  	CAL  	 	   	 	 			2022-01-22T21:30:00.000Z		   	1:30 p.m.	Berkeley, CA				[History](/sports/mens-tennis/opponent-history/university-of-california/43)
 DART	 20007	2022-01-22	5:00pm 	M	  	BRY  	at	  	DART 	 	   	 	 			2022-01-22T22:00:00.000Z		   	5:00 PM	Hanover, NH	[Boss Tennis Center](/facilities/?id=17)			[Live Video](https://portal.stretchinternet.com/dartmouth/) [History](/sports/mens-tennis/opponent-history/bryant-university/30)
  WIS	 14035	2022-01-22	5:00pm 	M	  	DEP  	at	  	WIS  	 	   	 	 			2022-01-22T22:00:00.000Z		   	4 PM	Madison, WI	Nielsen Tennis Stadium			[Live Stats](http://sidearmstats.com/wisconsin/mten/)
 WICH	 14959	2022-01-22	5:00pm 	M	  	ORU  	at	  	WICH 	 	   	 	 			2022-01-22T22:00:00.000Z		   	4 PM	Wichita, KS	[Genesis Health Club](http://www.genesishealthclubs.com/locations/rock-road.html)			[Live Stats](http://statb.us/b/381122) [History](/sports/mens-tennis/opponent-history/oral-roberts-university/136)
 NAVY	 21931	2022-01-22	5:00pm 	M	  	SBU  	at	  	NAVY 	 	   	 	 			2022-01-22T22:00:00.000Z		   	5:00 p.m.	Annapolis, MD	TFTC			[Stats](https://ioncourt.com/ties/61e84c27f95845bb76e79565)
  LIP	 11086	2022-01-22	6:00pm 	M	  	BUTL 	at	  	LIP  	 	   	 	 			2022-01-22T23:00:00.000Z		   	5:00 PM	Richland Country Club				[History](/sports/mens-tennis/opponent-history/butler-university/373)
 MTST	  6143	2022-01-22	6:00pm 	M	  	MTST 	at	  	WHITW	 	   	 	 			2022-01-22T23:00:00.000Z		   	4 pm	Spokane, WA				[History](/sports/mens-tennis/opponent-history/whitworth-university/195)
  SJU	 13319	2022-01-22	6:00pm 	M	  	SJU  	at	  	QUIN 	 	   	 	 			2022-01-22T23:00:00.000Z		   	6:00 p.m.	North Haven, CT	North Haven Health and Racquet Club			[History](/sports/mens-tennis/opponent-history/quinnipiac-university/126)
 QUIN	 20063	2022-01-22	6:00pm 	M	  	SJU  	at	  	QUIN 	 	   	 	 			2022-01-22T23:00:00.000Z		   	6:00 PM	North Haven, CT	[North Haven Health and Racquet Club](/facilities/?id=31)			[History](/sports/mens-tennis/opponent-history/st-johns-university/129)
TULSA	 14468	2022-01-22	7:00pm 	M	  	ILST 	at	  	TULSA	 	   	 	 			2022-01-23T00:00:00.000Z		   	6:00 PM	Tulsa, OK				[History](/sports/mens-tennis/opponent-history/illinois-state-university/83)
 ILST	 18124	2022-01-22	7:00pm 	M	  	ILST 	at	  	TULSA	 	   	 	 			2022-01-23T00:00:00.000Z		   	6 p.m.	Tulsa, OK				
 OKST	 13540	2022-01-22	7:00pm 	M	  	OKST 	at	  	BAMA 	 	   	 	 			2022-01-23T00:00:00.000Z		   	6 P.M.	Tuscaloosa, AL				[History](/sports/mens-tennis/opponent-history/alabama/77)
 BAMA	 13234	2022-01-22	7:00pm 	M	  	OKST 	at	  	BAMA 	 	   	 	 			2022-01-23T00:00:00.000Z		CT 	6 p.m. CT	Tuscaloosa, AL				[Watch](https://web.track.tennis/events/watch?key=642.WDp8tf95SkE#/) [Live Stats](http://stats.statbroadcast.com/statmonitr/?id=382317)
  UCD	 21005	2022-01-22	7:00pm 	M	  	UCD  	at	  	HOINT	 	   	 	 			2022-01-23T00:00:00.000Z		   	4 P.M.	Fullerton, CA				[Preview](/news/2022/1/17/davis-docket-this-week-in-uc-davis-athletics-jan-17-23.aspx)
 TENN	 22490	2022-01-23	4:00pm 	M	  	TNTC 	at	 1	TENN 	C	   	 	 			2022-01-23T21:00:00.000Z		   	4 PM	Knoxville, TN	[Goodfriend Tennis Center](/facilities/?id=20)			[Live Stats](http://www.sidearmstats.com/utennessee/mten/) [Watch Live](https://web.playsight.com/facility/uniersity-of-tennessee/home)
  UCF	 17460	2022-01-23	12:30pm	M	14	UCF  	at	 3	FLA  	 	   	 	 			2022-01-23T17:30:00.000Z		   	12:30 PM	Gainesville, FL				[Watch](https://floridagators.com/sports/2018/3/9/tennis-men-live-video-stats.aspx) [Live Stats](https://sidearmstats.com/florida/mten/) [History](/sports/mens-tennis/opponent-history/university-of-florida/4)
  FLA	 24650	2022-01-23	12:30pm	M	14	UCF  	at	 3	FLA  	 	   	 	 			2022-01-23T17:30:00.000Z		   	12:30 PM	Gainesville, FL	[Alfred A. Ring Tennis Complex](/facilities/?id=6)			[Watch](https://floridagators.com/sports/2018/3/9/tennis-men-live-video-stats.aspx) [Live Stats](https://sidearmstats.com/florida/mten/)
  TEX	 14460	2022-01-23	3:00pm 	M	 5	TEX  	at	  	AZST 	 	   	 	 			2022-01-23T20:00:00.000Z		CT 	2 p.m. CT/1 p.m. MT	Tempe, AZ				
 AZST	 29092	2022-01-23	3:00pm 	M	 5	TEX  	at	  	AZST 	 	   	 	 			2022-01-23T20:00:00.000Z		MST	1:00 PM MST	Tempe, AZ		ASU Live Stream		[Watch](http://pac-12.com/live/arizona-state-university)
  UCI	 10902	2022-01-23	6:00pm 	M	  	UCI  	at	 9	USC  	 	   	 	 			2022-01-23T23:00:00.000Z		   	3:00 PM	Los Angeles, CA				[Watch](https://usctrojans.com/sports/2020/2/19/usc-trojans-m-tennis-live-scoreboard-video-david-marks-stadium.aspx) [Live Stats](https://usctrojans.com/sports/2020/2/19/usc-trojans-m-tennis-live-scoreboard-video-david-marks-stadium.aspx)
  USC	 30049	2022-01-23	6:00pm 	M	  	UCI  	at	 9	USC  	 	   	 	 			2022-01-23T23:00:00.000Z		PT 	3:00 PM PT	Los Angeles, CA	[David X. Marks Tennis Stadium](/facilities/?id=9)			[LIVE SCORES & VIDEO](https://usctrojans.com/sports/2020/2/19/usc-trojans-m-tennis-live-scoreboard-video-david-marks-stadium.aspx)
 CHAR	 16297	2022-01-23	10:00am	M	  	CHAR 	at	12	SCAR 	 	   	 	 			2022-01-23T15:00:00.000Z		   	10 AM	Columbia, SC				[Live Stats](http://stats.statbroadcast.com/broadcast/?id=383020) [History](/sports/mens-tennis/opponent-history/university-of-south-carolina/68)
 SCAR	 16653	2022-01-23	10:00am	M	  	CHAR 	at	12	SCAR 	 	   	 	 			2022-01-23T15:00:00.000Z		   	10 AM	Columbia, SC	[Carolina Tennis Center](http://facilities.gamecocksonline.com/carolina-tennis-center-new.html)			[Live Scoring](http://statb.us/b/383020) [History](/sports/mens-tennis/opponent-history/charlotte/55)
  CoC	 10775	2022-01-23	1:00pm 	M	  	CoC  	at	12	SCAR 	 	   	 	 			2022-01-23T18:00:00.000Z		   	1:00 PM	Columbia, SC				
 SCAR	 16695	2022-01-23	1:00pm 	M	  	CoC  	at	12	SCAR 	 	   	 	 			2022-01-23T18:00:00.000Z		   	1 PM	Columbia, SC	[Carolina Tennis Center](http://facilities.gamecocksonline.com/carolina-tennis-center-new.html)			[Live Scoring](http://statb.us/b/383021) [History](/sports/mens-tennis/opponent-history/college-of-charleston/61)
  UNC	 23611	2022-01-23	9:30am 	M	  	BUCK 	at	13	UNC  	 	   	 	 			2022-01-23T14:30:00.000Z		   	9:30 AM	Chapel Hill				[Watch](https://web.playsight.com/facility/university-of-north-carolina-unc-usa/home) [Live Stats](http://www.statbroadcast.com/events/statmonitr.php?gid=unc)
 BUCK	 17682	2022-01-23	9:30am 	M	  	BUCK 	at	13	UNC  	 	   	 	 			2022-01-23T14:30:00.000Z		   	9:30 a.m.	Chapel Hill, NC				[Watch](https://web.playsight.com/facility/university-of-north-carolina-unc-usa/home) [Live Stats](http://www.statbroadcast.com/events/statmonitr.php?gid=unc)
  UNC	 23612	2022-01-23	2:00pm 	M	  	BUCK 	at	13	UNC  	 	   	 	 			2022-01-23T19:00:00.000Z		   	2 PM	Chapel Hill				[Watch](https://web.playsight.com/facility/university-of-north-carolina-unc-usa/home) [Live Stats](http://www.statbroadcast.com/events/statmonitr.php?gid=unc)
 BUCK	 17871	2022-01-23	2:00pm 	M	  	BUCK 	at	13	UNC  	 	   	 	 			2022-01-23T19:00:00.000Z		   	2 p.m.	Chapel Hill, NC				[Watch](https://web.playsight.com/facility/university-of-north-carolina-unc-usa/home) [Live Stats](http://www.statbroadcast.com/events/statmonitr.php?gid=unc)
 ARIZ	 26072	2022-01-23	4:00pm 	M	14	ARIZ 	at	22	PEPP 	 	   	 	 			2022-01-23T21:00:00.000Z		MST	2:00 PM MST	Malibu, CA				[History](/sports/mens-tennis/opponent-history/pepperdine-university/27)
 PEPP	 11609	2022-01-23	5:00pm 	M	14	ARIZ 	at	22	PEPP 	 	   	 	 			2022-01-23T22:00:00.000Z		PT 	2:00 p.m. PT	Malibu, CA				[Watch](https://pepperdinewaves.com/sports/2018/8/7/playsight.aspx) [Live Stats](https://pepperdinewaves.com/sports/2018/8/7/playsight.aspx) [Tickets](https://pepperdinewaves.com/sports/2018/6/15/tickets-pepp-tickets-html.aspx) [Preview](/news/2022/1/19/-22-mens-tennis-opens-2022-campaign-with-two-ranked-foes.aspx)
 MTSU	  8738	2022-01-23	1:00pm 	M	  	MTSU 	at	21	MSST 	 	   	 	 			2022-01-23T18:00:00.000Z		   	12:00 p.m.	Starkville, MS	[A.J. Pitts Tennis Centre](https://spark.adobe.com/page/GaW9sN9ADYvQ0/)			[History](/sports/mens-tennis/opponent-history/mississippi-state-university/66)
 MSST	 14924	2022-01-23	1:00pm 	M	  	MTSU 	at	21	MSST 	 	   	 	 			2022-01-23T18:00:00.000Z		   	12 p.m.	Starkville				[Watch](https://hailstate.com/livemt) [Live Stats](https://hailstate.com/livemt)
  UAB	 20267	2022-01-23	5:00pm 	M	  	UAB  	at	21	MSST 	 	   	 	 			2022-01-23T22:00:00.000Z		   	4 p.m.	Starkville, MS				[History](/sports/mens-tennis/opponent-history/mississippi-state-university/179)
 MSST	 14925	2022-01-23	5:00pm 	M	  	UAB  	at	21	MSST 	 	   	 	 			2022-01-23T22:00:00.000Z		   	4 p.m.	Starkville				[Watch](https://hailstate.com/livemt) [Live Stats](https://hailstate.com/livemt)
 OKLA	 11953	2022-01-23	2:00pm 	M	  	NEB  	at	24	OKLA 	 	   	 	 			2022-01-23T19:00:00.000Z		   	1 p.m.	Norman, OK				
  NEB	 21337	2022-01-23	2:00pm 	M	  	NEB  	at	24	OKLA 	 	   	 	 			2022-01-23T19:00:00.000Z		   	1:00 PM	Norman, OK				[Preview](/news/2022/1/18/mens-tennis-huskers-set-for-showdowns-with-bears-sooners.aspx) [History](/sports/mens-tennis/opponent-history/university-of-oklahoma/214)
 GTWN	 18779	2022-01-23	       	M	  	CHAT 	vs	  	GTWN 	 	   	N	 			                        		   		Blacksburg, VA				
 GTWN	 18778	2022-01-23	       	M	  	GTWN 	at	  	VT   	 	   	 	 			                        		   		Blacksburg, VA				
 MTST	  6144	2022-01-23	TBA    	M	  	MTST 	at	  	EWU  	 	   	 	C			                        		   		Cheney, WA				[History](/sports/mens-tennis/opponent-history/eastern-washington-university/14)
   VT	 24531	2022-01-23	9:00am 	M	  	CHAT 	at	  	VT   	P	   	 	 			2022-01-23T14:00:00.000Z		   	9 AM	Blacksburg, VA	[Burrows-Burleson Tennis Center](/facilities/?id=7)			
 BING	 13513	2022-01-23	10:00am	M	  	BING 	vs	  	BRY  	 	   	N	 			2022-01-23T15:00:00.000Z		   	10 a.m.	Hanover, NH				[History](/sports/mens-tennis/opponent-history/bryant-university/69)
  SLU	 15805	2022-01-23	10:00am	M	  	ORU  	vs	  	SLU  	 	   	N	 			2022-01-23T15:00:00.000Z		   	9 am	Wichita, KS				
 DUKE	 20393	2022-01-23	11:00am	M	  	ELON 	at	  	DUKE 	 	   	 	 			2022-01-23T16:00:00.000Z		   	11 a.m.	Durham, NC	[Sheffield Indoor Tennis Center](https://goduke.com/sports/2014/12/2/209852528.aspx)			[Live Stats](http://sidearmstats.com/duke/mten/)
  AFA	 14380	2022-01-23	11:00am	M	  	GCU  	at	  	AFA  	 	   	 	 			2022-01-23T16:00:00.000Z		MT 	9:00 am MT	USAFA				[Watch](http://streamingtennis.com/USAFA/) [Live Stats](http://www.statbroadcast.com/events/statmonitr.php?gid=afa)
  WOF	  8675	2022-01-23	11:00am	M	  	WOF  	at	  	GAST 	 	   	 	 			2022-01-23T16:00:00.000Z		   	11:00 AM	Atlanta, GA				
 GAST	  8062	2022-01-23	11:00am	M	  	WOF  	at	  	GAST 	 	   	 	 			2022-01-23T16:00:00.000Z		   	11:00 AM	Peachtree Corners, GA				[History](/sports/mens-tennis/opponent-history/wofford-college/166)
  CIT	  9309	2022-01-23	12:00pm	M	  	CIT  	at	  	GT   	 	   	 	 			2022-01-23T17:00:00.000Z		   	12 p.m.	Atlanta, GA				[History](/sports/mens-tennis/opponent-history/georgia-tech/138)
 BALL	  9830	2022-01-23	1:00pm 	M	  	CLEV 	at	  	BALL 	 	   	 	 			2022-01-23T18:00:00.000Z		   	1 p.m.	Muncie, IN				
 GASO	 13331	2022-01-23	1:00pm 	M	  	GASO 	at	  	FUR  	 	   	 	 			2022-01-23T18:00:00.000Z		   	1:00 PM	Greenville, SC				[Live Stats](http://stats.statbroadcast.com/statmonitr/?id=382090)
  DAV	  8069	2022-01-23	1:00pm 	M	  	GWEBB	at	  	DAV  	 	   	 	 			2022-01-23T18:00:00.000Z		   	1:00 PM	Davidson, NC	[Knobloch Tennis Center](/facilities/?id=10)			[History](/sports/mens-tennis/opponent-history/gardner-webb-university/41)
GWEBB	  7051	2022-01-23	1:00pm 	M	  	GWEBB	at	  	DAV  	 	   	 	 			2022-01-23T18:00:00.000Z		   	1:00 PM	Davidson, NC				
IDAHO	  7975	2022-01-23	1:00pm 	M	  	IDAHO	vs	  	NEV  	 	   	N	 			2022-01-23T18:00:00.000Z		   	10 A.M.	Spokane, WA				
  LOU	 23464	2022-01-23	1:00pm 	M	  	LOU  	  	  	NW   	 	   	 	 			2022-01-23T18:00:00.000Z		   	1:00 P.M.	Evanston, IL				[History](/sports/mens-tennis/opponent-history/northwestern-university/104)
   NW	 19810	2022-01-23	1:00pm 	M	  	LOU  	at	  	NW   	 	   	 	 			2022-01-23T18:00:00.000Z		CT 	12 p.m. CT	Evanston, IL	[Combe Tennis Center](/facilities/?id=2)			[Watch](/showcase?Live=2454)
  MEM	 17880	2022-01-23	1:00pm 	M	  	MEM  	at	  	ND   	 	   	 	 			2022-01-23T18:00:00.000Z		   	12 P.M.	South Bend, IN				
 MORG	  5658	2022-01-23	1:00pm 	M	  	SFU  	at	  	MORG 	 	   	 	 			2022-01-23T18:00:00.000Z		   	1 p.m.					[History](/sports/mens-tennis/opponent-history/saint-francis-university/46)
  DAY	 13639	2022-01-23	1:00pm 	M	  	TMORE	at	  	DAY  	 	   	 	 			2022-01-23T18:00:00.000Z		   	1:00 PM	Miamisburg, OH	[South Regency Tennis Center](https://www.southregencyonline.com/)			[History](/sports/mens-tennis/opponent-history/thomas-more-university/303)
  UCD	 21006	2022-01-23	1:00pm 	M	  	UCD  	at	  	LMU  	 	   	 	 			2022-01-23T18:00:00.000Z		   	10 A.M.	Los Angeles				[Preview](/news/2022/1/17/davis-docket-this-week-in-uc-davis-athletics-jan-17-23.aspx)
 LOYM	 14114	2022-01-23	1:00pm 	M	  	UCD  	at	  	LOYM 	 	   	 	 			2022-01-23T18:00:00.000Z		   	10:00 AM	LMU TENNIS CENTER				[Live Stats](http://stats.statbroadcast.com/statmonitr/?id=383156) [History](/sports/mens-tennis/opponent-history/uc-davis/6)
  NIU	 15561	2022-01-23	1:00pm 	M	  	UIS  	at	  	NIU  	 	   	 	 			2022-01-23T18:00:00.000Z		   	12 p.m.	DeKalb, IL	Chick Evans Field House			[History](/sports/mens-tennis/opponent-history/university-of-illinois-springfield/362)
BOISE	 19862	2022-01-23	2:00pm 	M	  	ABCHR	vs	  	BOISE	 	   	N	 			2022-01-23T19:00:00.000Z		MT 	12 p.m. MT	Waco, TX				
  FUR	  7678	2022-01-23	2:00pm 	M	  	GASO 	at	  	FUR  	 	   	 	 			2022-01-23T19:00:00.000Z		   	2:00 PM	GREENVILLE				[Live Stats](http://stats.statbroadcast.com/statmonitr/?id=382090) [History](/sports/mens-tennis/opponent-history/georgia-southern-university/94)
  USU	 15011	2022-01-23	2:00pm 	M	  	IDST 	at	  	USU  	 	   	 	 			2022-01-23T19:00:00.000Z		   	Noon	Logan, UT	[Sports Academy & Racquet Club](/facilities/?id=6)			[History](/sports/mens-tennis/opponent-history/idaho-state-university/64)
 ILST	 18125	2022-01-23	2:00pm 	M	  	ILST 	at	  	ARK  	 	   	 	 			2022-01-23T19:00:00.000Z		   	1 p.m.	Fayetteville, AR				
  EWU	  4994	2022-01-23	2:00pm 	M	  	MTST 	at	  	EWU  	 	   	 	C			2022-01-23T19:00:00.000Z	2022 Spring Schedule	   	11 a.m.	Cheney, WA				[Preview](/news/2022/1/19/mens-tennis-mens-tennis-plays-host-to-washington-and-montana-state-this-weekend-for-first-home-matches.aspx) [History](/sports/mens-tennis/opponent-history/montana-state-university/7)
 WICH	 14960	2022-01-23	2:00pm 	M	  	PUR  	at	  	WICH 	 	   	 	 			2022-01-23T19:00:00.000Z		   	1 PM	Wichita, KS	[Genesis Health Club](http://www.genesishealthclubs.com/locations/rock-road.html)			[Live Stats](http://statb.us/b/381123) [History](/sports/mens-tennis/opponent-history/purdue-university/224)
  PUR	 56387	2022-01-23	2:00pm 	M	  	PUR  	at	  	WICH 	 	   	 	 			2022-01-23T19:00:00.000Z		   	2 PM	Wichita, KS				[History](/sports/mens-tennis/opponent-history/wichita-state-university/364)
 MARQ	  9028	2022-01-23	2:00pm 	M	  	UIC  	at	  	MARQ 	 	   	 	 			2022-01-23T19:00:00.000Z		CT 	1 P.M. CT	Milwaukee, WI	[Helfaer Tennis & Recreation Center](/facilities/?id=5)			[Live Stats](https://sidearmstats.com/marquette/mten/) [History](/sports/mens-tennis/opponent-history/uic/53)
  UIC	 16963	2022-01-23	2:00pm 	M	  	UIC  	at	  	MARQ 	 	   	 	 			2022-01-23T19:00:00.000Z		   	1:00 p.m.	Milwaukee, WI				[History](/sports/mens-tennis/opponent-history/marquette-university/62)
 UTAH	 20680	2022-01-23	2:00pm 	M	  	UTAH 	at	  	UNM  	 	   	 	 			2022-01-23T19:00:00.000Z		MT 	12:00 PM MT	Albuquerque, NM				[History](/sports/mens-tennis/opponent-history/university-of-new-mexico/186)
  DAY	 13640	2022-01-23	4:00pm 	M	  	TMORE	at	  	DAY  	 	   	 	 			2022-01-23T21:00:00.000Z		   	4:00 PM	Miamisburg, OH	[South Regency Tennis Center](https://www.southregencyonline.com/)			[History](/sports/mens-tennis/opponent-history/thomas-more-university/303)
ABCHR	  8393	2022-01-23	5:00pm 	M	  	ABCHR	vs	  	BOISE	 	   	N	 			2022-01-23T22:00:00.000Z		   	4 P.M.	Waco, TX				[History](/sports/mens-tennis/opponent-history/boise-state-university/232)
   VT	 24606	2022-01-23	5:00pm 	M	  	GTWN 	at	  	VT   	P	   	 	 			2022-01-23T22:00:00.000Z		   	5 PM	Blacksburg, VA	[Burrows-Burleson Tennis Center](/facilities/?id=7)			
 DUKE	 20394	2022-01-23	5:00pm 	M	  	NCCU 	at	  	DUKE 	 	   	 	 			2022-01-23T22:00:00.000Z		   	5 p.m.	Durham, NC	[Sheffield Indoor Tennis Center](https://goduke.com/sports/2014/12/2/209852528.aspx)			[Live Stats](http://sidearmstats.com/duke/mten/)
 NCCU	  7106	2022-01-23	5:00pm 	M	  	NCCU 	at	  	DUKE 	 	   	 	 			2022-01-23T22:00:00.000Z		   	5:00 PM	Durham, NC	[Sheffield Indoor Tennis Center](https://goduke.com/sports/2014/12/2/209852528.aspx)			[History](/sports/mens-tennis/opponent-history/duke-university/2)
  TOL	 21379	2022-01-23	5:00pm 	M	  	TOL  	at	  	ND   	P	   	 	 			2022-01-23T22:00:00.000Z		   	5:00 PM	South Bend, IN	ECK Tennis Pavilion			
 ILST	 18175	2022-01-23	6:00pm 	M	  	ILST 	at	  	ARK  	 	   	 	 			2022-01-23T23:00:00.000Z		   	5 p.m.	Fayetteville, AR				
IUPUI	 15323	2022-01-23	6:00pm 	M	  	IUPUI	at	  	NW   	 	   	 	 			2022-01-23T23:00:00.000Z		   	6:00 P.M.	Evanston, IL				[History](/sports/mens-tennis/opponent-history/northwestern-university/84)
  NIU	 15562	2022-01-23	6:00pm 	M	  	UIS  	at	  	NIU  	 	   	 	 			2022-01-23T23:00:00.000Z		   	5 p.m.	DeKalb, IL	Chick Evans Field House			[History](/sports/mens-tennis/opponent-history/university-of-illinois-springfield/362)
   NW	 19811	2022-01-23	7:00pm 	M	  	IUPUI	at	  	NW   	 	   	 	 			2022-01-24T00:00:00.000Z		CT 	6 p.m. CT	Evanston, IL	[Combe Tennis Center](/facilities/?id=2)			[Watch](/showcase?Live=2460)
  SFU	 10915	2022-01-23	7:00pm 	M	  	SFU  	at	  	MORG 	 	   	 	 			2022-01-24T00:00:00.000Z		   	7:00 PM	Baltimore, MD				[History](/sports/mens-tennis/opponent-history/morgan-state-university/49)
 ELON	  7526	2022-01-23	11:00pm	M	  	ELON 	at	  	DUKE 	 	   	 	 			2022-01-24T04:00:00.000Z		   	11:00 p.m.	Durham, NC				
ABCHR	  8390	2022-01-24	12:00pm	M	  	ABCHR	at	 2	BAY  	 	   	 	 			2022-01-24T17:00:00.000Z		   	11 a.m.	Waco, TX				[History](/sports/mens-tennis/opponent-history/baylor-university/90)
  BAY	 27453	2022-01-24	5:00pm 	M	  	BOISE	at	 2	BAY  	 	   	 	 			2022-01-24T22:00:00.000Z		   	4 PM	Waco, TX	[Hurd Tennis Center](/facilities/?id=7)			[Watch](https://baylorbears.com/sports/2018/9/18/tennis-playsight.aspx) [Live Stats](http://sidearmstats.com/baylor/mten2/)
BOISE	 19861	2022-01-24	7:00pm 	M	  	BOISE	at	 2	BAY  	 	   	 	 			2022-01-25T00:00:00.000Z		MT 	5 p.m. MT	Waco, TX				
 WAKE	 12519	2022-01-25	1:00pm 	M	10	WAKE 	at	 1	TENN 	 	   	 	 			2022-01-25T18:00:00.000Z		   	1 P.M.	Knoxville, TN	Goodfriend Tennis Center			[Watch](https://web.playsight.com/facility/uniersity-of-tennessee/home) [Live Stats](http://www.sidearmstats.com/utennessee/mten/)
