---
season: 2021-22
division: d3
gender: women
description: composite schedule/scoreboard
updated: 2022-01-21
past: 578 (46%)
future: 692 (54%)
completed: 524 (91%)
unreported: 54 (9%)
sources:
  ITA: 718
  Conferences: 552
itaIds: 722
total: 1270
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	dateGMT	itaId	tournament	location	facility	links
   ITA	  4706	2021-10-19	 3:00pm	W		SALVE	at		GORD 	L	3-5	 	 	d3     	2021-10-19T19:00Z	64d8a154-dee4-4a4f-8b37-cc2198897a3f				
   LEC	 42690	2021-10-19	 3:00pm	W		SSU  	at		PLYM 	L	0-5	 	 	d3     	2021-10-19T19:00Z	                                    		Plymouth, NH		[Box Score](/boxscore.aspx?id=BLxxhvTBvnQI0eJFISAEu6TNWqfoTrp7Qf3oD8jja7eAo92FjrA4bP%2fmGuC18IdzP5pmaDaZo7BfWAiXL1mRisJ1DWDDaKV8E5nb%2bpmVahDhP3Pgpsl%2fiNxOi3bl7qP2&path=wten)
  CCIW	 56351	2021-10-19	 4:00pm	W		ELMH 	at		NPARK	L	1-6	 	 	d3     	2021-10-19T20:00Z	                                    		Chicago, IL		[Video](https://gopro.com/v/y84ml67w9RbZ4) [Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRglLM9uk18FQZUzTi1%2bhup5Mll6tgCt4pJMuyrbwSn6UdApSMWGS19oaP%2bqt2VFG0RMsfQyyzppeWPcHX8DZO5nrnVF0%2fXKwsVuHZ2in7QksjQ%3d%3d&path=wten)
   ITA	 94851	2021-10-19	 4:00pm	W		WNE  	at		RWIL 	L	0-9	 	 	d3     	2021-10-19T20:00Z	37961f7c-bccb-4dfc-ba4c-450d05cb8b43				
  CUNY	116636	2021-10-19	 7:00pm	W		LEHM 	at		YESH 	L	0-9	 	 	d3     	2021-10-19T23:00Z	                                    		New York, NY		[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRglr7rU3TD6E7bki2UOQy0%2ftWRzsGbjf12pXDTNWaKppsugqhjDHFrWe9vN%2f2L%2fdvTiTmMiFOPvQ5V6LR7qwbu3QEtQwHFwkqAOPcAgNunRjbg%3d%3d&path=wtennis)
 Skyln	 51568	2021-10-20	 3:30pm	W		SARAH	at		PURCH	W	5-4	 	 	d3     	2021-10-20T19:30Z	                                    		Purchase, NY		[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgnr0LrfZa9on%2b%2fdkFoLtEdBQVFiOpXiVnk%2bNEHPDLotZKPDtJoMeUfMxubDE1FbdbcNTBBRBrtU6Wa7TEDIgDibk0V%2fyu%2bjCejeRaIZmqlm6Q%3d%3d&path=wten)
 Skyln	 51566	2021-10-20	 4:30pm	W		SJC  	at		FARM 	L	1-5	 	 	d3     	2021-10-20T20:30Z	                                    		Farmingdale, NY		
   ITA	  8760	2021-10-21	 9:00am	W		NCENT	vs		NPARK	W	5-0	N	C	d3     	2021-10-21T13:00Z	4f89e354-e149-4fb8-a9e5-65022332c957				
   ITA	 31212	2021-10-21	12:00pm	W		AUGIL	vs		CARTH	W	5-4	N	C	d3     	2021-10-21T16:00Z	d92b9859-f425-40f6-a788-11cfe5f35664				
   ITA	  1937	2021-10-21	 2:00pm	W		GORD 	at		ENDCT	L	0-5	 	C	d3     	2021-10-21T18:00Z	5c9e48d9-6cd2-4006-8915-7db034169013				
   ITA	 46176	2021-10-21	 2:00pm	W		RWIL 	at		NIC  	W	5-4	 	C	d3     	2021-10-21T18:00Z	ec60d4d7-cc87-4617-90fb-7d211e076a41				
   LEC	 43154	2021-10-21	 2:30pm	W		MABOS	at		RICOL	L	0-5	 	 	d3     	2021-10-21T18:30Z	                                    		Providence, RI		[Video](https://www.littleeast.tv/) [Box Score](/boxscore.aspx?id=DF8%2b6lYeFGqJeZ28T1%2b4hUTeu2kZamy6YdOEJTGfQZvWynxfMCHdYxfcZnshv0zfc6J2hqxtso3ugKwr9cF7kl0d08gnM8mvsN4ewGVv2WkFv4EoVvD8mn39FiMNNzyU&path=wten)
   ITA	 49643	2021-10-21	 3:30pm	W		CARRL	vs		WHEAT	L	1-5	N	C	d3     	2021-10-21T19:30Z	804b3508-4e98-46ad-8d48-3f0c58272acf				
   ITA	 20041	2021-10-21	 3:30pm	W		PLYM 	at		BRIDG	L	1-5	 	C	d3     	2021-10-21T19:30Z	afda4e9d-9532-477e-930c-40a6b1a7d055				
   ITA	 46276	2021-10-21	 4:00pm	W		ILWES	vs		MILIK	L	0-5	N	C	d3     	2021-10-21T20:00Z	94bd901e-0029-43c5-a215-073ad6fca63a				
  CUNY	117852	2021-10-21	 4:00pm	W		YESH 	at		JJAY 	L	4-5	 	 	d3     	2021-10-21T20:00Z	                                    		Flushing, NY		[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRglloMSziGUdYmxr9vkz6S85l2TsGhvLztHHPgotn0EFK793A44wqGhbJhKXLRvKzMCOZi3l9UNe1HPqTH2NuZtg%2fp1F%2bIuA84ya8RVmCXx7Uw%3d%3d&path=wtennis)
  CUNY	116598	2021-10-21	 4:00pm	W		YORK 	at		BRKLN	L	0-9	 	C	d3     	2021-10-21T20:00Z	                                    		Brooklyn, NY		
   ITA	 24858	2021-10-22	11:00am	W		AUGIL	vs		NCENT	L	0-5	N	C	d3     	2021-10-22T15:00Z	59de8a8b-f765-49a3-adce-45390b1a3897				
   ITA	 61414	2021-10-22	12:00pm	W		MILIK	vs		WHEAT	L	1-5	N	C	d3     	2021-10-22T16:00Z	e22fed34-0b2d-483f-8f83-def0dda57355				
  CUNY	116642	2021-10-22	 2:00pm	W		JJAY 	at		YORK 	W	6-3	 	C	d3     	2021-10-22T18:00Z	                                    		Jamaica, NY		
  NJAC	 84326	2021-10-22	 6:00pm	W		RAMAP	at		ALMAG	W	8-1	 	 	d3     	2021-10-22T22:00Z	                                    		New Haven, CT		
   ITA	 17958	2021-10-22	 6:30pm	W		BARUC	at		PRATT	W	7-2	 	 	d3     	2021-10-22T22:30Z	d1e121d2-e92b-4f80-abf2-3d71a0324215				
   ITA	 21210	2021-10-23	12:00pm	W		AUGIL	vs		MILIK	L	2-5	N	C	d3     	2021-10-23T16:00Z	a7410301-d0b8-4670-baf8-60e7d9655bb0				
   LEC	 43162	2021-10-23	12:00pm	W		BRIDG	at		RICOL	L	1-5	 	 	d3     	2021-10-23T16:00Z	                                    		Providence, RI		[Video](https://www.littleeast.tv/) [Box Score](/boxscore.aspx?id=DF8%2b6lYeFGqJeZ28T1%2b4hUTeu2kZamy6YdOEJTGfQZvWynxfMCHdYxfcZnshv0zfbvjciD8UscWIFBsi5GN551WI%2f%2bl1rSqGFq8U6ZaQBj%2fc3RJ4J8gzfQZYs%2bsGqcNt&path=wten)
   ITA	 69339	2021-10-23	12:00pm	W		RWIL 	at		ENDCT	L	0-5	 	C	d3     	2021-10-23T16:00Z	62596087-f95e-4128-9464-eed54ef1a449				
   ITA	 51661	2021-10-23	 1:00pm	W		DYOU 	at		UDC  	L	0-7	 	C	d3/d2  	2021-10-23T17:00Z	7d7ec815-e0cd-4b8a-a5bc-98ee976fca91				
   ITA	 81489	2021-10-23	 1:00pm	W		EMHEN	at		KING 	 	   	 	 	d3/d2  	2021-10-23T17:00Z	dfba311d-4e6c-436a-b2f9-b8ea861fcbf8				
   ITA	 61239	2021-10-23	 1:00pm	W		REGIS	at		CLBS 	L	0-5	 	C	d3     	2021-10-23T17:00Z	8a898017-3f9b-4f26-a754-a70774911649				
 Skyln	 51600	2021-10-23	 1:00pm	W		SARAH	at		FARM 	W	5-1	 	 	d3     	2021-10-23T17:00Z	                                    		Farmingdale, NY		[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgnr0LrfZa9on%2b%2fdkFoLtEdBQVFiOpXiVnk%2bNEHPDLotZFRg1YxcyEW%2f2dqt%2b2ekki6Nemlb9YBUIjbplQsqaDzgpvhW8%2bmcuaiyFAyw1c%2fZaA%3d%3d&path=wten)
   ITA	 12736	2021-10-23	 3:00pm	W		NCENT	vs		WHEAT	W	5-0	N	C	d3     	2021-10-23T19:00Z	7c329bb9-5d60-4b55-8e74-0106a79e3a69				
  CUNY	116601	2021-10-24	12:30pm	W		LEHM 	at		BRKLN	L	2-5	 	 	d3     	2021-10-24T16:30Z	                                    		Brooklyn, NY		[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgmxyaPBPliuMldgU6%2bqbd79HV4Mb3ZUjptGBHk%2fOLlwG7LKaQXzAmA1lckQPOhElUeD12V9PFEuyED9e1txo2kFHd2vXsPYaxSTeLHRJSMuRQ%3d%3d&path=wtennis)
   ITA	 94651	2021-10-24	 2:00pm	W		BARUC	at		STOCK	L	3-6	 	 	d3     	2021-10-24T18:00Z	9451d800-04a3-4c05-b2a8-a06e023293ee				
   ITA	 39427	2021-10-26	 7:30pm	W		BRKLN	at		BARUC	L	0-5	 	 	d3     	2021-10-26T23:30Z	8058b2df-d7a8-44ee-a225-41b77cce566c				
  CUNY	117895	2021-10-26	 7:30pm	W		JJAY 	at		HTR  	L	0-5	 	 	d3     	2021-10-26T23:30Z	                                    		Flushing, NY		[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgnsllxCldQN2sX6P0phXXYm42U16u15e8DpLLInlza7zggTzv94gDTTiye7VM9HB%2bPnZTgjrAOPNkuXhxii5iuBe3gQXhV7gDz8P2CKu%2fwZKw%3d%3d&path=wtennis)
   ITA	 98416	2021-10-26	 9:00pm	W		DYOU 	at		DAEMN	L	0-5	 	C	d3/d2  	2021-10-27T01:00Z	b3ce9d4e-6499-455b-b7f2-da6e171b47f2				
   ITA	 13383	2021-10-28	 3:00pm	W		BARUC	vs		HTR  	W	5-2	N	 	d3     	2021-10-28T19:00Z	ded26700-5d24-4537-991f-38b9aadf5a5c				
   ITA	 23806	2021-11-18	12:00pm	W		MRYMT	at		STEV 	 	   	 	 	d3     	2021-11-18T17:00Z	0cf6b05e-3a51-44f1-bf46-f9f5848cc1d3				
   ITA	 94211	2022-01-19	10:00am	W		COLC 	at		CONNE	 	   	 	 	d3/naia	2022-01-19T15:00Z	a49f4f79-d484-4791-b473-0f42a9488583				
   ASC	 96539	2022-01-28	 3:00pm	W		MCMUR	at		MSUTX	 	   	 	 	d3     	2022-01-28T20:00Z	                                    		Wichita Falls, TX		
  UMAC	 75017	2022-01-28	 5:00pm	W		NW   	at		STMAR	 	   	 	 	d1/d3  	2022-01-28T22:00Z	                                    		Winona, Minn.		
   ITA	 47147	2022-01-28	 5:00pm	W		NWCMN	at		STMAR	 	   	 	 	d3     	2022-01-28T22:00Z	a0765542-42ae-413b-b999-712d6d1f4847				
   ASC	 96540	2022-01-29	11:00am	W		UST  	at		MCMUR	 	   	 	 	d3     	2022-01-29T16:00Z	                                    		Abilene, TX		
   ITA	 66296	2022-01-29	 1:30pm	W		MLUTH	at		STMAR	 	   	 	 	d3     	2022-01-29T18:30Z	01b88d62-67cf-4456-b58d-8bf30cd5f1d9				
   ITA	 54674	2022-01-29	 5:30pm	W		UNM  	at		COLC 	 	   	 	 	d1/d3  	2022-01-29T22:30Z	c4d37f7f-c83c-4be1-89ef-93623780e352				
   ITA	 93570	2022-01-31	 5:30pm	W		PACLU	at		OUAZ 	 	   	 	 	d3/naia	2022-01-31T22:30Z	75dbbabd-0fa3-4352-85ed-e2d32e2a633a				
   ITA	 49169	2022-02-01	 5:00pm	W		PACLU	at		PVCC 	 	   	 	 	d3/juco	2022-02-01T22:00Z	f30c6ce1-b9c7-49d1-8b58-ebb1332a0650				
   ITA	 30015	2022-02-02	 5:00pm	W		PACLU	at		AZCHR	 	   	 	 	d3/naia	2022-02-02T22:00Z	b0b99717-1036-41cc-8094-f7b47565d565				
   ITA	 60706	2022-02-03	 5:00pm	W		CHAB 	at		UCSC 	 	   	 	 	juco/d3	2022-02-03T22:00Z	3c782821-2b53-4aa1-82ba-87099c48e23f				
   ITA	 95588	2022-02-04	 9:30am	W		UTRGV	at		CNCTX	 	   	 	 	d1/d3  	2022-02-04T14:30Z	9585dee9-ff0e-4c18-9168-acbb92f29f72				
   ASC	 94534	2022-02-04	12:00pm	W		DBAP 	vs		ETXBP	 	   	N	 	d2/d3  	2022-02-04T17:00Z	                                    		Arlington, TX		
   ASC	 96541	2022-02-04	 2:00pm	W		MCMUR	at		TXWES	 	   	 	 	d3/naia	2022-02-04T19:00Z	                                    		Arlington, TX		
   ITA	 55025	2022-02-04	 3:30pm	W		UTRGV	at		UMHB 	 	   	 	 	d1/d3  	2022-02-04T20:30Z	68262d43-1ae7-403a-92ea-94d66609b2ef				
   ASC	 95424	2022-02-04	 4:00pm	W		DBAP 	vs		LETOU	 	   	N	 	d2/d3  	2022-02-04T21:00Z	                                    		Arlington, TX		
   ITA	 97857	2022-02-04	 4:00pm	W		TRITX	at		SMTX 	 	   	 	 	d3/d2  	2022-02-04T21:00Z	b7a07c4b-dbdf-4398-b26c-d879379a5e5c				
   ITA	 65070	2022-02-04	 5:00pm	W		CMU  	vs		SRU  	 	   	N	 	d3/d2  	2022-02-04T22:00Z	3bd99d29-1acd-4eac-9cd3-b76720360c05				
   ASC	 94533	2022-02-04	 6:00pm	W		ETXBP	at		TXWES	 	   	 	 	d3/naia	2022-02-04T23:00Z	                                    		Arlington, TX		
  UMAC	 75018	2022-02-05	       	W		NW   	vs		STBEN	 	   	N	 	d1/d3  	                 	                                    		St. Cloud, Minn.		
  UMAC	 75040	2022-02-05	       	W		SUPER	at		MAC  	 	   	 	 	d3     	                 	                                    		St. Paul, Minn.		
   ITA	 54630	2022-02-05	 9:00am	W		ASBUR	vs		ILWES	 	   	N	 	naia/d3	2022-02-05T14:00Z	04ad5a74-6082-4596-8c05-2013f7f7d673				
   ASC	 96542	2022-02-05	10:00am	W		DBAP 	vs		MCMUR	 	   	N	 	d2/d3  	2022-02-05T15:00Z	                                    		Arlington, TX		
   ASC	 94535	2022-02-05	10:00am	W		ETXBP	vs		HOWPN	 	   	N	 	d3     	2022-02-05T15:00Z	                                    		Arlington, TX		
   ASC	 95425	2022-02-05	10:00am	W		LETOU	at		TXWES	 	   	 	 	d3/naia	2022-02-05T15:00Z	                                    		Arlington, TX		
   ITA	 56594	2022-02-05	10:00am	W		SFU  	at		CMU  	 	   	 	 	d1/d3  	2022-02-05T15:00Z	83a66ddb-d9e0-4151-885c-9874959be230				
   ITA	 43577	2022-02-05	11:30am	W		NWCMN	at		STBEN	 	   	 	 	d3     	2022-02-05T16:30Z	7270dc5c-72dc-4088-a10c-62896a71bfcd				
   ITA	 27044	2022-02-05	12:00pm	W		UTRGV	at		SWEST	 	   	 	 	d1/d3  	2022-02-05T17:00Z	9ccb2b3c-8b99-4b8d-b83e-1bbf64ae4e36				
   ITA	  6598	2022-02-05	 1:00pm	W		SCHR 	vs		TABOR	 	   	N	 	d3/naia	2022-02-05T18:00Z	918b2ddc-c4a1-4f64-aa37-a80575147787				
   ASC	 94536	2022-02-05	 2:00pm	W		ETXBP	vs		MCMUR	 	   	N	 	d3     	2022-02-05T19:00Z	                                    		Arlington, TX		
   ASC	 95426	2022-02-05	 2:00pm	W		HOWPN	vs		LETOU	 	   	N	 	d3     	2022-02-05T19:00Z	                                    		Arlington, TX		
  UMAC	 75000	2022-02-05	 2:00pm	W		MLUTH	at		MAC  	 	   	 	 	d3     	2022-02-05T19:00Z	                                    		St. Paul, Minn.		
   ITA	   694	2022-02-05	 3:00pm	W		ASBUR	vs		PIED 	 	   	N	 	naia/d3	2022-02-05T20:00Z	de76ac00-c989-400a-8947-196de1e6b870				
   ITA	 45893	2022-02-05	 3:00pm	W		CTECH	at		WESTM	 	   	 	 	d3/naia	2022-02-05T20:00Z	12adef3b-d43b-4a60-810a-9b5ebe27715c				
   ITA	  1323	2022-02-05	 5:00pm	W		SCHR 	at		SMTX 	 	   	 	 	d3/d2  	2022-02-05T22:00Z	1077a0d0-6b10-4ce8-bbeb-11e4d4bb1135				
   ITA	 82419	2022-02-10	11:00am	W		CUMBD	at		SEW  	 	   	 	 	naia/d3	2022-02-10T16:00Z	3125022c-086e-40d0-85ec-07c9747e2597				
   ITA	 89939	2022-02-10	 2:30pm	W		BRENA	at		BERRY	 	   	 	 	naia/d3	2022-02-10T19:30Z	5d333361-10b5-4289-ba40-eb358b3924cc				
   ITA	 95466	2022-02-10	 3:30pm	W		SMTX 	at		TXLUT	 	   	 	 	d2/d3  	2022-02-10T20:30Z	8bc41430-6932-430b-83e7-3befe6e88111				
   ASC	 94537	2022-02-11	 2:00pm	W		ETXBP	at		TXLUT	 	   	 	 	d3     	2022-02-11T19:00Z	                                    		Seguin, TX		
   ITA	 35338	2022-02-11	 2:00pm	W		POM  	at		CSULA	 	   	 	 	d3/d2  	2022-02-11T19:00Z	4cad2cc4-c2a4-48a9-b2a3-af76375da587				
  UMAC	 75001	2022-02-11	 3:00pm	W		MLUTH	at		MORNG	 	   	 	 	d3/naia	2022-02-11T20:00Z	                                    		Sioux City, IA		
   ITA	 33392	2022-02-11	 6:00pm	W		SWEST	at		TARL 	 	   	 	 	d3/d1  	2022-02-11T23:00Z	da52980d-7813-4119-92c5-9606cd322c91				
   ITA	 28474	2022-02-11	 8:00pm	W		PACLU	at		PUGET	 	   	 	 	d3     	2022-02-12T01:00Z	a8d011fd-7865-46a5-8ae9-aff6193c9293				
 Lbrty	 43646	2022-02-12	    TBA	W		DREW 	at		VASSR	 	   	 	 	d3     	                 	                                    		Poughkeepsie, NY		
   ASC	 94538	2022-02-12	12:00pm	W		ETXBP	at		TRITX	 	   	 	 	d3     	2022-02-12T17:00Z	                                    		San Antonio, TX		
   ITA	  3464	2022-02-12	12:00pm	W		UST  	at		SMTX 	 	   	 	 	d3/d2  	2022-02-12T17:00Z	34542134-f928-420a-9a50-e55053957711				
  UMAC	 75041	2022-02-12	 1:00pm	W		BETHL	vs		SUPER	 	   	N	 	d3     	2022-02-12T18:00Z	                                    		Rogers, Minn.		
   ASC	 94610	2022-02-12	 2:00pm	W		JBRWN	vs		OZARK	 	   	N	 	naia/d3	2022-02-12T19:00Z	                                    		Conway, AR		
   ASC	 95443	2022-02-12	 2:00pm	W		UMHB 	at		TRITX	 	   	 	 	d3     	2022-02-12T19:00Z	                                    		San Antonio, TX		
   ASC	 96543	2022-02-12	 3:00pm	W		MCMUR	at		LETOU	 	   	 	 	d3     	2022-02-12T20:00Z	                                    		Longview, TX		
   ITA	 93042	2022-02-12	 3:00pm	W		SCHR 	at		HOWPN	 	   	 	 	d3     	2022-02-12T20:00Z	e32ada3b-0c21-48d5-a2d5-67e32af2e1c1				
   ITA	 93737	2022-02-12	 5:00pm	W		IDHO 	at		PACLU	 	   	 	 	naia/d3	2022-02-12T22:00Z	e189c8be-942f-4f2f-9028-a18a940d36f3				
 Lbrty	 43586	2022-02-13	       	W		RIT  	at		SKID 	 	   	 	C	d3     	                 	                                    		Saratoga Springs, NY		
   ITA	 28798	2022-02-13	 8:00am	W		CMU  	at		WOOST	 	   	 	 	d3     	2022-02-13T13:00Z	b800c1c4-f30a-4de9-a7c6-ecf89c1ab72c				
   ITA	 84326	2022-02-13	10:00am	W		GMU  	at		CNEW 	 	   	 	 	d1/d3  	2022-02-13T15:00Z	f9407e39-4622-4e94-a1af-19af7b286802				
   ITA	 89883	2022-02-13	10:00am	W		STBEN	vs		UIU  	 	   	N	 	d3/d2  	2022-02-13T15:00Z	88196478-32d3-4398-ae99-526c238cd215				
   ITA	 53009	2022-02-13	 1:00pm	W		WELL 	at		BRAND	 	   	 	 	d3     	2022-02-13T18:00Z	05dc94d9-43f9-4140-b161-3099c1ee0cff				
   ITA	 74457	2022-02-13	 2:30pm	W		GUST 	at		STMAR	 	   	 	C	d3     	2022-02-13T19:30Z	4e52f3e8-2e02-4f7a-ae83-4e86cb7c28be				
   ITA	 10791	2022-02-13	 2:30pm	W		HAML 	at		SUPER	 	   	 	 	d3     	2022-02-13T19:30Z	d12c7d8b-6ed1-48d6-93e3-c96ef13fd245				
   ITA	 65770	2022-02-13	 4:00pm	W		JCARR	at		WOOST	 	   	 	 	d3     	2022-02-13T21:00Z	8289d76a-ef02-4344-91ae-7adfb8da07e0				
   ITA	 16164	2022-02-16	 5:00pm	W		CENT 	at		ASBUR	 	   	 	 	d3/naia	2022-02-16T22:00Z	b5f69be3-614d-4891-b3ee-c7d1c7e2704c				
   ITA	 99688	2022-02-18	12:00pm	W		WNMU 	at		HSIMM	 	   	 	 	d2/d3  	2022-02-18T17:00Z	39f87e52-d1d9-4ec9-bd46-dcd6faa29aa0				
   ITA	 58522	2022-02-18	 1:00pm	W		PLN  	at		CMS  	 	   	 	 	d2/d3  	2022-02-18T18:00Z	e74f7918-5f53-4b8c-938b-65339fa136d8				
   ASC	 94554	2022-02-18	 2:00pm	W		ETXBP	at		UMHB 	 	   	 	 	d3     	2022-02-18T19:00Z	                                    		Belton, TX		
   ITA	   941	2022-02-18	 4:00pm	W		COLC 	at		MIDLN	 	   	 	 	d3/naia	2022-02-18T21:00Z	f5e0fc66-ce4a-49ae-86cf-388fcef27504				
   ITA	 49999	2022-02-18	 5:00pm	W		WNMU 	at		MCMUR	 	   	 	 	d2/d3  	2022-02-18T22:00Z	e26e88d6-9912-430c-a670-35940d560b82				
   ASC	 96504	2022-02-18	 6:00pm	W		SW   	at		HOWPN	 	   	 	 	naia/d3	2022-02-18T23:00Z	                                    		Brownwood, TX		
   ASC	 95428	2022-02-18	 6:30pm	W		LETOU	at		AUSTN	 	   	 	 	d3     	2022-02-18T23:30Z	                                    		Sherman, TX		
  UMAC	 75058	2022-02-18	 7:00pm	W		MLUTH	at		SCATH	 	   	 	 	d3     	2022-02-19T00:00Z	                                    		Minneapolis, Minn.		
   ITA	 88652	2022-02-18	 7:00pm	W		SUPER	at		STMAR	 	   	 	 	d3     	2022-02-19T00:00Z	a15cb00c-359e-4fe8-8c3a-af9814cf80c0				
   ITA	 84428	2022-02-18	 8:00pm	W		HOINT	at		CMS  	 	   	 	 	naia/d3	2022-02-19T01:00Z	f9943f9f-71cc-45f4-a500-d7e8d950f4bc				
 Lbrty	 43570	2022-02-19	       	W		RPI  	at		ROCH 	 	   	 	 	d3     	                 	                                    		Rochester, NY		
 Lbrty	 43649	2022-02-19	    TBA	W		VASSR	at		ARMY 	 	   	 	 	d3/d1  	                 	                                    		West Point, NY		
   ITA	 56691	2022-02-19	 9:00am	W		WOOST	at		DEPW 	 	   	 	C	d3     	2022-02-19T14:00Z	3f49297c-6560-4728-9d65-439485e3cda7				
 Lbrty	 43558	2022-02-19	10:00am	W		WILKE	at		ITHCA	 	   	 	 	d3     	2022-02-19T15:00Z	                                    		Ithaca, NY		
   ASC	 94540	2022-02-19	11:30am	W		ETXBP	at		SWEST	 	   	 	 	d3     	2022-02-19T16:30Z	                                    		Georgetown, TX		
   ITA	 26089	2022-02-19	12:00pm	W		WNMU 	at		HOWPN	 	   	 	 	d2/d3  	2022-02-19T17:00Z	be5a44b8-7348-4574-b5af-cd7eff4d3673				
   ITA	 41486	2022-02-19	 1:00pm	W		LORAS	vs		SUPER	 	   	N	 	d3     	2022-02-19T18:00Z	d2a4911f-0b9f-44c2-ba56-b849460ac5c3				
   ITA	 35357	2022-02-19	 1:00pm	W		WOOST	vs		WUSTL	 	   	N	 	d3     	2022-02-19T18:00Z	d40b4095-e224-40b5-80d1-f0d1261a34df				
   ITA	 10879	2022-02-19	 2:00pm	W		HSIMM	at		SMTX 	 	   	 	 	d3/d2  	2022-02-19T19:00Z	61a884df-86e0-4ecc-8234-2f3a27b7e7a7				
   ITA	 18336	2022-02-19	 3:00pm	W		SCHR 	at		CNCTX	 	   	 	 	d3     	2022-02-19T20:00Z	53facb53-fe73-48e4-ae0a-3abef8d1bda6				
   ITA	 42839	2022-02-19	 5:00pm	W		HIGH 	at		PACLU	 	   	 	 	juco/d3	2022-02-19T22:00Z	c81596cd-19d5-4532-9738-04183aa5a43a				
   ITA	 26585	2022-02-19	 5:00pm	W		WUSTL	at		DEPW 	 	   	 	 	d3     	2022-02-19T22:00Z	333cf6da-7c2b-4a9d-87e0-1eef86a2a8e4				
   ITA	  6539	2022-02-19	 5:30pm	W		CMOOR	at		STBEN	 	   	 	C	d3     	2022-02-19T22:30Z	003bceb9-74f7-4a30-85e0-69c16e057083				
   ITA	 91456	2022-02-19	 5:30pm	W		LORAS	at		STMAR	 	   	 	 	d3     	2022-02-19T22:30Z	fc09a5d2-1374-4488-a5c0-3594c90bd4ad				
   ITA	 10027	2022-02-19	 6:00pm	W		MSUTX	at		UCO  	 	   	 	 	d3/d2  	2022-02-19T23:00Z	66adc16b-52e6-4eda-b670-89ba7efae23b				
   ITA	 54192	2022-02-19	 7:00pm	W		CWRU 	at		ALGNY	 	   	 	 	d3     	2022-02-20T00:00Z	f775c066-6759-497c-b8c1-b84513d9ea35				
 Lbrty	 43635	2022-02-20	    TBA	W		MTHOL	at		VASSR	 	   	 	 	d3     	                 	                                    		Poughkeepsie, NY		
 Lbrty	 43587	2022-02-20	       	W		RPI  	at		RIT  	 	   	 	C	d3     	                 	                                    		Rochester, NY		
   ITA	 54764	2022-02-20	 8:30am	W		COLC 	at		HAST 	 	   	 	 	d3/naia	2022-02-20T13:30Z	36781d4c-84f9-47c5-86e3-31a126a947ba				
   ITA	 50005	2022-02-20	10:00am	W		BRENA	at		EMORY	 	   	 	 	naia/d3	2022-02-20T15:00Z	18c51c84-b812-4786-b38a-24ca5b565825				
   ASC	 95362	2022-02-20	12:00pm	W		HSIMM	at		TRITX	 	   	 	 	d3     	2022-02-20T17:00Z	                                    		San Antonio, TX		
   ITA	 75332	2022-02-20	 3:00pm	W		ART  	at		UCSC 	 	   	 	 	d2/d3  	2022-02-20T20:00Z	f5ddfa7e-0b1d-4608-b678-e6bd11b7b314				
   ITA	 63161	2022-02-21	12:00pm	W		CALUT	vs		PACLU	 	   	N	 	d3     	2022-02-21T17:00Z	ad921978-1d26-4319-93e0-bc7aea392273				
   ITA	 93485	2022-02-21	 1:00pm	W		BRAND	at		CTECH	 	   	 	 	d3     	2022-02-21T18:00Z	f5013930-ad9b-46bb-a2aa-1c1bca139276				
   ITA	    89	2022-02-21	 4:00pm	W		BATES	at		ROL  	 	   	 	 	d3/d2  	2022-02-21T21:00Z	32e8977b-3515-4e36-800d-b92e2b8a24af				
 Lbrty	 43588	2022-02-22	 4:00pm	W		NAZ  	at		RIT  	 	   	 	 	d3     	2022-02-22T21:00Z	                                    		Rochester, NY		
   ITA	 66862	2022-02-23	 3:00pm	W		BHVN 	at		HNDCC	 	   	 	 	d3/juco	2022-02-23T20:00Z	f9bfd1ed-788e-4700-94cb-9325b8fb74ae				
   ASC	 95480	2022-02-24	 3:00pm	W		HEND 	at		OZARK	 	   	 	 	d2/d3  	2022-02-24T20:00Z	                                    		Clarksville, AR		
 Lbrty	 43624	2022-02-25	       	W		UNION	at		SLAW 	 	   	 	C	d3     	                 	                                    		Canton, NY		
   ASC	 96506	2022-02-25	 1:00pm	W		HOWPN	at		TXLUT	 	   	 	 	d3     	2022-02-25T18:00Z	                                    		Seguin, TX		
   ITA	  8874	2022-02-25	 2:00pm	W		MSUTX	at		CCCC 	 	   	 	 	d3/juco	2022-02-25T19:00Z	77190745-d34e-4062-b39a-47d8a87a9826				
