---
division: d1
gender: M
matches: 1120
version: 2
---
dateET	timeET	rank	team	at	oppRank	opponent	outcome	score	location	conference	gender	division	teamId	opponentId	dualId	date
2022-03-13	11:00am	  	UTA  	at	  	LAMAR	 	   	A	 	M	d1     				2022-03-13T15:00:00.000Z
2022-03-13	12:00pm	  	TEM  	at	  	W&M  	 	   	A	 	M	d1     				2022-03-13T16:00:00.000Z
2022-03-13	12:00pm	  	AFA  	at	  	SDSU 	 	   	A	C	M	d1     				2022-03-13T16:00:00.000Z
2022-03-13	12:00pm	  	ND   	at	  	VT   	 	   	A	C	M	d1     				2022-03-13T16:00:00.000Z
2022-03-13	 1:00pm	  	GWEBB	at	  	ETSU 	 	   	A	 	M	d1     				2022-03-13T17:00:00.000Z
2022-03-13	 1:00pm	  	SMU  	at	  	UTSA 	 	   	A	 	M	d1     				2022-03-13T17:00:00.000Z
2022-03-13	 1:00pm	  	OMAHA	at	  	STET 	 	   	A	 	M	d1     				2022-03-13T17:00:00.000Z
2022-03-13	 2:00pm	  	BAMA 	at	  	AUB  	 	   	A	C	M	d1     				2022-03-13T18:00:00.000Z
2022-03-13	 2:00pm	  	LOYM 	at	  	BOISE	 	   	A	 	M	d1     				2022-03-13T18:00:00.000Z
2022-03-13	 2:00pm	  	PRES 	at	  	NCAT 	 	   	A	C	M	d1     				2022-03-13T18:00:00.000Z
2022-03-13	 2:00pm	  	TOL  	at	  	WMU  	 	   	A	C	M	d1     				2022-03-13T18:00:00.000Z
2022-03-13	 4:30pm	  	UTAH 	at	  	CAL  	 	   	A	C	M	d1     				2022-03-13T20:30:00.000Z
2022-03-13	 5:00pm	  	MTST 	at	  	ORE  	 	   	A	 	M	d1     				2022-03-13T21:00:00.000Z
2022-03-13	12:00pm	  	CHC  	at	  	LOY  	 	   	A	 	M	d2/d1  				2022-03-13T16:00:00.000Z
2022-03-13	 1:00pm	  	UDC  	at	  	NAVY 	 	   	A	 	M	d2/d1  				2022-03-13T17:00:00.000Z
2022-03-14	 2:00pm	  	CIT  	vs	  	JMU  	 	   	N	 	M	d1     				2022-03-14T18:00:00.000Z
2022-03-15	 8:00pm	 3	TEX  	at	 9	USC  	 	   	A	 	M	d1     				2022-03-16T00:00:00.000Z
2022-03-15	12:00pm	21	HARV 	vs	  	WIS  	 	   	N	 	M	d1     				2022-03-15T16:00:00.000Z
2022-03-15	 1:00pm	  	NJIT 	at	  	UTRGV	 	   	A	 	M	d1     				2022-03-15T17:00:00.000Z
2022-03-15	 3:00pm	  	JMU  	at	  	DAV  	 	   	A	 	M	d1     				2022-03-15T19:00:00.000Z
2022-03-15	 2:00pm	  	BUCK 	at	  	LYNN 	 	   	A	 	M	d1/d2  				2022-03-15T18:00:00.000Z
2022-03-16	 5:00pm	23	ILL  	at	 1	FLA  	 	   	A	 	M	d1     				2022-03-16T21:00:00.000Z
2022-03-16	 6:00pm	  	NEB  	at	11	UCF  	 	   	A	 	M	d1     				2022-03-16T22:00:00.000Z
2022-03-16	 1:00am	  	ETSU 	at	  	UNCW 	 	   	A	 	M	d1     				2022-03-16T05:00:00.000Z
2022-03-16	12:00pm	  	NJIT 	at	  	A&MCC	 	   	A	C	M	d1     				2022-03-16T16:00:00.000Z
2022-03-16	 1:00pm	  	RICE 	at	  	ODU  	 	   	A	 	M	d1     				2022-03-16T17:00:00.000Z
2022-03-16	 2:00pm	  	YALE 	at	  	SCLAR	 	   	A	 	M	d1     				2022-03-16T18:00:00.000Z
2022-03-16	 2:30pm	  	FAIR 	at	  	WOF  	 	   	A	 	M	d1     				2022-03-16T18:30:00.000Z
2022-03-16	 8:00pm	  	PUR  	at	  	CAL  	 	   	A	 	M	d1     				2022-03-17T00:00:00.000Z
2022-03-16	12:00pm	  	ASH  	at	  	DUQ  	 	   	A	 	M	d2/d1  				2022-03-16T16:00:00.000Z
2022-03-17	12:00pm	21	HARV 	at	22	PEPP 	 	   	A	 	M	d1     				2022-03-17T16:00:00.000Z
2022-03-17	12:00pm	  	HOW  	vs	  	NCCU 	 	   	N	C	M	d1     				2022-03-17T16:00:00.000Z
2022-03-17	 1:00pm	  	UTSA 	at	  	FAU  	 	   	A	 	M	d1     				2022-03-17T17:00:00.000Z
2022-03-17	 2:00pm	  	JMU  	at	  	CoC  	 	   	A	 	M	d1     				2022-03-17T18:00:00.000Z
2022-03-17	 2:00pm	  	DEL  	at	  	TEM  	 	   	A	 	M	d1     				2022-03-17T18:00:00.000Z
2022-03-17	 5:00pm	  	WIS  	at	  	USD  	 	   	A	 	M	d1     				2022-03-17T21:00:00.000Z
2022-03-18	 5:00pm	18	MISS 	at	 1	FLA  	 	   	A	C	M	d1     				2022-03-18T21:00:00.000Z
2022-03-18	 5:00pm	 3	TEX  	at	22	PEPP 	 	   	A	 	M	d1     				2022-03-18T21:00:00.000Z
2022-03-18	 3:00pm	 7	UVA  	at	  	GT   	 	   	A	C	M	d1     				2022-03-18T19:00:00.000Z
2022-03-18	 8:00pm	  	AZST 	at	 9	USC  	 	   	A	C	M	d1     				2022-03-19T00:00:00.000Z
2022-03-18	 5:00pm	23	ILL  	at	11	UCF  	 	   	A	 	M	d1     				2022-03-18T21:00:00.000Z
2022-03-18	 4:00pm	20	MSST 	at	13	SCAR 	 	   	A	C	M	d1     				2022-03-18T20:00:00.000Z
2022-03-18	 6:00pm	15	ARIZ 	at	25	UCLA 	 	   	A	C	M	d1     				2022-03-18T22:00:00.000Z
2022-03-18	 3:00am	  	BOISE	vs	  	EWU  	 	   	N	 	M	d1     				2022-03-18T07:00:00.000Z
2022-03-18	10:00am	  	LAMAR	vs	  	SEA  	 	   	N	C	M	d1     				2022-03-18T14:00:00.000Z
2022-03-18	12:00pm	  	CLEV 	vs	  	UTSA 	 	   	N	 	M	d1     				2022-03-18T16:00:00.000Z
2022-03-18	12:00pm	  	HOW  	vs	  	NORF 	 	   	N	C	M	d1     				2022-03-18T16:00:00.000Z
2022-03-18	12:00pm	  	MTST 	at	  	IDST 	 	   	A	C	M	d1     				2022-03-18T16:00:00.000Z
2022-03-18	12:00pm	  	XAV  	at	  	MSU  	 	   	A	 	M	d1     				2022-03-18T16:00:00.000Z
2022-03-18	 1:00pm	  	VT   	at	  	CLEM 	 	   	A	C	M	d1     				2022-03-18T17:00:00.000Z
2022-03-18	 1:00pm	  	NJIT 	at	  	IWORD	 	   	A	C	M	d1     				2022-03-18T17:00:00.000Z
2022-03-18	 1:00pm	  	WMU  	at	  	BUFF 	 	   	A	C	M	d1     				2022-03-18T17:00:00.000Z
2022-03-18	 2:00pm	  	JMU  	at	  	CAMP 	 	   	A	 	M	d1     				2022-03-18T18:00:00.000Z
2022-03-18	 2:00pm	  	PRES 	at	  	CCAR 	 	   	A	 	M	d1     				2022-03-18T18:00:00.000Z
2022-03-18	 2:00pm	  	LSU  	at	  	VANDY	 	   	A	C	M	d1     				2022-03-18T18:00:00.000Z
2022-03-18	 3:00pm	  	MTSU 	at	  	SMU  	 	   	A	 	M	d1     				2022-03-18T19:00:00.000Z
2022-03-18	 3:00pm	  	CHAT 	at	  	WOF  	 	   	A	C	M	d1     				2022-03-18T19:00:00.000Z
2022-03-18	 4:00pm	  	FSU  	at	  	ND   	 	   	A	C	M	d1     				2022-03-18T20:00:00.000Z
2022-03-18	 5:00pm	  	BELL 	at	  	FGCU 	 	   	A	C	M	d1     				2022-03-18T21:00:00.000Z
2022-03-18	 5:00pm	  	UTRGV	at	  	NMSU 	 	   	A	C	M	d1     				2022-03-18T21:00:00.000Z
2022-03-18	 5:00pm	  	UTAH 	at	  	USD  	 	   	A	 	M	d1     				2022-03-18T21:00:00.000Z
2022-03-18	 5:30pm	  	ALA&M	at	  	VANDY	 	   	A	 	M	d1     				2022-03-18T21:30:00.000Z
2022-03-18	 6:00pm	  	LIB  	at	  	KENN 	 	   	A	C	M	d1     				2022-03-18T22:00:00.000Z
2022-03-18	 6:00pm	  	NIA  	at	  	MSU  	 	   	A	 	M	d1     				2022-03-18T22:00:00.000Z
2022-03-19	 2:00pm	  	USF  	at	 5	TCU  	 	   	A	 	M	d1     				2022-03-19T18:00:00.000Z
2022-03-19	 5:00pm	21	HARV 	vs	  	UTAH 	 	   	N	 	M	d1     				2022-03-19T21:00:00.000Z
2022-03-19	 9:00am	  	HOW  	vs	  	SCST 	 	   	N	C	M	d1     				2022-03-19T13:00:00.000Z
2022-03-19	10:00am	  	GCU  	vs	  	LAMAR	 	   	N	C	M	d1     				2022-03-19T14:00:00.000Z
2022-03-19	11:00am	  	CHIC 	vs	  	UTRGV	 	   	N	C	M	d1     				2022-03-19T15:00:00.000Z
2022-03-19	 1:00pm	  	IUPUI	at	  	NKU  	 	   	A	C	M	d1     				2022-03-19T17:00:00.000Z
2022-03-19	 1:00pm	  	LEH  	at	  	LOY  	 	   	A	C	M	d1     				2022-03-19T17:00:00.000Z
2022-03-19	 1:00pm	  	PENN 	at	  	ODU  	 	   	A	 	M	d1     				2022-03-19T17:00:00.000Z
2022-03-19	 2:00pm	  	ARMY 	at	  	BUCK 	 	   	A	C	M	d1     				2022-03-19T18:00:00.000Z
2022-03-19	 2:00pm	  	YALE 	at	  	CPOLY	 	   	A	 	M	d1     				2022-03-19T18:00:00.000Z
2022-03-19	 2:00pm	  	MEM  	vs	  	OKST 	 	   	N	 	M	d1     				2022-03-19T18:00:00.000Z
2022-03-19	 2:00pm	  	HAW  	at	  	SDSU 	 	   	A	 	M	d1     				2022-03-19T18:00:00.000Z
2022-03-19	 4:00pm	  	SFU  	at	  	LIPST	 	   	A	C	M	d1     				2022-03-19T20:00:00.000Z
2022-03-19	 6:00pm	  	WMU  	at	  	BING 	 	   	A	C	M	d1     				2022-03-19T22:00:00.000Z
2022-03-19	 6:00pm	  	CRE  	at	  	OMAHA	 	   	A	 	M	d1     				2022-03-19T22:00:00.000Z
2022-03-20	 1:00pm	20	MSST 	at	 1	FLA  	 	   	A	C	M	d1     				2022-03-20T17:00:00.000Z
2022-03-20	 1:00pm	 8	UGA  	at	 4	TENN 	 	   	A	C	M	d1     				2022-03-20T17:00:00.000Z
2022-03-20	12:00pm	 7	UVA  	at	  	CLEM 	 	   	A	C	M	d1     				2022-03-20T16:00:00.000Z
2022-03-20	 4:00pm	15	ARIZ 	at	 9	USC  	 	   	A	C	M	d1     				2022-03-20T20:00:00.000Z
2022-03-20	12:00pm	  	FAU  	at	11	UCF  	 	   	A	 	M	d1     				2022-03-20T16:00:00.000Z
2022-03-20	12:00pm	18	MISS 	at	13	SCAR 	 	   	A	C	M	d1     				2022-03-20T16:00:00.000Z
2022-03-20	 3:00pm	  	AZST 	at	25	UCLA 	 	   	A	C	M	d1     				2022-03-20T19:00:00.000Z
2022-03-20	 3:00am	  	BOISE	at	  	GONZ 	 	   	A	 	M	d1     				2022-03-20T07:00:00.000Z
2022-03-20	11:00am	  	WMU  	at	  	COR  	 	   	A	 	M	d1     				2022-03-20T15:00:00.000Z
2022-03-20	11:00am	  	FORD 	at	  	TEM  	 	   	A	 	M	d1     				2022-03-20T15:00:00.000Z
2022-03-20	11:00am	  	UAB  	at	  	ODU  	 	   	A	 	M	d1     				2022-03-20T15:00:00.000Z
2022-03-20	12:00pm	  	LIB  	at	  	FGCU 	 	   	A	C	M	d1     				2022-03-20T16:00:00.000Z
2022-03-20	12:00pm	  	VT   	at	  	GT   	 	   	A	C	M	d1     				2022-03-20T16:00:00.000Z
2022-03-20	12:00pm	  	UIC  	at	  	NKU  	 	   	A	C	M	d1     				2022-03-20T16:00:00.000Z
2022-03-20	12:00pm	  	MIA  	at	  	ND   	 	   	A	C	M	d1     				2022-03-20T16:00:00.000Z
2022-03-20	12:00pm	  	PORT 	at	  	USU  	 	   	A	 	M	d1     				2022-03-20T16:00:00.000Z
2022-03-20	 1:00pm	  	AUB  	at	  	VANDY	 	   	A	C	M	d1     				2022-03-20T17:00:00.000Z
2022-03-20	 1:00pm	  	CHAR 	at	  	ETSU 	 	   	A	 	M	d1     				2022-03-20T17:00:00.000Z
2022-03-20	 1:00pm	  	USF  	at	  	SMU  	 	   	A	C	M	d1     				2022-03-20T17:00:00.000Z
2022-03-20	 2:00pm	  	DAV  	at	  	WOF  	 	   	A	 	M	d1     				2022-03-20T18:00:00.000Z
2022-03-20	 2:00pm	  	LSU  	at	  	BAMA 	 	   	A	C	M	d1     				2022-03-20T18:00:00.000Z
2022-03-20	 2:00pm	  	OKST 	at	  	TULN 	 	   	A	 	M	d1     				2022-03-20T18:00:00.000Z
2022-03-20	 3:00pm	  	ALA&M	at	  	BEL  	 	   	A	 	M	d1     				2022-03-20T19:00:00.000Z
2022-03-20	 3:00pm	  	UNF  	at	  	STET 	 	   	A	C	M	d1     				2022-03-20T19:00:00.000Z
2022-03-20	 4:00pm	  	SFU  	at	  	MSM  	 	   	A	C	M	d1     				2022-03-20T20:00:00.000Z
2022-03-20	 4:00pm	  	YALE 	at	  	UCSB 	 	   	A	 	M	d1     				2022-03-20T20:00:00.000Z
2022-03-20	 5:00pm	  	EIU  	at	  	ND   	 	   	A	 	M	d1     				2022-03-20T21:00:00.000Z
2022-03-21	 7:00pm	 5	TCU  	at	  	SMU  	 	   	A	 	M	d1     				2022-03-21T23:00:00.000Z
2022-03-21	 2:00pm	  	HAW  	at	  	UCSD 	 	   	A	C	M	d1     				2022-03-21T18:00:00.000Z
2022-03-23	 3:00pm	  	COPP 	at	  	LOY  	 	   	A	 	M	d1     				2022-03-23T19:00:00.000Z
2022-03-24	 1:00pm	  	DREX 	at	  	JMU  	 	   	A	 	M	d1     				2022-03-24T17:00:00.000Z
2022-03-24	 2:00pm	  	CPOLY	at	  	HAW  	 	   	A	C	M	d1     				2022-03-24T18:00:00.000Z
2022-03-24	 3:00pm	  	MORG 	at	  	LOY  	 	   	A	 	M	d1     				2022-03-24T19:00:00.000Z
2022-03-24	 3:00pm	  	UNCA 	at	  	PRES 	 	   	A	C	M	d1     				2022-03-24T19:00:00.000Z
2022-03-25	 5:00pm	 1	FLA  	at	  	ARK  	 	   	A	C	M	d1     				2022-03-25T21:00:00.000Z
2022-03-25	 7:00pm	 2	BAY  	at	 5	TCU  	 	   	A	 	M	d1     				2022-03-25T23:00:00.000Z
2022-03-25	 2:00pm	 4	TENN 	at	19	A&M  	 	   	A	C	M	d1     				2022-03-25T18:00:00.000Z
2022-03-25	 3:00pm	  	NCST 	at	 7	UVA  	 	   	A	C	M	d1     				2022-03-25T19:00:00.000Z
2022-03-25	 6:00pm	16	STAN 	at	 9	USC  	 	   	A	C	M	d1     				2022-03-25T22:00:00.000Z
2022-03-25	 3:00pm	10	WAKE 	at	  	VT   	 	   	A	C	M	d1     				2022-03-25T19:00:00.000Z
2022-03-25	 5:00pm	  	SMU  	at	11	UCF  	 	   	A	C	M	d1     				2022-03-25T21:00:00.000Z
2022-03-25	 6:00pm	12	UK   	at	  	VANDY	 	   	A	C	M	d1     				2022-03-25T22:00:00.000Z
2022-03-25	 5:00pm	  	NEB  	at	17	MICH 	 	   	A	 	M	d1     				2022-03-25T21:00:00.000Z
2022-03-25	 4:00pm	  	AUB  	at	18	MISS 	 	   	A	C	M	d1     				2022-03-25T20:00:00.000Z
2022-03-25	 4:00pm	  	BAMA 	at	20	MSST 	 	   	A	C	M	d1     				2022-03-25T20:00:00.000Z
2022-03-25	 4:00pm	  	CAL  	at	25	UCLA 	 	   	A	C	M	d1     				2022-03-25T20:00:00.000Z
2022-03-25	12:00pm	  	UTRGV	at	  	LAMAR	 	   	A	C	M	d1     				2022-03-25T16:00:00.000Z
2022-03-25	12:00pm	  	LOY  	at	  	ARMY 	 	   	A	C	M	d1     				2022-03-25T16:00:00.000Z
2022-03-25	 1:00pm	  	FAU  	at	  	ODU  	 	   	A	 	M	d1     				2022-03-25T17:00:00.000Z
2022-03-25	 1:30pm	  	VCU  	at	  	USF  	 	   	A	 	M	d1     				2022-03-25T17:30:00.000Z
2022-03-25	 2:00pm	  	UNM  	at	  	RICE 	 	   	A	 	M	d1     				2022-03-25T18:00:00.000Z
2022-03-25	 2:00pm	  	UCD  	at	  	HAW  	 	   	A	C	M	d1     				2022-03-25T18:00:00.000Z
2022-03-25	 3:00pm	  	FGCU 	at	  	STET 	 	   	A	C	M	d1     				2022-03-25T19:00:00.000Z
2022-03-25	 3:00pm	  	JVST 	at	  	LIB  	 	   	A	C	M	d1     				2022-03-25T19:00:00.000Z
2022-03-25	 3:00pm	  	WIS  	at	  	MSU  	 	   	A	C	M	d1     				2022-03-25T19:00:00.000Z
2022-03-25	 3:00pm	  	UNCG 	at	  	WOF  	 	   	A	C	M	d1     				2022-03-25T19:00:00.000Z
2022-03-25	 3:00pm	  	PORT 	at	  	USD  	 	   	A	C	M	d1     				2022-03-25T19:00:00.000Z
2022-03-25	 4:00pm	  	ND   	at	  	DUKE 	 	   	A	C	M	d1     				2022-03-25T20:00:00.000Z
2022-03-25	 4:00pm	  	ORE  	at	  	UTAH 	 	   	A	C	M	d1     				2022-03-25T20:00:00.000Z
2022-03-25	 7:00pm	  	SBU  	at	  	DUQ  	 	   	A	C	M	d1     				2022-03-25T23:00:00.000Z
2022-03-26	 4:00pm	  	CAL  	at	 9	USC  	 	   	A	C	M	d1     				2022-03-26T20:00:00.000Z
2022-03-26	 4:00pm	16	STAN 	at	25	UCLA 	 	   	A	C	M	d1     				2022-03-26T20:00:00.000Z
2022-03-26	 1:00am	  	USU  	at	  	BYU  	 	   	A	 	M	d1     				2022-03-26T05:00:00.000Z
2022-03-26	 1:00am	  	HOW  	at	  	HAMP 	 	   	A	 	M	d1     				2022-03-26T05:00:00.000Z
2022-03-26	 3:00am	  	ALST 	at	  	ALA&M	 	   	A	C	M	d1     				2022-03-26T07:00:00.000Z
2022-03-26	 4:00am	  	PORT 	at	  	SDSU 	 	   	A	 	M	d1     				2022-03-26T08:00:00.000Z
2022-03-26	12:00pm	  	LAF  	vs	  	LOY  	 	   	N	C	M	d1     				2022-03-26T16:00:00.000Z
2022-03-26	 1:00pm	  	FAU  	at	  	LIB  	 	   	A	 	M	d1     				2022-03-26T17:00:00.000Z
2022-03-26	 1:00pm	  	TEM  	at	  	ODU  	 	   	A	 	M	d1     				2022-03-26T17:00:00.000Z
2022-03-26	 2:00pm	  	ABCHR	vs	  	UTRGV	 	   	N	C	M	d1     				2022-03-26T18:00:00.000Z
2022-03-26	 2:00pm	  	ETSU 	vs	  	UNM  	 	   	N	 	M	d1     				2022-03-26T18:00:00.000Z
2022-03-26	 2:00pm	  	FAIR 	at	  	MONM 	 	   	A	C	M	d1     				2022-03-26T18:00:00.000Z
2022-03-26	 2:00pm	  	NIU  	at	  	WMU  	 	   	A	C	M	d1     				2022-03-26T18:00:00.000Z
2022-03-26	 2:00pm	  	UND  	at	  	AFA  	 	   	A	 	M	d1     				2022-03-26T18:00:00.000Z
2022-03-26	 4:00pm	  	PAC  	at	  	SCLAR	 	   	A	C	M	d1     				2022-03-26T20:00:00.000Z
2022-03-27	 1:00pm	24	OKLA 	at	 3	TEX  	 	   	A	 	M	d1     				2022-03-27T17:00:00.000Z
2022-03-27	 2:00pm	 4	TENN 	at	  	LSU  	 	   	A	C	M	d1     				2022-03-27T18:00:00.000Z
2022-03-27	 1:00pm	10	WAKE 	at	 7	UVA  	 	   	A	C	M	d1     				2022-03-27T17:00:00.000Z
2022-03-27	 2:00pm	12	UK   	at	18	MISS 	 	   	A	C	M	d1     				2022-03-27T18:00:00.000Z
2022-03-27	 4:00pm	  	ND   	at	14	UNC  	 	   	A	C	M	d1     				2022-03-27T20:00:00.000Z
2022-03-27	12:00pm	  	WIS  	at	17	MICH 	 	   	A	C	M	d1     				2022-03-27T16:00:00.000Z
2022-03-27	 7:00pm	  	UTSA 	at	19	A&M  	 	   	A	 	M	d1     				2022-03-27T23:00:00.000Z
2022-03-27	 1:00am	  	ETSU 	at	  	RICE 	 	   	A	 	M	d1     				2022-03-27T05:00:00.000Z
2022-03-27	 9:00am	  	BU   	at	  	NAVY 	 	   	A	C	M	d1     				2022-03-27T13:00:00.000Z
2022-03-27	12:00pm	  	ABCHR	at	  	LAMAR	 	   	A	C	M	d1     				2022-03-27T16:00:00.000Z
2022-03-27	12:00pm	  	HC   	vs	  	LOY  	 	   	N	C	M	d1     				2022-03-27T16:00:00.000Z
2022-03-27	12:00pm	  	NCST 	at	  	VT   	 	   	A	C	M	d1     				2022-03-27T16:00:00.000Z
2022-03-27	 1:00pm	  	DAY  	at	  	DUQ  	 	   	A	C	M	d1     				2022-03-27T17:00:00.000Z
2022-03-27	 1:00pm	  	NAVY 	at	  	JMU  	 	   	A	 	M	d1     				2022-03-27T17:00:00.000Z
2022-03-27	 1:00pm	  	NEB  	at	  	MSU  	 	   	A	C	M	d1     				2022-03-27T17:00:00.000Z
2022-03-27	 1:00pm	  	TEM  	at	  	NORF 	 	   	A	 	M	d1     				2022-03-27T17:00:00.000Z
2022-03-27	 1:00pm	  	RAD  	at	  	PRES 	 	   	A	C	M	d1     				2022-03-27T17:00:00.000Z
2022-03-27	 1:00pm	  	BAMA 	at	  	VANDY	 	   	A	C	M	d1     				2022-03-27T17:00:00.000Z
2022-03-27	 2:00pm	  	BUCK 	at	  	HOW  	 	   	A	 	M	d1     				2022-03-27T18:00:00.000Z
2022-03-27	 2:00pm	  	KENN 	at	  	STET 	 	   	A	C	M	d1     				2022-03-27T18:00:00.000Z
2022-03-27	 2:00pm	  	UCSB 	at	  	HAW  	 	   	A	C	M	d1     				2022-03-27T18:00:00.000Z
2022-03-27	 3:00pm	  	FGCU 	at	  	UNF  	 	   	A	C	M	d1     				2022-03-27T19:00:00.000Z
2022-03-27	 3:00pm	  	LIP  	at	  	LIB  	 	   	A	C	M	d1     				2022-03-27T19:00:00.000Z
2022-03-27	 3:00pm	  	WEBER	at	  	MTST 	 	   	A	C	M	d1     				2022-03-27T19:00:00.000Z
2022-03-27	 4:00pm	  	WASH 	at	  	UTAH 	 	   	A	C	M	d1     				2022-03-27T20:00:00.000Z
2022-03-27	 1:00pm	  	QUE  	at	  	NJIT 	 	   	A	 	M	d2/d1  				2022-03-27T17:00:00.000Z
2022-03-28	 2:00pm	  	UNA  	at	  	ALA&M	 	   	A	 	M	d1     				2022-03-28T18:00:00.000Z
2022-03-29	12:00pm	  	BROWN	at	  	SACST	 	   	A	 	M	d1     				2022-03-29T16:00:00.000Z
2022-03-30	11:00am	  	BROWN	at	  	SF   	 	   	A	 	M	d1     				2022-03-30T15:00:00.000Z
2022-03-30	12:00pm	  	RIDER	at	  	MONM 	 	   	A	C	M	d1     				2022-03-30T16:00:00.000Z
2022-03-30	 2:00pm	  	MORG 	at	  	TEM  	 	   	A	 	M	d1     				2022-03-30T18:00:00.000Z
2022-03-31	 2:00pm	  	ORU  	at	  	AFA  	 	   	A	 	M	d1     				2022-03-31T18:00:00.000Z
2022-03-31	 3:00pm	  	HOF  	at	  	LOY  	 	   	A	 	M	d1     				2022-03-31T19:00:00.000Z
2022-04-01	 5:00pm	  	LSU  	at	 1	FLA  	 	   	A	C	M	d1     				2022-04-01T21:00:00.000Z
2022-04-01	 7:00pm	 2	BAY  	at	 3	TEX  	 	   	A	C	M	d1     				2022-04-01T23:00:00.000Z
2022-04-01	 5:00pm	  	ARK  	at	 4	TENN 	 	   	A	C	M	d1     				2022-04-01T21:00:00.000Z
2022-04-01	 7:00pm	  	TTU  	at	 5	TCU  	 	   	A	C	M	d1     				2022-04-01T23:00:00.000Z
2022-04-01	 4:00pm	 8	UGA  	at	18	MISS 	 	   	A	C	M	d1     				2022-04-01T20:00:00.000Z
2022-04-01	 4:30pm	 9	USC  	at	  	ORE  	 	   	A	C	M	d1     				2022-04-01T20:30:00.000Z
2022-04-01	 4:00pm	10	WAKE 	at	  	ND   	 	   	A	C	M	d1     				2022-04-01T20:00:00.000Z
2022-04-01	 4:00pm	  	VANDY	at	13	SCAR 	 	   	A	C	M	d1     				2022-04-01T20:00:00.000Z
2022-04-01	 7:00pm	19	A&M  	at	  	BAMA 	 	   	A	C	M	d1     				2022-04-01T23:00:00.000Z
2022-04-01	 7:00pm	  	OKST 	at	24	OKLA 	 	   	A	C	M	d1     				2022-04-01T23:00:00.000Z
2022-04-01	 6:00pm	25	UCLA 	at	  	WASH 	 	   	A	C	M	d1     				2022-04-01T22:00:00.000Z
2022-04-01	 1:00am	  	NCST 	at	  	LOU  	 	   	A	C	M	d1     				2022-04-01T05:00:00.000Z
2022-04-01	 1:00am	  	SFU  	at	  	SFC  	 	   	A	C	M	d1     				2022-04-01T05:00:00.000Z
2022-04-01	 3:00am	  	NEV  	at	  	BOISE	 	   	A	C	M	d1     				2022-04-01T07:00:00.000Z
2022-04-01	11:00am	  	LIB  	at	  	UNA  	 	   	A	C	M	d1     				2022-04-01T15:00:00.000Z
2022-04-01	 1:00pm	  	UTSA 	at	  	ODU  	 	   	A	 	M	d1     				2022-04-01T17:00:00.000Z
2022-04-01	 1:00pm	  	TEM  	at	  	SMU  	 	   	A	C	M	d1     				2022-04-01T17:00:00.000Z
2022-04-01	 1:00pm	  	CHAR 	at	  	VCU  	 	   	A	 	M	d1     				2022-04-01T17:00:00.000Z
2022-04-01	 1:00pm	  	UNLV 	at	  	USU  	 	   	A	C	M	d1     				2022-04-01T17:00:00.000Z
2022-04-01	 1:00pm	  	BUFF 	at	  	WMU  	 	   	A	C	M	d1     				2022-04-01T17:00:00.000Z
2022-04-01	 2:00pm	  	COPP 	at	  	HOW  	 	   	A	C	M	d1     				2022-04-01T18:00:00.000Z
2022-04-01	 2:00pm	  	CRE  	at	  	MARQ 	 	   	A	C	M	d1     				2022-04-01T18:00:00.000Z
2022-04-01	 2:00pm	  	UNCG 	at	  	ETSU 	 	   	A	C	M	d1     				2022-04-01T18:00:00.000Z
2022-04-01	 2:00pm	  	STET 	at	  	LIP  	 	   	A	C	M	d1     				2022-04-01T18:00:00.000Z
2022-04-01	 2:00pm	  	NAU  	at	  	MTST 	 	   	A	C	M	d1     				2022-04-01T18:00:00.000Z
2022-04-01	 2:00pm	  	SCLAR	at	  	PORT 	 	   	A	C	M	d1     				2022-04-01T18:00:00.000Z
2022-04-01	 4:00pm	  	COLG 	at	  	BUCK 	 	   	A	C	M	d1     				2022-04-01T20:00:00.000Z
2022-04-01	 6:00pm	  	MSU  	at	  	NW   	 	   	A	C	M	d1     				2022-04-01T22:00:00.000Z
2022-04-01	 9:00pm	  	CAL  	at	  	AZST 	 	   	A	C	M	d1     				2022-04-02T01:00:00.000Z
2022-04-02	 3:00pm	  	CAL  	at	15	ARIZ 	 	   	A	C	M	d1     				2022-04-02T19:00:00.000Z
2022-04-02	 2:00pm	  	DART 	at	21	HARV 	 	   	A	C	M	d1     				2022-04-02T18:00:00.000Z
2022-04-02	 1:00am	  	SFU  	at	  	WAG  	 	   	A	C	M	d1     				2022-04-02T05:00:00.000Z
2022-04-02	10:00am	  	NAVY 	at	  	LEH  	 	   	A	C	M	d1     				2022-04-02T14:00:00.000Z
2022-04-02	12:00pm	  	LOY  	at	  	NOVA 	 	   	A	 	M	d1     				2022-04-02T16:00:00.000Z
2022-04-02	12:00pm	  	NAVY 	at	  	VCU  	 	   	A	 	M	d1     				2022-04-02T16:00:00.000Z
2022-04-02	12:00pm	  	WIS  	at	  	NEB  	 	   	A	C	M	d1     				2022-04-02T16:00:00.000Z
2022-04-02	 1:00pm	  	LU   	at	  	PRES 	 	   	A	C	M	d1     				2022-04-02T17:00:00.000Z
2022-04-02	 1:00pm	  	WICH 	at	  	SMU  	 	   	A	C	M	d1     				2022-04-02T17:00:00.000Z
2022-04-02	 1:00pm	  	MEM  	vs	  	TEM  	 	   	N	C	M	d1     				2022-04-02T17:00:00.000Z
